Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Linalyl acetate,8294,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC(=CCCC(C)(C=C)OC(=O)C)C,C12H20O2,196.29,6,2,0,60.17,26.3,3.08,3.93,3.24,2.95,3.24,-3.14,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.547,No,No,1.729,2.256,No,Yes,1.105,0.951
Lupanone,129730785,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC(C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C(=O)CCC5(C)C)C)C)C,C30H50O,426.72,1,1,0,134.65,17.07,4.66,9.62,8.31,6.92,7.38,-8.48,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.271,No,Yes,2.625,0.979,No,No,0.295,-2.226
Lupeol acetate,92157,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C,C32H52O2,468.75,3,2,0,144.88,26.3,4.89,10.45,8.6,7.08,7.67,-9.13,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.41,No,Yes,2.512,2.19,No,No,0.308,-2.021
Methyl Salicylate,4133,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,COC(=O)C1=CC=CC=C1O,C8H8O3,152.15,2,3,1,39.74,46.53,2.03,2.55,1.18,1.32,1.66,-2.66,High,Yes,No,No,No,No,No,0,3,0.55,0,Yes,0.769,No,No,1.764,2.305,No,No,0.367,1.778
Myrtenal,61130,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC1(C2CC=C(C1C2)C=O)C,C10H14O,150.22,1,1,0,45.42,17.07,2.08,2.98,2.18,2.2,2.38,-2.58,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.343,No,No,1.952,1.903,No,Yes,0.473,1.43
Myrtenol,10582,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC1(C2CC=C(C1C2)CO)C,C10H16O,152.23,1,1,1,46.38,20.23,2.34,3.22,1.97,2.3,2.4,-2.75,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.439,No,No,1.746,1.8,No,Yes,0.262,1.698
Palmitic Acid,985,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,-0.708,No,No,1.44,3.181,No,Yes,0.84,-1.083
Pinocarveol,102667,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC1(C2CC1C(=C)C(C2)O)C,C10H16O,152.23,0,1,1,46.38,20.23,2.12,1.79,1.97,2.3,2.07,-1.91,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.402,No,No,1.71,1.804,No,Yes,0.268,1.865
Pinocarvone,121719,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC1(C2CC1C(=C)C(=O)C2)C,C10H14O,150.22,0,1,0,45.42,17.07,2.15,2.16,2.18,2.2,2.28,-2.13,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.309,No,No,1.653,1.908,No,Yes,0.296,1.597
Salicylaldehyde,6998,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,C1=CC=C(C(=C1)C=O)O,C7H6O2,122.12,1,2,1,33.85,37.3,1.08,1.81,1.2,0.79,1.28,-2.16,High,Yes,No,No,No,No,No,0,3,0.55,0,No,1.248,No,No,1.941,2.635,No,Yes,-0.119,1.883
trans-Nerolidol,5284507,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC(=CCCC(=CCCC(C)(C=C)O)C)C,C15H26O,222.37,7,1,1,74.0,20.23,3.64,4.83,4.4,3.86,4.19,-3.8,High,Yes,Yes,No,Yes,No,No,0,0,0.55,0,No,0.253,No,No,1.58,1.187,No,Yes,2.284,0.158
Vanillin,1183,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,COC1=C(C=CC(=C1)C=O)O,C8H8O3,152.15,2,3,1,40.34,46.53,1.57,1.21,1.21,0.51,1.2,-1.82,High,Yes,No,No,No,No,No,0,2,0.55,0,No,1.285,No,No,1.937,2.007,No,No,-0.014,1.899
Verbenone,29025,Anantmool,Hemidesmus indicus L.,DOI: doi.org/10.1002/ffj.985,CC1=CC(=O)C2CC1C2(C)C,C10H14O,150.22,0,1,0,45.42,17.07,2.19,2.23,2.18,2.2,2.25,-2.18,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.526,No,No,1.861,1.873,No,Yes,0.315,1.526
