Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Ferulic acid,445858,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.082,No,No,2.282,2.065,No,No,0.271,1.825
Formononetin,5280378,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,C16H12O4,268.26,2,4,1,76.43,59.67,2.49,2.8,3.17,1.33,2.66,-3.73,High,Yes,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.008,No,No,1.946,1.17,No,No,0.637,0.041
Gallic acid,370,Sorghum,Sorghum bicolor,PMID: 34829151,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Glycitein,5317750,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,C16H12O5,284.26,2,5,2,78.46,79.9,2.36,2.44,2.88,0.77,2.3,-3.57,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.208,No,Yes,2.17,1.709,No,No,0.417,0.944
Hispidulin,5281628,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=C(C=C3)O)O,C16H12O6,300.26,2,6,3,80.48,100.13,2.27,2.99,2.59,0.22,2.12,-3.99,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.279,No,No,2.402,1.634,No,No,0.361,1.64
Kaempferol,5280863,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
Luteolin,5280445,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Luteolinidin,441701,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2)O)O)O)O,C15H11O5+,271.24,1,5,4,74.15,94.06,-1.95,1.41,3.2,0.86,0.85,-2.94,High,No,Yes,No,No,Yes,No,0,0,0.55,1,No,0.478,No,No,2.498,1.464,No,No,0.312,2.095
Naringenin,439246,Sorghum,Sorghum bicolor,PMID: 34829151,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,No,-0.176,No,No,1.791,1.944,No,No,0.369,2.136
Ononin,442813,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,C22H22O9,430.4,5,9,4,108.56,138.82,2.77,0.99,0.65,-0.89,0.98,-3.18,High,No,No,No,No,No,Yes,0,0,0.55,0,No,0.476,No,No,2.691,4.011,Yes,No,0.285,2.134
p-Coumaric acid,637542,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
p-Hydroxybenzoic acid,135,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=CC=C1C(=O)O)O,C7H6O3,138.12,1,3,2,35.42,57.53,0.85,1.58,1.09,0.99,1.05,-2.07,High,Yes,No,No,No,No,No,0,3,0.85,0,No,0.846,No,No,2.255,2.483,No,No,0.268,1.812
Protocatechuic acid,72,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,No,0.814,No,No,2.423,2.021,No,No,0.273,2.451
Quercetin,5280343,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Rutin,5280805,Sorghum,Sorghum bicolor,PMID: 34829151,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Salicylic acid,338,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC=C(C(=C1)C(=O)O)O,C7H6O3,138.12,1,3,2,35.42,57.53,1.13,2.26,1.09,0.99,1.24,-2.5,High,Yes,No,No,No,No,No,0,3,0.85,0,No,0.61,No,No,2.282,2.483,No,No,0.263,1.812
Sinapic acid,637775,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,C11H12O5,224.21,4,5,2,58.12,75.99,1.63,1.46,1.4,0.73,1.31,-2.16,High,No,No,No,No,No,No,0,0,0.56,0,No,1.193,No,No,2.24,2.324,No,No,0.262,2.18
Syringic acid,10742,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=CC(=CC(=C1O)OC)C(=O)O,C9H10O5,198.17,3,5,2,48.41,75.99,1.54,1.04,1.11,0.49,0.99,-1.84,High,No,No,No,No,No,No,0,0,0.56,0,No,1.374,No,No,2.157,2.415,No,No,0.281,2.554
Taxifolin,439533,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H12O7,304.25,1,7,5,74.76,127.45,1.3,0.95,0.86,-0.64,0.63,-2.66,High,No,No,No,No,No,No,0,0,0.55,1,No,0.345,No,No,2.261,3.102,No,No,0.286,4.688
Vanillic acid,8468,Sorghum,Sorghum bicolor,PMID: 34829151,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
Vitexin,5280441,Sorghum,Sorghum bicolor,PMID: 34829151,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.38,0.21,-0.23,-2.02,-0.07,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.577,No,No,2.595,4.635,No,No,0.285,4.897
