Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Hirsutrin,5280804,Maize,Zea mays L.,PMID: 27561370,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O12,464.38,4,12,8,110.16,210.51,2.11,0.36,-0.54,-2.59,-0.25,-3.04,Low,No,No,No,No,No,No,2,1,0.17,1,No,0.569,No,Yes,2.541,4.417,No,No,0.285,8.061
Kaempferol,5280863,Maize,Zea mays L.,PMID: 22082063,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
Morin,5281670,Maize,Zea mays L.,PMID: 22082063,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.47,1.54,1.99,-0.56,1.2,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.537,No,No,2.413,2.448,No,No,0.308,4.684
Naringenin,439246,Maize,Zea mays L.,PMID: 22082063,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,No,-0.176,No,No,1.791,1.944,No,No,0.369,2.136
Pelargonidin-3-glucoside,12302249,Maize,Zea mays L.,PMID: 27561370,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O,C21H21O10+,433.39,4,10,7,106.27,173.21,-2.09,0.49,0.68,-1.27,-0.73,-2.95,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.526,No,Yes,2.572,4.498,No,No,0.285,5.17
Peonidin-3-(6”-malonylglucoside),44256848,Maize,Zea mays L.,PMID: 27561370,COC1=C(C=CC(=C1)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O)O,C25H25O14+,549.46,9,14,7,129.08,225.81,-1.88,0.18,0.71,-1.68,-0.84,-3.07,Low,No,No,No,No,No,No,3,1,0.17,0,No,0.497,No,No,2.511,3.705,No,No,0.285,6.223
Peonidin-3-glucoside,443654,Maize,Zea mays L.,PMID: 27561370,COC1=C(C=CC(=C1)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O,C22H23O11+,463.41,5,11,7,112.76,182.44,-2.69,0.46,0.69,-1.54,-0.89,-3.03,Low,No,No,No,No,No,No,2,0,0.17,0,No,0.566,No,Yes,2.581,4.423,No,No,0.285,5.258
p-Hydroxycinnamic acid ,637542,Maize,Zea mays L.,PMID: 27561370,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
Quercetin,5280343,Maize,Zea mays L.,PMID: 22082063,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Rutin,5280805,Maize,Zea mays L.,PMID: 22082063,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Vanillic acid,8468,Maize,Zea mays L.,PMID: 27561370,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
