Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Myrcene,31253,black seed ,Nigella sativa L.,PMID: 26091760,CC(=CCCC(=C)C=C)C,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.617,No,No,1.643,2.406,No,No,0.894,0.736
Palmitic Acid,985,black seed ,Nigella sativa L.,PMID: 26091760,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,-0.708,No,No,1.44,3.181,No,Yes,0.84,-1.083
p-CYMENE,7463,black seed ,Nigella sativa L.,PMID: 26091760,CC1=CC=C(C=C1)C(C)C,C10H14,134.22,1,0,0,45.99,0.0,2.51,4.1,3.12,4.47,3.5,-3.63,Low,Yes,No,No,No,Yes,No,1,1,0.55,0,No,0.903,No,No,1.827,2.328,No,Yes,0.462,0.869
Phellandral,89488,black seed ,Nigella sativa L.,PMID: 26091760,CC(C)C1CCC(=CC1)C=O,C10H16O,152.23,2,1,0,47.8,17.07,2.24,2.69,2.57,2.2,2.47,-2.35,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.657,No,No,1.963,2.067,No,Yes,0.707,1.098
Phosphoric acid,1463,black seed ,Nigella sativa L.,PMID: 26091760,CC1C(CC(O1)N2C=NC3=C(N=CN=C32)N)OP(=O)(O)O,C10H14N5O5P,315.22,3,8,3,71.26,155.42,0.45,-0.99,-0.12,-1.95,-0.94,-1.29,Low,No,No,No,No,No,No,0,0,0.11,0,No,0.908,No,No,1.868,2.437,Yes,No,0.285,3.373
Sabinen,18818,black seed ,Nigella sativa L.,PMID: 26091760,CC(C)C12CCC(=C)C1C2,C10H16,136.23,1,0,0,45.22,0.0,2.65,3.09,3.0,4.29,3.25,-2.57,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.369,No,No,1.549,2.309,No,No,0.788,0.726
Stearic Acid,5281,black seed ,Nigella sativa L.,PMID: 26091760,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,5.93,-5.73,High,No,Yes,No,No,No,No,1,1,0.85,0,No,-0.791,No,No,1.406,3.33,No,Yes,0.65,-1.565
Stigmasterol,5280794,black seed ,Nigella sativa L.,PMID: 26091760,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Terpinolene,11463,black seed ,Nigella sativa L.,PMID: 26091760,CC1=CCC(=C(C)C)CC1,C10H16,136.23,0,0,0,47.12,0.0,2.71,4.47,3.45,3.27,3.4,-3.5,Low,Yes,No,No,Yes,No,No,0,1,0.55,0,No,0.752,No,No,1.859,2.438,No,Yes,0.52,1.215
Thymol,6989,black seed ,Nigella sativa L.,PMID: 26091760,CC1=CC(=C(C=C1)C(C)C)O,C10H14O,150.22,1,1,1,48.01,20.23,2.32,3.3,2.82,2.76,2.8,-3.19,High,Yes,Yes,No,No,No,No,0,1,0.55,0,No,1.007,No,No,2.074,2.212,Yes,Yes,0.387,1.213
Thymoquinone,10281,black seed ,Nigella sativa L.,PMID: 26091760,CC1=CC(=O)C(=CC1=O)C(C)C,C10H12O2,164.2,1,2,0,47.52,34.14,1.99,2.2,1.67,1.08,1.85,-2.18,High,Yes,No,No,No,No,No,0,0,0.55,1,No,0.89,No,No,1.743,2.378,Yes,Yes,0.138,1.758
Trans-beta-Farnesene,5281517,black seed ,Nigella sativa L.,PMID: 26091760,CC(=CCCC(=CCCC(=C)C=C)C)C,C15H24,204.35,7,0,0,72.32,0.0,3.86,6.03,5.2,4.84,4.97,-4.44,Low,No,Yes,No,Yes,No,No,1,0,0.55,0,No,0.198,No,No,1.473,1.332,No,Yes,2.151,-0.375
trans-Sabinene hydrate,12315151,black seed ,Nigella sativa L.,DOI: 10.1080/0972060X.2014.914857,CC(C)C12CCC(C1C2)(C)O,C10H18O,154.25,1,1,1,46.9,20.23,2.47,2.12,2.19,2.45,2.33,-2.07,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.637,No,No,1.703,1.926,No,Yes,0.323,1.337
Tricyclene,79035,black seed ,Nigella sativa L.,PMID: 26091760,CC1(C2CC3C1(C3C2)C)C,C10H16,136.23,0,0,0,43.32,0.0,2.53,3.24,2.69,4.43,3.14,-2.73,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.135,No,No,1.608,2.103,No,No,0.637,1.397
