Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Campesterol,173183,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,C28H48O,400.68,5,1,1,128.42,20.23,4.92,8.8,7.63,6.54,6.9,-7.54,Low,No,No,No,No,No,No,1,2,0.55,0,No,-0.458,No,Yes,2.08,0.892,No,No,0.631,-1.94
Carvacrol,10364,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1=C(C=C(C=C1)C(C)C)O,C10H14O,150.22,1,1,1,48.01,20.23,2.24,3.49,2.82,2.76,2.82,-3.31,High,Yes,Yes,No,No,No,No,0,1,0.55,0,No,1.007,No,No,2.074,2.212,Yes,Yes,0.387,1.213
Cineole,2758,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1(C2CCC(O1)(CC2)C)C,C10H18O,154.25,0,1,0,47.12,9.23,2.58,2.74,2.74,2.45,2.67,-2.52,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.553,No,No,2.01,2.029,No,Yes,0.171,1.735
Cirsilineol,162464,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O,C18H16O7,344.32,4,7,2,91.44,98.36,3.07,3.4,2.9,0.17,2.53,-4.33,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.275,No,No,2.263,1.933,No,No,0.34,1.706
Cirsimaritin,188323,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)OC,C17H14O6,314.29,3,6,2,84.95,89.13,2.56,3.32,2.89,0.47,2.46,-4.2,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.033,No,No,2.254,1.862,No,No,0.447,0.945
Citral,638011,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC(=CCCC(=CC=O)C)C,C10H16O,152.23,4,1,0,49.44,17.07,2.47,3.03,2.88,2.49,2.71,-2.43,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.543,No,No,1.815,2.133,No,Yes,1.036,0.945
Elemene,6918391,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,C15H24,204.35,3,0,0,70.42,0.0,3.37,6.11,4.75,4.53,4.65,-4.76,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.058,No,No,1.535,1.309,No,Yes,1.901,0.118
Eugenol,3314,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,COC1=C(C=CC(=C1)CC=C)O,C10H12O2,164.2,3,2,1,49.06,29.46,2.37,2.27,2.13,2.01,2.25,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.024,No,No,2.118,2.049,No,Yes,0.3,1.702
Germacrene D,5317570,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1=CCCC(=C)C=CC(CC1)C(C)C,C15H24,204.35,1,0,0,70.68,0.0,3.32,4.74,4.89,4.53,4.3,-4.03,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.497,No,No,1.634,1.413,No,Yes,1.671,0.257
Linalool,6549,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC(=CCCC(C)(C=C)O)C,C10H18O,154.25,4,1,1,50.44,20.23,2.7,2.97,2.67,2.59,2.66,-2.4,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.774,No,No,1.704,2.024,No,Yes,0.515,1.277
Linoleic Acid,5280450,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.827,No,No,1.429,3.187,Yes,Yes,0.701,-1.31
Luteolin,5280445,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Methyleugenol,7127,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,COC1=C(C=C(C=C1)CC=C)OC,C11H14O2,178.23,4,2,0,53.53,18.46,2.65,2.52,2.43,2.3,2.58,-2.61,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,0.959,No,No,1.973,2.119,No,Yes,0.742,1.449
Ocimarin,5288573,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCO,C12H12O4,220.22,2,4,2,60.41,70.67,1.76,1.06,1.34,1.06,1.57,-2.2,High,No,No,No,No,No,No,0,0,0.55,0,No,0.389,No,No,1.967,1.473,No,No,0.805,1.453
Oleanolic Acid,10494,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,C30H48O3,456.7,1,3,2,136.65,57.53,3.89,7.49,7.23,5.82,6.06,-7.32,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.203,No,No,2.349,2.085,Yes,No,0.285,-0.823
Palmitic Acid,985,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,-0.708,No,No,1.44,3.181,No,Yes,0.84,-1.083
Rosmarinic acid,5281792,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C18H16O8,360.31,7,8,5,91.4,144.52,1.17,2.36,1.65,0.9,1.52,-3.44,Low,No,No,No,No,No,No,0,0,0.56,1,No,0.152,No,No,2.811,2.907,No,No,0.302,2.698
Stearic acid,5281,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,5.93,-5.73,High,No,Yes,No,No,No,No,1,1,0.85,0,No,-0.791,No,No,1.406,3.33,No,Yes,0.65,-1.565
Stigmasterol,5280794,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Thymol,6989,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1=CC(=C(C=C1)C(C)C)O,C10H14O,150.22,1,1,1,48.01,20.23,2.32,3.3,2.82,2.76,2.8,-3.19,High,Yes,Yes,No,No,No,No,0,1,0.55,0,No,1.007,No,No,2.074,2.212,Yes,Yes,0.387,1.213
Ursolic acid,64945,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,C30H48O3,456.7,1,3,2,136.91,57.53,3.71,7.34,7.09,5.82,5.88,-7.23,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.199,No,No,2.346,2.054,Yes,No,0.285,-0.787
Vanillic acid,8468,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
Xylose,135191,Holy Basil,Ocimum sanctum,E-ISSN: 2278-778X,C1C(C(C(C(O1)O)O)O)O,C5H10O5,150.13,0,5,4,29.77,90.15,-0.39,-3.02,-2.58,-2.32,-2.0,1.13,Low,No,No,No,No,No,No,0,3,0.55,0,No,1.852,No,No,0.892,3.307,No,No,0.283,4.229
