Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Galactaric acid,3037582,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,C6H10O8,210.14,5,8,6,39.15,155.52,-2.15,-2.51,-3.4,-2.98,-2.73,0.77,Low,No,No,No,No,No,No,1,2,0.11,0,No,1.217,No,No,1.869,4.008,No,No,0.285,5.401
Gallic Acid,370,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Linoleic Acid,5280450,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.827,No,No,1.429,3.187,Yes,Yes,0.701,-1.31
Linolenic Acid,5280934,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,CCC=CCC=CCC=CCCCCCCCC(=O)O,C18H30O2,278.43,13,2,1,88.99,37.3,3.36,6.46,5.66,4.38,5.09,-4.78,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.84,No,No,1.441,3.115,Yes,Yes,0.722,-1.183
Malic Acid,525,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,C(C(C(=O)O)O)C(=O)O,C4H6O5,134.09,3,5,3,26.05,94.83,-0.01,-1.26,-1.09,-1.37,-1.0,0.32,High,No,No,No,No,No,No,0,4,0.56,0,No,1.212,No,No,1.818,3.104,No,No,0.285,3.348
Methyl gallate,7428,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,COC(=O)C1=CC(=C(C(=C1)O)O)O,C8H8O5,184.15,2,5,3,43.79,86.99,0.97,0.86,0.59,0.18,0.57,-1.73,High,No,No,No,No,No,No,0,0,0.55,1,Yes,-0.296,No,No,1.898,2.432,No,No,0.195,2.871
Quercetin,5280343,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Resveratrol,445154,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,C14H12O3,228.24,2,3,3,67.88,60.69,1.71,3.13,2.76,2.26,2.48,-3.62,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,Yes,0.331,No,No,2.529,1.533,No,No,0.746,1.522
Sinapinic acid,637775,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,C11H12O5,224.21,4,5,2,58.12,75.99,1.63,1.46,1.4,0.73,1.31,-2.16,High,No,No,No,No,No,No,0,0,0.56,0,No,1.193,No,No,2.24,2.324,No,No,0.262,2.18
Tributyl phosphate,31357,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,CCCCOP(=O)(OCCCC)OCCCC,C12H27O4P,266.31,12,4,0,71.72,54.57,3.89,4.0,4.54,2.23,3.58,-3.22,High,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.792,No,No,2.624,-0.169,No,Yes,0.871,0.266
Trolox,40634,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,CC1=C(C2=C(CCC(O2)(C)C(=O)O)C(=C1O)C)C,C14H18O4,250.29,1,4,2,68.94,66.76,2.11,2.84,2.49,1.81,2.47,-3.36,High,Yes,No,No,No,No,No,0,0,0.85,0,No,0.8,No,No,2.382,1.857,No,No,0.197,1.674
vitamin B1,6042,Gooseberry,Phyllanthus acidus,DOI: 10.1007/s10600-018-2257-7,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],C12H17ClN4OS,300.81,4,3,2,79.11,104.15,-2.45,1.83,-2.38,0.32,-0.03,-3.02,Low,No,No,No,No,No,No,0,1,0.55,0,No,-0.265,No,No,2.538,1.293,Yes,No,0.216,3.238
