Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Calotropin,16142,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1CC(C2(C(O1)OC3CC4CCC5C(C4(CC3O2)C=O)CCC6(C5(CCC6C7=CC(=O)OC7)O)C)O)O,C29H40O9,532.62,2,9,3,134.03,131.75,2.93,0.93,2.0,1.49,1.84,-3.6,High,No,No,No,No,No,No,1,3,0.55,0,Yes,-1.234,No,No,2.595,1.963,No,No,0.285,2.628
Flavonol 3-O-D-xylosylglycoside,46173724,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(OC4=CC=CC=C4C3=O)C5=CC=CC=C5)CO)O)O)O)O)O,C26H28O12,532.49,6,12,6,128.48,188.51,2.27,-0.3,-0.9,-2.2,-0.29,-2.87,Low,No,No,No,No,No,No,3,2,0.17,0,No,0.428,No,Yes,2.55,4.828,No,No,0.285,0.833
Frugoside,120728,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)CO)O)O)O,C29H44O9,536.65,4,9,5,137.14,145.91,3.74,0.88,1.43,1.18,1.7,-3.46,Low,No,No,No,No,No,No,1,3,0.55,0,No,-1.062,No,No,2.723,2.014,No,No,0.285,2.471
Gigantursenyl acetate A,100998320,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1C2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)OC(=O)C)C,C32H50O2,466.74,2,2,0,144.41,26.3,4.74,8.77,8.52,6.98,7.26,-8.13,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.553,No,Yes,2.214,2.066,No,No,0.36,-1.828
Gigantursenyl acetate B,15427611,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1C2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)O)C)C)(C)C)OC(=O)C)C,C31H48O3,468.71,2,3,1,141.06,46.53,4.43,6.77,7.24,5.92,6.13,-6.88,Low,No,No,No,No,No,No,1,3,0.55,0,No,-1.043,No,No,1.806,1.656,No,No,0.502,-0.581
Patulin,4696,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,C1C=C2C(=CC(=O)O2)C(O1)O,C7H6O4,154.12,0,4,1,34.12,55.76,1.19,-0.99,-0.3,-0.3,0.0,-0.17,High,No,No,No,No,No,No,0,3,0.55,0,Yes,0.984,No,No,2.044,2.527,Yes,No,-0.327,2.971
Proceroside,101618772,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1CC(C2(C(O1)OC3CC4(C(CCC5C4CCC6(C5(C(CC6C7=CC(=O)OC7)O)O)C)CC3O2)C=O)O)O,C29H40O10,548.62,2,10,4,135.19,151.98,1.93,-0.05,0.97,0.72,0.91,-3.08,Low,No,No,No,No,No,No,1,3,0.55,0,Yes,-1.542,No,No,2.643,2.174,No,No,0.285,3.878
Taraxasterol acetate,13889352,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)OC(=O)C)C,C32H52O2,468.75,2,2,0,144.88,26.3,5.18,9.7,8.6,7.08,7.57,-8.73,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.465,No,Yes,2.568,2.112,No,No,0.303,-2.031
Uscharidin,441874,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1CC(=O)C2(C(O1)OC3CC4CCC5C(C4(CC3O2)C=O)CCC6(C5(CCC6C7=CC(=O)OC7)O)C)O,C29H38O9,530.61,2,9,2,133.06,128.59,3.14,0.94,2.21,1.4,2.03,-3.59,High,No,No,No,No,No,No,1,3,0.55,0,No,-0.976,No,No,2.561,2.04,No,No,0.285,1.92
Uscharin,11261800,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1CC2(C3(C(O1)OC4CC5CCC6C(C5(CC4O3)C=O)CCC7(C6(CCC7C8=CC(=O)OC8)O)C)O)N=CCS2,C31H41NO8S,587.72,2,9,2,155.0,149.18,3.38,1.36,2.77,1.78,2.52,-4.21,Low,No,No,No,No,No,No,1,3,0.55,0,No,-1.378,No,No,2.735,1.81,No,No,0.285,1.642
Uzarigenin,92760,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O,C23H34O4,374.51,1,4,2,104.76,66.76,3.09,2.64,3.6,3.56,3.27,-3.76,High,Yes,No,No,No,No,No,0,0,0.55,0,No,-0.456,No,No,2.036,1.571,No,No,0.394,0.752
Voruscharin,44387915,Crown Flower ,Calotropis gigantea,DOI: 10.52711/2231-5691.2023.00006 ,CC1CC2(C3(C(O1)OC4CC5CCC6C(C5(CC4O3)C=O)CCC7(C6(CCC7C8=CC(=O)OC8)O)C)O)NCCS2,C31H43NO8S,589.74,2,9,3,154.71,148.85,3.74,1.52,2.29,1.87,2.41,-4.32,Low,No,No,No,No,No,No,1,3,0.55,0,No,-1.316,No,No,2.285,1.787,Yes,No,0.285,1.978
