Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
catechin,9064,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Chlorogenic Acid,1794427,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C16H18O9,354.31,5,9,6,83.5,164.75,0.96,-0.42,-0.75,-1.05,-0.38,-1.62,Low,No,No,No,No,No,No,1,1,0.11,1,No,-0.134,No,No,1.973,2.982,No,No,0.285,5.741
Gallic Acid,370,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
hydroquinone,785,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,C1=CC(=CC=C1O)O,C6H6O2,110.11,0,2,2,30.49,40.46,0.92,0.59,1.1,0.79,0.87,-1.45,High,Yes,No,No,No,No,Yes,0,3,0.55,0,No,0.707,No,No,2.008,2.332,No,Yes,0.105,2.194
Isochlorogenic acid A,6474310,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O,C25H24O12,516.45,9,12,7,126.9,211.28,1.05,1.52,0.81,-0.35,0.74,-3.65,Low,No,No,No,No,No,No,3,1,0.11,1,No,0.393,No,No,2.643,4.374,No,No,0.285,5.538
Kaempferol,5280863,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
lutein,5281243,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)C)C,C40H56O2,568.87,10,2,2,186.76,40.46,7.15,11.01,10.4,6.96,9.21,-9.64,Low,No,No,No,No,No,No,2,4,0.17,0,No,-1.068,No,Yes,3.491,2.572,No,No,0.335,-2.213
Luteolin,5280445,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Myricetin,5281672,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O8,318.24,1,8,6,80.06,151.59,1.08,1.18,1.69,-1.08,0.79,-3.01,Low,No,Yes,No,No,No,Yes,1,0,0.55,1,No,0.51,No,No,2.497,2.718,No,No,0.286,5.023
Phytol,5280435,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,C20H40O,296.53,13,1,1,98.94,20.23,4.71,8.19,6.36,5.25,6.22,-5.98,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,0.05,No,Yes,1.607,1.043,No,Yes,1.884,-1.504
Quercetin,5280343,Sweet potato,Ipomoea batatas L.,PMID: 27234523,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Rutin,5280805,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
zeaxanthin,5280899,Sweet Potato,Ipomoea batatas L.,DOI: 10.3897/pharmacia.70.e108922,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C,C40H56O2,568.87,10,2,2,186.76,40.46,7.23,10.91,10.55,6.96,9.31,-9.58,Low,No,No,No,No,No,No,2,4,0.17,0,No,-1.058,No,Yes,3.496,2.603,No,No,0.334,-2.249
