Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
catechin,9064,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Chlorine,24526,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,ClCl,Cl2,70.91,0,6,5,11.71,0.0,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,1.148,No,No,2.758,1.707,No,No,-0.388,2.059
Chlorogenic Acid,1794427,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C16H18O9,354.31,5,9,6,83.5,164.75,0.96,-0.42,-0.75,-1.05,-0.38,-1.62,Low,No,No,No,No,No,No,1,1,0.11,1,No,-0.134,No,No,1.973,2.982,No,No,0.285,5.741
Cinnamic Acid,444539,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC=C(C=C1)C=CC(=O)O,C9H8O2,148.16,2,2,1,43.11,37.3,1.55,2.13,1.68,1.9,1.79,-2.37,High,Yes,No,No,No,No,No,0,2,0.85,0,No,1.11,No,No,2.094,2.651,No,No,0.247,1.719
Cryptoxanthin,5281235,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C,C40H56O,552.87,10,1,1,185.59,20.23,7.44,12.25,11.58,7.89,10.19,-10.33,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.657,No,Yes,2.233,0.517,No,No,0.334,-3.499
Cucurbitacin S,119287,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1C2C(CC3(C2(CC(=O)C4(C3CC=C5C4C=C(C(=O)C5(C)C)O)C)C)C)OC(CC1=O)C(C)(C)O,C30H42O6,498.65,1,6,2,138.22,100.9,3.37,3.23,4.74,2.24,3.58,-4.9,High,No,No,No,No,No,No,0,3,0.55,0,No,-1.091,No,No,2.457,0.984,No,No,0.324,1.801
D-Galacturonic Acid,439215,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1(C(C(OC(C1O)O)C(=O)O)O)O,C6H10O7,194.14,1,7,5,36.35,127.45,-0.19,-2.34,-3.13,-2.89,-2.25,0.5,Low,No,No,No,No,No,No,0,2,0.56,0,No,1.838,No,No,1.314,4.037,No,No,0.285,4.57
Diosgenin,99474,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,C27H42O3,414.62,0,3,1,121.59,38.69,4.45,5.67,5.71,4.94,5.01,-5.98,High,Yes,No,No,No,No,No,1,2,0.55,0,No,-0.559,No,Yes,1.921,1.452,No,No,0.399,0.247
Elasterol,15599640,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC(CCC(C)C1=CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(=C)C,C29H46O,410.67,6,1,1,132.28,20.23,5.05,8.08,7.87,6.53,6.91,-7.08,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.588,No,Yes,1.985,0.765,No,No,0.79,-1.577
Epicatechin,72276,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Epigallocatechin,72277,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,C15H14O7,306.27,1,7,6,76.36,130.61,0.98,0.0,0.93,-0.29,0.42,-2.08,High,No,No,No,No,No,No,1,0,0.55,1,No,0.506,No,No,2.492,2.927,No,No,0.286,4.235
Epigallocatechin Gallate,65064,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,C22H18O11,458.37,4,11,8,112.06,197.37,1.87,1.17,1.91,-0.44,1.01,-3.56,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.441,No,Yes,2.522,3.065,No,No,0.285,7.713
Erythrodiol,101761,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)CO)C,C30H50O2,442.72,1,2,2,136.04,40.46,4.5,7.56,7.14,6.0,6.3,-7.28,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.868,No,Yes,2.659,2.05,No,No,0.375,-0.767
Ferulic acid,445858,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.082,No,No,2.282,2.065,No,No,0.271,1.825
flavochrome,188947,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1=CCCC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C2C=C3C(CCCC3(O2)C)(C)C)C)C)(C)C,C40H56O,552.87,9,1,0,183.92,9.23,7.78,12.52,11.67,7.96,10.24,-10.56,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.395,No,Yes,1.924,0.431,No,No,0.362,-3.444
Gallic Acid,370,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Gallocatechin gallate,5276890,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,C22H18O11,458.37,4,11,8,112.06,197.37,1.87,1.17,1.91,-0.44,1.01,-3.56,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.441,No,Yes,2.522,3.065,No,No,0.285,7.713
Gypsogenin,92825,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C=O)O)C)C)C2C1)C)C(=O)O)C,C30H46O4,470.68,2,4,2,136.85,74.6,3.18,6.68,6.41,4.87,5.34,-6.83,High,No,No,No,No,No,No,1,3,0.85,0,No,0.155,No,No,2.392,1.947,No,No,0.285,-0.533
Kaempferol,5280863,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
Lanosterol,246983,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,C30H50O,426.72,4,1,1,137.04,20.23,5.09,8.91,8.48,6.82,7.42,-7.83,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.568,No,Yes,1.906,0.788,No,No,0.736,-1.757
Lauric Acid,3893,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCCCCCCCC(=O)O,C12H24O2,200.32,10,2,1,61.57,37.3,2.7,4.2,3.99,3.15,3.51,-3.07,High,Yes,No,No,No,No,No,0,0,0.85,0,No,-0.34,No,No,1.511,2.89,No,Yes,0.954,-0.084
Linoleic Acid,5280450,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.827,No,No,1.429,3.187,Yes,Yes,0.701,-1.31
Linolenic Acid,5280934,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC=CCC=CCC=CCCCCCCCC(=O)O,C18H30O2,278.43,13,2,1,88.99,37.3,3.36,6.46,5.66,4.38,5.09,-4.78,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.84,No,No,1.441,3.115,Yes,Yes,0.722,-1.183
Lutein,5281243,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)C)C,C40H56O2,568.87,10,2,2,186.76,40.46,7.15,11.01,10.4,6.96,9.21,-9.64,Low,No,No,No,No,No,No,2,4,0.17,0,No,-1.068,No,Yes,3.491,2.572,No,No,0.335,-2.213
Lycopene,446925,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,C40H56,536.87,16,0,0,188.23,0.0,8.53,15.56,12.94,9.21,11.9,-11.92,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.613,No,Yes,2.174,0.751,No,No,0.289,-4.868
Momordenol,85724901,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC(CCC(C)C1C(=O)C=C2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H46O2,426.67,6,2,1,132.95,37.3,4.54,7.34,7.12,5.6,6.27,-6.71,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.443,No,Yes,2.304,2.19,Yes,No,0.58,-1.029
Momordicilin,102066427,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC=CC(C)(O)OCC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C(C(CC5)C)C)C)C)C)C,C36H60O3,540.86,5,3,1,165.31,46.53,5.51,9.88,8.98,6.52,7.78,-9.09,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.481,No,No,4.495,2.008,No,No,0.29,-2.474
Momordicin,57518366,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1CCC2(CCC3(C4(CCC5C(C(=O)CCC5(C4C=CC3(C2C1C)O)C)(C)C)C)C)COC,C31H50O3,470.73,2,3,1,141.27,46.53,4.16,6.67,6.83,5.2,5.8,-6.83,High,No,No,No,No,No,No,1,3,0.55,0,No,-0.932,No,No,2.001,1.641,No,No,0.468,-0.775
Momordicinin,14526924,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1CCC23CCC4(C5(CCC6C(C(=O)CCC6(C5C=CC4(C2C1C)OC3)C)(C)C)C)C,C30H46O2,438.69,0,2,0,133.19,26.3,4.24,7.13,7.22,5.89,6.18,-7.05,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.505,No,Yes,1.757,1.734,No,No,0.388,-1.19
momordin,176079,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,C36H56O9,632.82,4,9,5,169.65,153.75,3.11,6.14,5.15,3.19,4.18,-7.37,Low,No,No,No,No,No,No,1,3,0.11,0,No,0.362,No,No,2.46,3.227,No,No,0.285,0.486
Multiflorenol,12312990,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CCC3(C4=CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,C30H50O,426.72,0,1,1,134.88,20.23,4.76,9.15,8.17,6.92,7.18,-8.25,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.637,No,Yes,2.348,0.889,No,No,0.367,-1.538
Myristic Acid,11005,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCCCCCCCCCC(=O)O,C14H28O2,228.37,12,2,1,71.18,37.3,3.32,6.11,4.77,3.69,4.45,-4.31,High,Yes,Yes,No,No,No,No,0,0,0.85,0,No,-0.559,No,No,1.477,3.034,No,Yes,0.978,-0.601
Oleanolic Acid,10494,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,C30H48O3,456.7,1,3,2,136.65,57.53,3.89,7.49,7.23,5.82,6.06,-7.32,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.203,No,No,2.349,2.085,Yes,No,0.285,-0.823
Oleic Acid,445639,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCCCCC=CCCCCCCCC(=O)O,C18H34O2,282.46,15,2,1,89.94,37.3,4.27,7.64,6.11,4.57,5.71,-5.41,High,No,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.81,No,No,1.417,3.259,No,Yes,0.676,-1.438
Oxalic Acid,971,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C(=O)(C(=O)O)O,C2H2O4,90.03,1,4,2,15.27,74.6,-0.35,-0.25,-0.84,-1.51,-0.79,-0.17,High,No,No,No,No,No,No,0,4,0.85,0,No,1.403,No,No,1.68,2.96,No,No,0.281,2.403
p-Coumaric acid,637542,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
Pentadecanoic acid,13849,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCCCCCCCCCCC(=O)O,C15H30O2,242.4,13,2,1,75.99,37.3,3.66,6.63,5.16,3.94,4.84,-4.66,High,Yes,Yes,No,Yes,No,No,0,0,0.85,0,No,-0.642,No,No,1.458,3.107,No,Yes,0.922,-0.842
Petroselinic acid,5281125,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCCCCCCCCCCC=CCCCCC(=O)O,C18H34O2,282.46,15,2,1,89.94,37.3,4.25,7.64,6.11,4.57,5.7,-5.41,High,No,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.81,No,No,1.417,3.259,No,Yes,0.676,-1.438
Pipecolic acid,849,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1CCNC(C1)C(=O)O,C6H11NO2,129.16,1,3,2,37.33,49.33,1.16,-2.31,-0.17,-2.21,-0.61,0.88,High,No,No,No,No,No,No,0,2,0.55,0,No,1.281,No,No,1.979,2.483,No,No,0.258,2.892
Protocatechuic acid,72,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,No,0.814,No,No,2.423,2.021,No,No,0.273,2.451
Quercetin,5280343,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Rosmarinic acid,5281792,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C18H16O8,360.31,7,8,5,91.4,144.52,1.17,2.36,1.65,0.9,1.52,-3.44,Low,No,No,No,No,No,No,0,0,0.56,1,No,0.152,No,No,2.811,2.907,No,No,0.302,2.698
Rubixanthin,5281252,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C,C40H56O,552.87,13,1,1,187.49,20.23,8.01,13.23,11.74,7.82,10.58,-10.74,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.847,No,Yes,3.309,0.791,No,No,0.305,-3.275
Rutin,5280805,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Sinapinic acid,637775,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,C11H12O5,224.21,4,5,2,58.12,75.99,1.63,1.46,1.4,0.73,1.31,-2.16,High,No,No,No,No,No,No,0,0,0.56,0,No,1.193,No,No,2.24,2.324,No,No,0.262,2.18
Sitosteryl glucoside,70699351,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,C35H60O6,576.85,9,6,4,165.61,99.38,4.98,7.74,5.85,3.96,5.51,-7.7,Low,No,No,No,No,No,No,1,4,0.55,0,No,-0.887,No,No,2.571,3.293,No,No,0.285,-0.811
Stigmasterol,5280794,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Stigmasteryl glucoside,70699355,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,C35H58O6,574.83,8,6,4,165.14,99.38,4.23,6.96,5.63,3.85,5.1,-7.26,High,No,No,No,No,No,No,1,4,0.55,0,No,-0.908,No,No,2.572,3.315,No,No,0.285,-0.684
Syringic acid,10742,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,COC1=CC(=CC(=C1O)OC)C(=O)O,C9H10O5,198.17,3,5,2,48.41,75.99,1.54,1.04,1.11,0.49,0.99,-1.84,High,No,No,No,No,No,No,0,0,0.56,0,No,1.374,No,No,2.157,2.415,No,No,0.281,2.554
Taraxerol,92097,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,C30H50O,426.72,0,1,1,134.88,20.23,4.77,9.3,8.17,6.92,7.22,-8.34,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.623,No,Yes,2.386,0.808,No,No,0.359,-1.511
trans-Nerolidol,5284507,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC(=CCCC(=CCCC(C)(C=C)O)C)C,C15H26O,222.37,7,1,1,74.0,20.23,3.64,4.83,4.4,3.86,4.19,-3.8,High,Yes,Yes,No,Yes,No,No,0,0,0.55,0,No,0.253,No,No,1.58,1.187,No,Yes,2.284,0.158
trans-Zeatin,449093,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,CC(=CCNC1=NC=NC2=C1NC=N2)CO,C10H13N5O,219.24,4,4,3,60.91,86.72,1.04,0.67,0.51,-0.03,0.64,-1.77,High,No,No,No,No,No,No,0,0,0.55,0,Yes,0.983,No,No,2.497,1.164,Yes,No,0.285,2.072
Trehalose,7427,Bitter-melon ,Momordica charantia L.,DOI: 10.1016/S2222-1808(13)60052-3,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,C12H22O11,342.3,4,11,8,68.12,189.53,0.57,-4.18,-5.4,-4.37,-3.55,0.94,Low,No,No,No,No,No,No,2,1,0.17,0,No,1.505,No,No,1.776,4.072,No,No,0.285,9.618
