Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Coumaric acid 4-O-glucoside,9840292,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=CC=C1C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O,C15H18O8,326.3,5,8,5,77.26,136.68,1.09,-0.57,-1.15,-1.12,-0.49,-1.37,Low,No,No,No,No,No,No,0,1,0.56,0,No,0.492,No,No,2.414,3.751,No,No,0.285,3.798
Dihydrocaffeic acid 3-O-glucuronide,49844972,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1CCC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O,C15H18O10,358.3,6,10,6,79.57,173.98,1.13,-0.59,-1.32,-1.58,-0.76,-1.47,Low,No,No,No,No,No,No,1,1,0.11,0,No,0.614,No,No,2.482,4.13,Yes,No,0.285,5.335
Diosmin,5281613,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H32O15,608.54,7,15,8,143.82,238.2,3.05,0.14,-1.09,-3.23,-0.44,-3.51,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.565,No,Yes,2.512,3.343,No,No,0.285,5.348
Ferulic acid,445858,Grape,Vitis vinifera,PMID: 36140883,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.082,No,No,2.282,2.065,No,No,0.271,1.825
flavonols,11349,Grape,Vitis vinifera,PMID: 36140883,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O,C15H10O3,238.24,1,3,1,69.94,50.44,2.44,3.4,3.17,1.66,2.84,-4.05,High,Yes,Yes,Yes,No,Yes,Yes,0,0,0.55,0,Yes,-0.09,No,No,1.991,1.582,No,No,0.699,1.205
Gallic Acid,370,Grape,Vitis vinifera,PMID: 36140883,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Gallic acid 4-O-glucoside,10088114,Grape,Vitis vinifera,PMID: 36140883,C1=C(C=C(C(=C1O)OC2C(C(C(C(O2)CO)O)O)O)O)C(=O)O,C13H16O10,332.26,4,10,7,71.59,177.14,0.11,-1.68,-2.03,-2.29,-1.62,-0.77,Low,No,No,No,No,No,No,1,1,0.11,0,No,0.676,No,No,2.34,4.419,No,No,0.285,7.037
Gallocatechin,65084,Grape,Vitis vinifera,PMID: 36140883,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,C15H14O7,306.27,1,7,6,76.36,130.61,0.98,0.0,0.93,-0.29,0.42,-2.08,High,No,No,No,No,No,No,1,0,0.55,1,No,0.506,No,No,2.492,2.927,No,No,0.286,4.235
Hesperetin 3′-sulfate,102430625,Grape,Vitis vinifera,PMID: 36140883,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)OS(=O)(=O)O,C16H14O9S,382.34,4,9,3,88.26,147.97,1.57,2.01,2.75,-0.08,1.35,-3.55,Low,No,No,No,No,No,No,0,0,0.56,0,No,1.131,No,No,2.496,2.73,No,No,0.285,3.585
Hesperidin,10621,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H34O15,610.56,7,15,8,141.41,234.29,2.6,-0.14,-1.48,-3.04,-0.72,-3.28,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.525,No,Yes,2.506,3.167,No,No,0.285,7.131
hydroquinone,785,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=CC=C1O)O,C6H6O2,110.11,0,2,2,30.49,40.46,0.92,0.59,1.1,0.79,0.87,-1.45,High,Yes,No,No,No,No,Yes,0,3,0.55,0,No,0.707,No,No,2.008,2.332,No,Yes,0.105,2.194
Hydroxycaffeic acid,11063337,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1C=C(C(=O)O)O)O)O,C9H8O5,196.16,2,5,4,48.73,97.99,0.93,1.02,0.97,-0.13,0.56,-1.88,High,No,No,No,No,No,No,0,0,0.56,1,No,1.399,No,No,2.337,2.894,No,No,0.282,2.801
Hydroxytyrosol 4-O-glucoside,6453057,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1CCO)O)OC2C(C(C(C(O2)CO)O)O)O,C14H20O8,316.3,5,8,6,73.55,139.84,1.4,-1.33,-1.89,-1.74,-0.9,-0.84,Low,No,No,No,No,No,No,1,1,0.55,0,Yes,0.699,No,No,2.105,3.651,No,No,0.285,5.332
Isopimpinellin,68079,Grape,Vitis vinifera,PMID: 36140883,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,C13H10O5,246.22,2,5,0,65.24,61.81,2.49,1.97,2.56,0.89,2.16,-3.01,High,Yes,Yes,No,No,No,Yes,0,0,0.55,0,No,-0.334,No,No,2.142,1.706,No,No,0.508,0.643
Kaempferol 3-O-xylosyl-glucoside,131752667,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC5C(C(C(O5)CO)O)O)O)O)O)O,C26H28O15,580.49,7,15,9,134.55,249.2,2.39,-0.81,-1.78,-3.63,-1.08,-2.76,Low,No,No,No,No,No,No,3,3,0.17,0,No,0.49,No,Yes,2.495,4.579,No,No,0.285,10.368
Myricetin 3-O-arabinoside,14524429,Grape,Vitis vinifera,PMID: 36140883,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O,C20H18O12,450.35,4,12,8,106.21,210.51,0.4,0.62,-0.19,-2.55,-0.43,-3.13,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.52,No,Yes,2.572,3.459,No,No,0.285,8.08
Myricetin 3-O-rhamnoside,5281673,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,C21H20O12,464.38,3,12,8,111.02,210.51,0.92,0.51,0.19,-2.32,-0.23,-3.2,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.454,No,Yes,2.537,3.386,No,No,0.285,5.997
Myricetin 3-O-rutinoside,44259428,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O,C27H30O17,626.52,6,17,11,143.4,289.66,0.29,-0.69,-1.98,-4.35,-1.86,-3.16,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.441,No,Yes,2.484,3.919,No,No,0.285,8.916
Neoeriocitrin,114627,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,C27H32O15,596.53,6,15,9,136.94,245.29,2.15,-0.8,-1.78,-3.24,-1.15,-2.85,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.475,No,Yes,2.487,4.385,No,No,0.285,6.975
Paeoniflorin,442534,Grape,Vitis vinifera,PMID: 36140883,CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O,C23H28O11,480.46,7,11,5,109.26,164.37,1.57,-1.02,-1.36,-0.68,-0.37,-1.84,Low,No,No,No,No,No,Yes,1,2,0.55,0,No,-1.006,No,No,3.225,4.196,No,No,0.285,5.462
phenol,996,Grape,Vitis vinifera,PMID: 36140883,C1=CC=C(C=C1)O,C6H6O,94.11,0,1,1,28.46,20.23,1.24,1.46,1.39,1.45,1.41,-1.98,High,Yes,Yes,No,No,No,No,0,3,0.55,0,No,0.54,No,No,2.153,2.011,No,Yes,-0.198,2.034
Phloridzin,6072,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O,C21H24O10,436.41,7,10,7,106.14,177.14,1.37,0.54,-0.2,-1.42,0.08,-2.71,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.555,No,No,2.494,4.667,No,No,0.285,6.334
Pinoresinol,73399,Grape,Vitis vinifera,PMID: 36140883,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC)O,C20H22O6,358.39,4,6,2,94.9,77.38,2.67,2.28,2.54,1.17,2.26,-3.58,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.352,No,No,2.22,2.179,No,No,0.457,1.095
protocatechuic acid,72,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,No,0.814,No,No,2.423,2.021,No,No,0.273,2.451
Protocatechuic acid 4-O-glucoside,157010113,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1C(=O)O)O)OC2C(C(C(C(O2)CO)O)O)O,C13H16O9,316.26,4,9,6,69.57,156.91,-0.05,-1.38,-1.73,-1.79,-1.34,-0.87,Low,No,No,No,No,No,No,1,1,0.11,0,No,0.592,No,No,2.576,3.661,No,No,0.285,5.526
Quercetin 3-O-arabinoside,10252339,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,C20H18O11,434.35,4,11,7,104.19,190.28,1.86,0.98,0.1,-2.06,0.19,-3.27,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.576,No,No,2.543,3.848,No,No,0.285,6.668
resorcinol,5054,Grape,Vitis vinifera,PMID: 36140883,C1=CC(=CC(=C1)O)O,C6H6O2,110.11,0,2,2,30.49,40.46,0.96,0.8,1.1,0.79,0.92,-1.58,High,Yes,No,No,No,No,Yes,0,3,0.55,0,No,-0.017,No,No,2.14,2.313,No,Yes,0.105,2.194
Rhoifolin,5282150,Grape,Vitis vinifera,PMID: 36140883,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C27H30O14,578.52,6,14,8,137.33,228.97,2.07,-0.16,-1.1,-2.96,-0.66,-3.22,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.492,No,Yes,2.498,4.443,No,No,0.285,3.865
Schisandrin C,119112,Grape,Vitis vinifera,PMID: 36140883,CC1CC2=CC3=C(C(=C2C4=C(C5=C(C=C4CC1C)OCO5)OC)OC)OCO3,C22H24O6,384.42,2,6,0,104.03,55.38,3.8,5.0,4.2,2.96,4.11,-5.56,High,Yes,Yes,Yes,Yes,Yes,No,0,0,0.55,0,Yes,-0.187,No,Yes,2.666,1.706,No,No,0.522,0.79
Violanone,24772948,Grape,Vitis vinifera,PMID: 36140883,COC1=C(C(=C(C=C1)C2COC3=C(C2=O)C=CC(=C3)O)OC)O,C17H16O6,316.31,3,6,2,82.53,85.22,2.17,2.3,2.47,0.66,2.04,-3.44,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.209,No,No,2.24,1.912,No,No,0.503,1.455
