Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Apigetrin,5280704,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O10,432.38,4,10,6,106.11,170.05,2.17,1.81,0.05,-1.61,0.55,-3.78,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.515,No,No,2.595,4.359,No,No,0.285,5.507
Apiin,5280746,Henna ,Lawsonia inermis L.,PMID: 24886774,C1C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,C26H28O14,564.49,7,14,8,132.56,228.97,2.11,-0.36,-1.49,-3.16,-0.72,-2.95,Low,No,No,No,No,No,No,3,3,0.17,0,No,0.446,No,Yes,2.49,4.574,No,No,0.285,3.835
beta-Ionone,638014,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=C(C(CCC1)(C)C)C=CC(=O)C,C13H20O,192.3,2,1,0,61.48,17.07,2.77,2.91,3.66,2.94,3.22,-2.73,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.416,No,No,1.678,1.277,No,Yes,1.148,0.883
Betulin,72326,Henna ,Lawsonia inermis L.,PMID: 24886774,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,C30H50O2,442.72,2,2,2,136.3,40.46,4.31,8.28,7.0,6.0,6.36,-7.67,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.794,No,Yes,2.699,2.172,Yes,No,0.315,-1.118
Betulinic Acid,64971,Henna ,Lawsonia inermis L.,PMID: 24886774,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,C30H48O3,456.7,2,3,2,136.91,57.53,3.79,8.21,7.09,5.82,6.13,-7.71,Low,No,No,No,Yes,No,No,1,3,0.85,0,No,0.144,No,No,2.256,2.206,Yes,No,0.285,-1.174
Cianidanol,9064,Henna ,Lawsonia inermis L.,PMID: 24886774,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Daphneside,15101829,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=C(C2=C1C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O,C21H26O14,502.42,6,14,8,110.77,228.97,1.33,-2.41,-3.85,-3.44,-2.24,-1.25,Low,No,No,No,No,No,No,3,2,0.17,0,No,-0.088,No,No,2.544,5.048,No,No,0.285,9.485
Daphnorin,185819,Henna ,Lawsonia inermis L.,PMID: 24886774,COC1=C(C=C2C(=C1)C=C(C(=O)O2)OC3=CC4=C(C=C3)C=CC(=O)O4)OC5C(C(C(C(O5)CO)O)O)O,C25H22O12,514.43,6,12,4,125.68,178.26,2.67,1.45,0.88,-0.37,1.2,-3.95,Low,No,No,No,No,No,Yes,2,1,0.17,0,No,0.459,No,Yes,2.931,4.272,No,No,0.285,2.987
Diosmin,5281613,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H32O15,608.54,7,15,8,143.82,238.2,3.05,0.14,-1.09,-3.23,-0.44,-3.51,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.565,No,Yes,2.512,3.343,No,No,0.285,5.348
Esculetin,5281416,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=O)OC2=CC(=C(C=C21)O)O,C9H6O4,178.14,0,4,2,46.53,70.67,1.25,1.22,1.2,0.45,1.12,-2.28,High,No,Yes,No,No,No,No,0,1,0.55,1,No,-0.262,No,No,2.337,1.504,No,No,0.39,2.341
Eucalyptol,2758,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1(C2CCC(O1)(CC2)C)C,C10H18O,154.25,0,1,0,47.12,9.23,2.58,2.74,2.74,2.45,2.67,-2.52,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.553,No,No,2.01,2.029,No,Yes,0.171,1.735
Eugenol,3314,Henna ,Lawsonia inermis L.,PMID: 24886774,COC1=C(C=CC(=C1)CC=C)O,C10H12O2,164.2,3,2,1,49.06,29.46,2.37,2.27,2.13,2.01,2.25,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.024,No,No,2.118,2.049,No,Yes,0.3,1.702
Fraxetin,5273569,Henna ,Lawsonia inermis L.,PMID: 24886774,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,C10H8O5,208.17,1,5,2,53.02,79.9,1.52,1.17,1.21,0.2,1.11,-2.3,High,No,No,No,No,No,No,0,0,0.55,1,No,0.2,No,No,1.849,1.964,No,No,0.37,2.253
Gallic Acid,370,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
"gamma-Bisabolene, (Z)-",3033866,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=CCC(=C(C)CCC=C(C)C)CC1,C15H24,204.35,3,0,0,70.68,0.0,3.57,6.33,5.18,4.53,4.85,-4.9,Low,No,Yes,No,Yes,No,No,1,0,0.55,0,No,0.361,No,No,1.641,1.376,No,Yes,1.832,0.004
Genistein,5280961,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C15H10O5,270.24,1,5,3,73.99,90.9,1.91,2.67,2.58,0.52,2.04,-3.72,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.478,No,No,2.268,2.189,No,No,0.377,1.941
Harmaline,3564,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,C13H14N2O,214.26,1,2,1,69.23,37.38,2.11,2.07,2.16,1.41,2.37,-2.82,High,Yes,Yes,No,No,Yes,No,0,0,0.55,0,No,-0.179,No,No,2.452,1.699,No,No,1.34,0.529
Harmine,5280953,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,C13H12N2O,212.25,1,2,1,65.06,37.91,2.07,3.74,3.03,1.56,2.78,-4.05,High,Yes,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.062,No,No,2.477,1.499,No,No,0.672,-0.137
Isoplumbagin,375105,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=CC(=O)C2=C(C1=O)C(=CC=C2)O,C11H8O3,188.18,0,3,1,51.07,54.37,1.77,2.29,1.72,0.59,1.72,-2.77,High,Yes,Yes,No,No,No,No,0,0,0.55,1,Yes,0.408,No,No,1.636,2.555,No,No,0.714,1.751
Isoscutellarin,11996857,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,C21H18O12,462.36,4,12,7,108.74,207.35,1.27,0.75,-0.15,-2.12,-0.16,-3.27,Low,No,No,No,No,No,No,2,0,0.11,0,No,0.464,No,No,2.513,5.268,No,No,0.285,6.002
Lupeol,259846,Henna ,Lawsonia inermis L.,PMID: 24886774,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,C30H50O,426.72,1,1,1,135.14,20.23,4.68,9.87,8.02,6.92,7.26,-8.64,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.502,No,Yes,2.563,0.89,No,No,0.316,-1.696
Luteolin,5280445,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Luteolin 7-O-glucoside,5280637,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,C21H20O11,448.38,4,11,7,108.13,190.28,1.83,1.46,-0.24,-2.1,0.16,-3.65,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.584,No,No,2.547,4.279,No,No,0.285,6.342
luteolin-7-O-rutinoside,14032966,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O)O,C27H30O16,610.52,7,16,10,140.52,269.43,2.81,-0.69,-2.42,-4.16,-1.34,-3.0,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.464,No,Yes,2.478,4.851,No,No,0.285,10.976
Palmitoleic Acid,445638,Henna ,Lawsonia inermis L.,PMID: 24886774,CCCCCCC=CCCCCCCCC(=O)O,C16H30O2,254.41,13,2,1,80.32,37.3,3.53,6.58,5.33,4.09,4.92,-4.7,High,Yes,Yes,No,Yes,No,No,0,0,0.85,0,No,-0.713,No,No,1.449,3.109,No,Yes,0.865,-0.956
p-Coumaric acid,637542,Henna ,Lawsonia inermis L.,PMID: 24886774,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
p-CYMENE,7463,Henna ,Lawsonia inermis L.,PMID: 24886774,CC1=CC=C(C=C1)C(C)C,C10H14,134.22,1,0,0,45.99,0.0,2.51,4.1,3.12,4.47,3.5,-3.63,Low,Yes,No,No,No,Yes,No,1,1,0.55,0,No,0.903,No,No,1.827,2.328,No,Yes,0.462,0.869
Phytol,5280435,Henna ,Lawsonia inermis L.,PMID: 24886774,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,C20H40O,296.53,13,1,1,98.94,20.23,4.71,8.19,6.36,5.25,6.22,-5.98,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,0.05,No,Yes,1.607,1.043,No,Yes,1.884,-1.504
Scopoletin,5280460,Henna ,Lawsonia inermis L.,PMID: 24886774,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,C10H8O4,192.17,1,4,1,51.0,59.67,1.86,1.53,1.51,0.76,1.52,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.614,No,No,1.95,1.378,No,No,0.516,1.614
Tilianin,5321954,Henna ,Lawsonia inermis L.,PMID: 24886774,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,C22H22O10,446.4,5,10,5,110.58,159.05,2.06,2.14,0.35,-1.39,0.81,-4.0,Low,No,No,No,No,No,Yes,0,0,0.55,0,No,0.533,No,Yes,2.72,4.436,No,No,0.285,3.486
