Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Meldenin,177086,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1C2C(C(=O)CCC2(C3CCC4(C(CC=C4C3(C1O)C)C5=COC=C5)C)C)(C)C,C28H38O5,454.6,3,5,1,126.91,76.74,3.8,4.56,5.43,3.44,4.41,-5.45,High,No,No,No,No,No,No,0,1,0.55,0,No,-0.516,No,No,2.955,-0.029,No,No,0.355,-0.073
Nimbandiol,157277,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C(C4O)C(C=CC5=O)(C)O)C)CC(=O)OC)C,C26H32O7,456.53,4,7,2,119.63,106.2,3.52,0.86,2.92,1.35,2.31,-3.06,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.604,No,No,2.668,1.927,No,No,0.369,1.478
Nimbidic acid,185704,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C(CC(C6(C5C4OC6)C)O)O)C)CC(=O)O)C,C26H34O7,458.54,3,7,3,119.06,109.36,2.55,1.26,3.11,1.51,2.19,-3.39,High,No,No,No,No,Yes,No,0,0,0.56,0,No,0.799,No,No,2.362,1.953,Yes,No,0.285,1.092
Nimbidinin,169088,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC12COC3C1C(C(CC2O)O)(C4CC(=O)C5(C(CC=C5C4(C3O)C)C6=COC=C6)C)C,C26H34O6,442.54,1,6,3,117.31,100.13,2.69,1.46,2.82,1.5,2.24,-3.55,High,No,No,No,No,Yes,No,0,0,0.55,0,No,-0.625,No,No,3.71,2.28,No,No,0.287,2.354
Nimbin,108058,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C(C4OC(=O)C)C(C=CC5=O)(C)C(=O)OC)C)CC(=O)OC)C,C30H36O9,540.6,8,9,0,138.81,118.34,3.98,2.28,3.92,2.04,3.24,-4.2,High,No,No,No,No,No,No,1,3,0.55,0,No,-0.371,No,No,2.48,1.57,No,No,0.295,1.269
Nimbocinol,13875741,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1(C2CC(C3(C(C2(C=CC1=O)C)CCC4(C3=CC(=O)C4C5=COC=C5)C)C)O)C,C26H32O4,408.53,1,4,1,115.74,67.51,3.02,4.25,4.85,2.98,3.92,-5.11,High,Yes,No,No,No,No,No,0,0,0.55,0,No,-0.658,No,No,2.697,1.529,Yes,No,0.658,-0.356
Nimbocinone,154731026,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(CO)C(C1CC(=CO1)C2CCC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)O,C30H46O4,470.68,4,4,2,137.37,66.76,4.05,5.07,5.82,4.06,4.94,-5.69,High,No,No,No,No,No,No,0,3,0.55,0,No,-0.855,No,No,3.397,1.504,No,No,0.394,1.084
Nimbolide,12313376,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OC(=O)C6(C=CC5=O)C)C)CC(=O)OC)C,C27H30O7,466.52,4,7,0,120.99,92.04,3.51,2.17,3.74,2.28,3.11,-3.94,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.476,No,No,2.374,1.554,No,No,0.328,0.318
Nimbolin A,6443004,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1CC(C2(C3CCC4(C(CC=C4C3(C(C5C2C1(CO5)C)OC(=O)C=CC6=CC=CC=C6)C)C7=COC=C7)C)C)OC(=O)C,C39H46O8,642.78,9,8,0,175.93,101.27,4.74,6.91,6.94,4.3,5.83,-7.76,Low,No,No,No,Yes,No,No,2,4,0.17,0,No,0.407,No,No,3.248,2.302,No,No,0.285,-3.823
Nimbolin B,6443005,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC(CC4C2(C(C5C6C4(C(CC(C6(CO5)C)OC(=O)C)OC(=O)C)C)OC(=O)C=CC7=CC=CC=C7)C)O,C39H46O10,674.78,9,10,1,178.44,130.73,3.84,4.72,5.64,3.16,4.46,-6.57,Low,No,No,No,No,No,No,1,4,0.55,0,No,-0.425,No,No,3.087,1.48,No,No,0.285,-4.072
Nimocinol,178770,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1C(C2C(C(=O)C=CC2(C3C1(C4=CCC(C4(CC3)C)C5=COC=C5)C)C)(C)C)O,C28H36O5,452.58,3,5,1,126.44,76.74,3.72,4.74,5.21,3.36,4.29,-5.55,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.543,No,No,2.66,0.015,No,No,0.383,-0.118
Nimocinolide,6442906,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1C(C2C(C(=O)C=CC2(C3C1(C4=C5CC(C4(CC3)C)C(=CC(O)O)C(=O)O5)C)C)(C)C)O,C28H36O8,500.58,3,8,3,129.93,130.36,2.69,2.26,2.57,2.22,2.52,-4.17,High,No,No,No,No,No,No,1,2,0.55,0,No,-0.835,No,No,2.371,2.393,No,No,0.289,2.702
Nimolicinol,184937,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1CC2C(C(=O)C=CC2(C3C1(C4=CC(=O)OC(C4(CC3)C)(C5=COC=C5)O)C)C)(C)C,C28H34O7,482.57,3,7,1,127.61,103.04,3.38,3.85,4.35,3.15,3.77,-5.17,High,No,No,No,No,No,Yes,0,1,0.55,0,No,-1.111,No,No,2.424,-0.123,No,No,0.308,1.32
Salannin,6437066,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC=C(C)C(=O)OC1CC(C2(COC3C2C1(C(C4(C3OC5C4=C(C(C5)C6=COC=C6)C)C)CC(=O)OC)C)C)OC(=O)C,C34H44O9,596.71,9,9,0,156.8,110.5,4.41,3.93,5.29,2.86,4.3,-5.51,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.378,No,No,2.825,1.066,Yes,No,0.286,0.656
Salannol,157144,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C(CC(C6(C5C4OC6)C)O)OC(=O)CC(C)C)C)CC(=O)OC)C,C32H44O8,556.69,8,8,1,147.54,104.43,4.08,3.43,4.8,2.62,3.91,-5.02,High,No,No,No,No,No,Yes,1,3,0.55,0,No,-0.482,No,No,2.817,1.377,No,No,0.297,0.203
Salannolide,76309326,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC=C(C)C(=O)OC1CC(C2(COC3C2C1(C(C4(C3OC5C4=C(C(C5)C6=CC(OC6=O)O)C)C)CC(=O)OC)C)C)OC(=O)C,C34H44O11,628.71,9,11,1,159.14,143.89,3.78,2.62,3.33,2.18,3.12,-4.79,Low,No,No,No,No,No,No,2,3,0.17,0,No,-1.003,No,No,2.447,1.093,No,No,0.285,4.306
Vepinin,185552,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC(=O)OC1C2C(C(=O)C=CC2(C3CCC4(C(CC5C4C3(C1O5)C)C6=COC=C6)C)C)(C)C,C28H36O5,452.58,3,5,0,124.72,65.74,3.49,5.17,5.31,3.44,4.38,-5.82,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.132,No,No,2.77,-0.092,No,No,0.317,0.026
Vilasinin,185729,Neem,Azadirachta indica,DOI: 10.1016/0378-8741(91)90131-V,CC12CCC3C4(C(CC(C5(C4C(C(C3(C1=CCC2C6=COC=C6)C)O)OC5)C)O)O)C,C26H36O5,428.56,1,5,3,117.11,83.06,3.37,3.1,3.64,2.4,3.11,-4.5,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.69,No,No,2.716,1.715,Yes,No,0.359,1.129
