Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
ferulic acid,445858,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.502,No,No,2.105,2.753,No,No,0.548,1.649
Gallic acid,370,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,Yes,1.591,No,No,2.014,1.562,No,No,-0.343,2.074
isoferreirin,156743,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,COC1=C(C=CC(=C1)O)C2COC3=CC(=CC(=C3C2=O)O)O,C16H14O6,302.28,2,6,3,78.06,96.22,2.06,2.53,2.17,0.41,1.85,-3.58,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.495,No,No,2.545,1.48,No,No,1.411,1.582
Isovitexin,162350,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.94,0.21,-0.23,-2.02,0.05,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.108,No,Yes,2.258,1.468,No,No,0.483,2.18
Kaempferol 3-rutinoside,5318767,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,C27H30O15,594.52,6,15,9,139.36,249.2,2.79,0.02,-1.39,-3.43,-0.73,-3.42,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.249,No,Yes,1.789,1.412,No,No,0.294,2.458
Kaempferol 7-rhamnoside,44258922,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,C21H20O10,432.38,3,10,6,106.97,170.05,2.18,0.59,0.78,-1.34,0.54,-3.08,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.146,No,Yes,2.416,1.426,No,No,0.529,1.996
kievitone,119269,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(CO2)C3=C(C=C(C=C3)O)O)C,C20H20O6,356.37,3,6,4,97.31,107.22,2.24,4.13,3.38,1.28,2.86,-4.79,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.224,No,Yes,2.65,1.248,No,No,1.4,1.188
Leucocyanidin,71629,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O,C15H14O7,306.27,1,7,6,75.5,130.61,1.19,-0.75,0.39,-0.56,0.07,-1.6,High,No,No,No,No,No,No,1,0,0.55,1,Yes,0.481,No,No,2.353,1.487,No,No,0.955,1.956
Leucodelphinidin,440835,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=C(C=C(C(=C1O)O)O)C2C(C(C3=C(C=C(C=C3O2)O)O)O)O,C15H14O8,322.27,1,8,7,77.52,150.84,1.29,-0.05,0.09,-1.08,-0.03,-2.13,Low,No,No,No,No,No,No,1,0,0.55,1,Yes,0.42,No,No,2.334,1.453,No,No,0.804,2.063
p-coumaric acid,637542,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.624,No,No,1.965,2.882,No,No,0.005,1.696
Proanthocyanidin,108065,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,COC1=C(C=C(C=C1O)C2C(CC3=C(O2)C(=C(C=C3O)O)C4C(C(OC5=CC(=CC(=C45)O)O)C6=CC=C(C=C6)O)O)O)O,C31H28O12,592.55,4,12,9,151.18,209.76,2.29,2.69,2.65,-0.07,1.85,-5.36,Low,No,No,No,No,No,Yes,3,3,0.17,0,No,-0.856,No,Yes,2.525,1.085,No,No,0.298,1.32
Robinin,5281693,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,C33H40O19,740.66,8,19,11,170.32,308.12,2.99,-1.28,-2.89,-4.77,-1.82,-3.33,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.123,No,Yes,1.313,1.408,No,No,0.285,2.765
Soyasaponin I,122097,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,C33H40O19,740.66,8,19,11,170.32,308.12,2.99,-1.28,-2.89,-4.77,-1.82,-3.33,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.593,No,Yes,1.583,1.323,No,No,0.285,1.393
soyasaponin II,443614,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,C47H76O17,913.1,8,17,10,227.84,274.75,4.19,2.43,1.34,-0.84,1.39,-6.5,Low,No,No,No,No,No,No,3,3,0.11,0,No,-0.721,No,Yes,1.702,1.318,No,No,0.285,1.267
soyasaponin V,15608234,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,C48H78O19,959.12,10,19,12,234.97,315.21,4.07,1.87,-0.32,-2.12,0.45,-6.3,Low,No,No,No,No,No,No,3,3,0.11,0,No,-0.451,No,Yes,1.469,1.346,No,No,0.285,1.635
syringic acid,10742,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,COC1=CC(=CC(=C1O)OC)C(=O)O,C9H10O5,198.17,3,5,2,48.41,75.99,1.54,1.04,1.11,0.49,0.99,-1.84,High,No,No,No,No,No,No,0,0,0.56,0,Yes,1.493,No,No,2.191,1.566,No,No,0.54,1.766
vanillic acid,8468,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,Yes,1.616,No,No,2.063,2.796,No,No,0.026,1.813
Vitexin,5280441,Black gram,Vigna mungo,DOI: 10.22270/jddt.v9i4-s.3311,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.38,0.21,-0.23,-2.02,-0.07,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.108,No,Yes,2.258,1.468,No,No,0.483,2.18
