Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Nonanal,31289,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCC=O,C9H18O,142.24,7,1,0,45.58,17.07,2.44,3.26,2.94,2.39,2.78,-2.31,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.514,No,No,1.613,2.169,No,Yes,0.787,0.648
Octadecane,11635,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCCCCCC,C18H38,254.49,15,0,0,88.64,0.0,5.23,9.37,7.27,6.92,7.18,-6.33,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.066,No,Yes,1.544,1.241,No,Yes,1.37,-1.89
Pentacosane,12406,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCCCCCCCCCCCCC,C25H52,352.68,22,0,0,122.29,0.0,6.81,13.16,10.0,8.45,9.72,-8.87,Low,No,No,No,No,No,No,1,2,0.55,0,No,-0.222,No,Yes,1.716,1.027,No,Yes,0.371,-3.576
Pentadecanal,17697,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCCC=O,C15H30O,226.4,13,1,0,74.42,17.07,3.84,6.51,5.28,4.06,5.04,-4.49,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.112,No,No,1.499,1.19,No,Yes,2.061,-0.956
Pentadecane,12391,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCCC,C15H32,212.41,12,0,0,74.22,0.0,4.5,7.74,6.1,6.19,6.06,-5.24,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.179,No,No,1.52,1.342,No,Yes,1.989,-1.168
Phenylacetaldehyde,998,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,C1=CC=C(C=C1)CC=O,C8H8O,120.15,2,1,0,36.42,17.07,1.33,1.78,1.43,1.78,1.73,-2.07,High,Yes,Yes,No,No,No,No,0,3,0.55,0,No,0.892,No,No,1.695,1.801,No,Yes,-0.137,1.78
"p-Mentha-1,4-dien-7-al",6429112,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CC(C)C1=CCC(=CC1)C=O,C10H14O,150.22,2,1,0,47.32,17.07,2.16,2.03,2.49,2.1,2.28,-1.92,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.658,No,No,1.96,2.059,No,Yes,0.708,1.141
Safranal,61041,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CC1=C(C(CC=C1)(C)C)C=O,C10H14O,150.22,1,1,0,47.06,17.07,2.13,2.14,2.49,2.1,2.3,-2.05,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.652,No,No,2.025,1.997,No,Yes,0.543,1.581
Tetradecane,12389,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCC,C14H30,198.39,11,0,0,69.41,0.0,4.23,7.2,5.71,5.93,5.68,-4.88,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.221,No,No,1.527,1.377,No,Yes,2.07,-0.927
"trans-2,cis-6-Nonadienal",643731,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCC=CCCC=CC=O,C9H14O,138.21,5,1,0,44.63,17.07,2.3,2.21,2.49,2.19,2.34,-1.76,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.527,No,No,1.75,2.064,No,Yes,1.162,0.902
Tricosane,12534,Hatha Jodi,Heliotropium indicum L.,PMID: 19476009,CCCCCCCCCCCCCCCCCCCCCCC,C23H48,324.63,20,0,0,112.67,0.0,6.35,12.07,9.22,8.03,9.0,-8.14,Low,No,Yes,No,No,No,No,1,2,0.55,0,No,-0.144,No,Yes,1.663,1.087,No,Yes,0.501,-3.095
