Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Parthenocissin A,71694437,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC(=CC=C1C=C2C(C(C3=C2C=C(C=C3O)O)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,C28H22O6,454.47,3,6,6,130.58,121.38,2.19,4.89,5.28,2.86,3.86,-6.06,Low,No,No,No,No,No,No,1,1,0.55,0,No,0.434,No,Yes,2.516,3.519,No,No,0.285,2.098
Phenol,996,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC=C(C=C1)O,C6H6O,94.11,0,1,1,28.46,20.23,1.24,1.46,1.39,1.45,1.41,-1.98,High,Yes,Yes,No,No,No,No,0,3,0.55,0,No,0.54,No,No,2.153,2.011,No,Yes,-0.198,2.034
Piceatannol,667639,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,C14H12O4,244.24,2,4,4,69.9,80.92,1.61,2.86,2.46,1.67,2.14,-3.52,High,No,Yes,No,Yes,No,Yes,0,0,0.55,1,No,0.338,No,No,2.529,0.953,No,No,0.563,2.161
Quercetin,5280343,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Quercitrin,5280459,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,C21H20O11,448.38,3,11,7,109.0,190.28,1.27,0.86,0.49,-1.84,0.16,-3.33,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.495,No,No,2.586,3.022,No,No,0.285,4.954
Resveratrol,445154,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,C14H12O3,228.24,2,3,3,67.88,60.69,1.71,3.13,2.76,2.26,2.48,-3.62,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,Yes,0.331,No,No,2.529,1.533,No,No,0.746,1.522
Stilbene,638088,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC=C(C=C1)C=CC2=CC=CC=C2,C14H12,180.25,2,0,0,61.81,0.0,2.72,4.81,3.64,5.24,4.1,-4.49,Low,Yes,No,Yes,Yes,No,No,1,0,0.55,0,No,0.947,No,No,1.916,1.358,No,Yes,1.501,0.62
Taraxerol,92097,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,C30H50O,426.72,0,1,1,134.88,20.23,4.77,9.3,8.17,6.92,7.22,-8.34,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.623,No,Yes,2.386,0.808,No,No,0.359,-1.511
Taraxerol acetate,94225,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CCC4(C3=CCC5(C4CC(CC5)(C)C)C)C)C)C,C32H52O2,468.75,2,2,0,144.62,26.3,5.23,9.88,8.74,7.08,7.67,-8.84,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.164,No,Yes,2.4,1.912,No,No,0.336,-3.444
Trans-resveratrol-3-O-glucoside,5281718,Veldt Grape,Cissus quadrangularis L.,DOI: 10.1177/1934578X0700200806,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,C20H22O8,390.38,5,8,6,100.0,139.84,1.75,1.03,0.23,-0.36,0.62,-2.9,High,No,No,No,No,No,No,1,0,0.55,0,No,0.569,No,No,2.516,4.473,No,No,0.285,4.39
