Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
epicatechin gallate,107905,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,C22H18O10,442.37,4,10,7,110.04,177.14,1.44,1.53,2.2,0.05,1.25,-3.7,Low,No,No,No,No,No,No,1,0,0.55,1,No,-0.266,No,Yes,2.643,1.266,No,No,0.527,1.564
epigallocatechin,72277,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,C15H14O7,306.27,1,7,6,76.36,130.61,0.98,0.0,0.93,-0.29,0.42,-2.08,High,No,No,No,No,No,No,1,0,0.55,1,Yes,0.475,No,No,2.393,1.467,No,No,0.977,1.902
epigallocatechin gallate,65064,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,C22H18O11,458.37,4,11,8,112.06,197.37,1.87,1.17,1.91,-0.44,1.01,-3.56,Low,No,No,No,No,No,No,2,0,0.17,1,No,-0.276,No,Yes,2.553,1.232,No,No,0.447,1.671
Eriodictyol,440735,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,C15H12O6,288.25,1,6,4,73.59,107.22,1.62,2.02,1.89,0.16,1.45,-3.26,High,No,No,No,No,No,Yes,0,0,0.55,1,Yes,0.538,No,No,2.528,1.445,No,No,1.257,1.649
Ferulic acid,445858,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.502,No,No,2.105,2.753,No,No,0.548,1.649
Fisetin,5281614,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.5,1.97,2.28,-0.03,1.55,-3.35,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Gallic acid,370,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,Yes,1.591,No,No,2.014,1.562,No,No,-0.343,2.074
genistein,5280961,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C15H10O5,270.24,1,5,3,73.99,90.9,1.91,2.67,2.58,0.52,2.04,-3.72,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.624,No,No,2.508,1.464,No,No,1.386,1.583
isopentadienylresveratrol,140523133,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,CC(=C)C=CC1=C(C=C(C=C1O)O)C=CC2=CC=C(C=C2)O,C19H18O3,294.34,4,3,3,91.92,60.69,2.8,5.17,4.24,3.32,3.96,-5.06,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,No,0.765,No,Yes,2.454,2.122,No,No,2.193,0.765
Isoquercetin,5280804,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O12,464.38,4,12,8,110.16,210.51,2.11,0.36,-0.54,-2.59,-0.25,-3.04,Low,No,No,No,No,No,No,2,1,0.17,1,Yes,-0.075,No,Yes,2.111,1.415,No,No,0.383,2.345
Isorhamnetin,5281654,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C16H12O7,316.26,2,7,4,82.5,120.36,2.35,1.87,2.29,-0.31,1.65,-3.36,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.415,No,No,2.621,1.398,No,No,1.188,1.642
Kaempferol,5280863,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Luteolin,5280445,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Naringenin,439246,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.622,No,No,2.501,1.479,No,No,1.44,1.542
P-coumaric acid,637542,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.624,No,No,1.965,2.882,No,No,0.005,1.696
P-hydroxybenzoic acid,135,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=CC=C1C(=O)O)O,C7H6O3,138.12,1,3,2,35.42,57.53,0.85,1.58,1.09,0.99,1.05,-2.07,High,Yes,No,No,No,No,No,0,3,0.85,0,No,1.736,No,No,1.928,2.925,No,No,-0.512,1.86
piceatannol,667639,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,C14H12O4,244.24,2,4,4,69.9,80.92,1.61,2.86,2.46,1.67,2.14,-3.52,High,No,Yes,No,Yes,No,Yes,0,0,0.55,1,Yes,0.993,No,No,2.316,2.035,No,No,1.348,1.417
piceid,5281718,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,C20H22O8,390.38,5,8,6,100.0,139.84,1.75,1.03,0.23,-0.36,0.62,-2.9,High,No,No,No,No,No,No,1,0,0.55,0,Yes,0.226,No,Yes,2.235,1.552,No,No,0.846,1.86
proanthocyanidin,108065,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,COC1=C(C=C(C=C1O)C2C(CC3=C(O2)C(=C(C=C3O)O)C4C(C(OC5=CC(=CC(=C45)O)O)C6=CC=C(C=C6)O)O)O)O,C31H28O12,592.55,4,12,9,151.18,209.76,2.29,2.69,2.65,-0.07,1.85,-5.36,Low,No,No,No,No,No,Yes,3,3,0.17,0,No,-0.856,No,Yes,2.525,1.085,No,No,0.298,1.32
Procyanidin,107876,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC4(C(C(C5=C(C=C(C=C5O4)O)O)O)O)C6=CC(=C(C=C6)O)O,C30H26O13,594.52,4,13,10,147.52,229.99,2.17,1.95,1.98,-0.6,1.23,-4.9,Low,No,No,No,No,No,No,3,2,0.17,1,No,-0.781,No,Yes,2.398,1.148,No,No,0.294,1.514
Protocatechuic acid,72,Peanut,Arachis hypogaea,DOI: 10.1007/s11947-022-02901-5,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,Yes,1.666,No,No,1.979,2.957,No,No,-0.451,1.967
Quercetin,5280343,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Resveratrol,445154,Peanut,Arachis hypogaea,DOI: 10.1016/j.fufo.2022.100140,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,C14H12O3,228.24,2,3,3,67.88,60.69,1.71,3.13,2.76,2.26,2.48,-3.62,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,No,1.078,No,No,2.25,2.169,No,No,1.448,1.311
