Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
alpha-Selinene,10856614,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCCC2(C1CC(CC2)C(=C)C)C,C15H24,204.35,1,0,0,68.78,0.0,3.31,5.2,4.73,4.63,4.4,-4.32,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,-0.018,No,No,1.543,1.351,No,Yes,1.623,0.353
Alpha-Thujene,17868,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC2(C1C2)C(C)C,C10H16,136.23,1,0,0,45.22,0.0,2.67,2.85,3.0,4.29,3.15,-2.41,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.353,No,No,1.589,2.243,No,No,0.597,0.995
Benzaldehyde,240,Bhringraj,Eclipta prostrata L.,PMID: 19413125,C1=CC=C(C=C1)C=O,C7H6O,106.12,1,1,0,31.83,17.07,1.36,1.48,1.5,1.45,1.57,-1.92,High,Yes,Yes,No,No,No,No,0,3,0.55,0,No,0.997,No,No,1.803,1.959,No,No,-0.285,1.724
beta-CARYOPHYLLENE OXIDE,1742210,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,C15H24O,220.35,0,1,0,68.27,12.53,3.15,3.56,3.94,3.67,3.68,-3.45,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.148,No,No,1.548,1.224,No,Yes,1.079,0.955
beta-Farnesene,5281517,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(=CCCC(=CCCC(=C)C=C)C)C,C15H24,204.35,7,0,0,72.32,0.0,3.86,6.03,5.2,4.84,4.97,-4.44,Low,No,Yes,No,Yes,No,No,1,0,0.55,0,No,0.198,No,No,1.473,1.332,No,Yes,2.151,-0.375
beta-Ionone,638014,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=C(C(CCC1)(C)C)C=CC(=O)C,C13H20O,192.3,2,1,0,61.48,17.07,2.77,2.91,3.66,2.94,3.22,-2.73,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.416,No,No,1.678,1.277,No,Yes,1.148,0.883
beta-Selinene,442393,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(=C)C1CCC2(CCCC(=C)C2C1)C,C15H24,204.35,1,0,0,68.78,0.0,3.28,5.44,4.73,4.63,4.5,-4.47,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,Yes,-0.03,No,No,1.581,1.511,No,Yes,1.736,-0.078
Borneol,64685,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(C2CCC1(C(C2)O)C)C,C10H18O,154.25,0,1,1,46.6,20.23,2.29,2.72,2.19,2.45,2.38,-2.51,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.577,No,No,1.707,1.877,No,Yes,0.175,1.727
Camphene,6616,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(C2CCC(C2)C1=C)C,C10H16,136.23,0,0,0,45.22,0.0,2.58,4.22,3.0,4.29,3.43,-3.34,Low,Yes,No,No,Yes,No,No,1,1,0.55,0,No,0.305,No,No,1.554,2.247,No,No,0.533,1.19
Camphor,2537,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(C2CCC1(C(=O)C2)C)C,C10H16O,152.23,0,1,0,45.64,17.07,2.12,2.19,2.4,2.3,2.37,-2.16,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.473,No,No,1.653,1.981,No,Yes,0.233,1.458
Caryophyllene,5281515,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCCC(=C)C2CC(C2CC1)(C)C,C15H24,204.35,0,0,0,68.78,0.0,3.29,4.38,4.73,4.63,4.24,-3.87,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.351,No,No,1.617,1.416,No,Yes,1.401,0.504
cis-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,122485,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(C)C1CCC(C=C1)(C)O,C10H18O,154.25,1,1,1,48.8,20.23,2.5,2.29,2.36,2.3,2.3,-2.17,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.797,No,No,1.756,1.938,No,Yes,0.163,1.643
"cis-Cadina-1(2),4-diene",91753200,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1CCC(C2=CCC(=CC12)C)C(C)C,C15H24,204.35,1,0,0,69.04,0.0,3.34,4.46,4.58,4.63,4.15,-3.85,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.044,No,No,1.52,1.53,No,Yes,1.73,-0.006
cis-p-Menth-2-en-1-ol,5319367,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(C)C1CCC(C=C1)(C)O,C10H18O,154.25,1,1,1,48.8,20.23,2.5,2.29,2.36,2.3,2.3,-2.17,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.797,No,No,1.756,1.938,No,Yes,0.163,1.643
cis-Sabinene,25086832,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(C)C12CCC(=C)C1C2,C10H16,136.23,1,0,0,45.22,0.0,2.65,3.09,3.0,4.29,3.25,-2.57,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.369,No,No,1.549,2.309,No,No,0.788,0.726
Copaene,19725,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC2C3C1C2(CCC3C(C)C)C,C15H24,204.35,1,0,0,67.14,0.0,3.4,4.47,4.27,5.65,4.3,-3.86,Low,Yes,Yes,Yes,Yes,No,No,1,0,0.55,0,No,-0.302,No,No,1.644,1.356,No,No,1.122,0.128
Cubenol,11770062,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1CCC(C2C1(CCC(=C2)C)O)C(C)C,C15H26O,222.37,1,1,1,70.72,20.23,3.24,3.7,3.78,3.67,3.52,-3.48,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.327,No,No,2.003,1.309,No,Yes,1.425,0.653
Decane,15600,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCC,C10H22,142.28,7,0,0,50.18,0.0,3.29,5.01,4.15,4.82,4.16,-3.42,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.463,No,No,1.637,2.613,No,No,1.29,0.154
Dodecane,8182,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCC,C12H26,170.33,9,0,0,59.8,0.0,3.82,6.1,4.93,5.4,4.94,-4.15,Low,No,Yes,No,No,No,No,1,0,0.55,0,No,0.324,No,No,1.566,1.45,No,Yes,1.898,-0.41
Eicosane,8222,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCCCCCCC,C20H42,282.55,17,0,0,98.25,0.0,5.64,10.45,8.05,7.38,7.9,-7.05,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,-0.014,No,Yes,1.586,1.177,No,Yes,0.926,-2.372
epi-Cubebol,91753433,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1C=CC(C2C13C2C(CC3)(C)O)C(C)C,C15H24O,220.35,1,1,1,68.34,20.23,3.08,3.29,3.24,3.67,3.22,-3.21,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.067,No,No,1.87,1.404,No,Yes,1.334,0.863
epi-Cubenol,519857,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1CCC(C2C1(CCC(=C2)C)O)C(C)C,C15H26O,222.37,1,1,1,70.72,20.23,3.24,3.7,3.78,3.67,3.52,-3.48,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.327,No,No,2.003,1.309,No,Yes,1.425,0.653
gamma-Himachalene,577062,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC2C(CC1)C(=CCCC2(C)C)C,C15H24,204.35,0,0,0,68.78,0.0,3.26,4.22,4.73,4.63,4.15,-3.77,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.407,No,No,1.681,1.346,No,Yes,1.33,0.654
gamma-Muurolene,12313020,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC2C(CC1)C(=C)CCC2C(C)C,C15H24,204.35,1,0,0,69.04,0.0,3.39,4.31,4.58,4.63,4.18,-3.76,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.048,No,No,1.54,1.473,No,Yes,1.73,-0.024
Germacrene B,5281519,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCCC(=CCC(=C(C)C)CC1)C,C15H24,204.35,0,0,0,70.68,0.0,3.27,5.77,5.18,4.53,4.6,-4.74,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.494,No,No,1.73,1.416,No,Yes,1.478,0.511
Germacrene D,5317570,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCCC(=C)C=CC(CC1)C(C)C,C15H24,204.35,1,0,0,70.68,0.0,3.32,4.74,4.89,4.53,4.3,-4.03,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.497,No,No,1.634,1.413,No,Yes,1.671,0.257
Guaiol,227829,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1CCC(CC2=C1CCC2C)C(C)(C)O,C15H26O,222.37,1,1,1,70.72,20.23,3.29,3.07,3.92,3.67,3.46,-3.09,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.445,No,No,1.789,1.212,No,Yes,1.254,0.906
Heptadecane,12398,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCCCC,C17H36,240.47,14,0,0,83.83,0.0,4.91,8.82,6.88,6.68,6.79,-5.96,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.103,No,No,1.529,1.273,No,Yes,1.609,-1.649
Hexadecane,11006,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCCC,C16H34,226.44,13,0,0,79.03,0.0,4.67,8.28,6.49,6.44,6.42,-5.6,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.141,No,No,1.521,1.307,No,Yes,1.825,-1.409
Humulene,5281520,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC(C=CCC(=CCC1)C)(C)C,C15H24,204.35,0,0,0,70.42,0.0,3.27,4.55,5.04,4.53,4.26,-3.97,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.551,No,No,1.766,1.336,No,Yes,1.451,0.716
Humulene oxide II,91749531,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C,C15H24O,220.35,0,1,0,69.91,12.53,3.11,3.85,4.25,3.56,3.71,-3.63,High,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.392,No,No,1.585,1.161,No,Yes,1.078,1.122
Isobornyl acetate,6950273,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(=O)OC1CC2CCC1(C2(C)C)C,C12H20O2,196.29,2,2,0,56.33,26.3,2.5,4.3,2.76,2.76,3.0,-3.63,High,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.526,No,No,1.904,1.875,No,Yes,0.557,1.593
Isobornyl thiocyanoacetate,220601,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(C2CCC1(C(C2)OC(=O)CSC#N)C)C,C13H19NO2S,253.36,4,3,0,68.48,75.39,2.87,5.03,2.96,2.84,3.27,-4.32,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.075,No,No,2.227,1.716,No,Yes,1.26,1.104
Isophorone,6544,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC(=O)CC(C1)(C)C,C9H14O,138.21,0,1,0,42.73,17.07,2.09,1.7,2.32,1.89,2.11,-1.77,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.842,No,No,1.929,1.968,No,Yes,0.084,1.738
"Limonene, (+/-)-",22311,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC(CC1)C(=C)C,C10H16,136.23,1,0,0,47.12,0.0,2.72,4.57,3.31,3.27,3.37,-3.5,Low,Yes,No,No,Yes,No,No,0,1,0.55,0,No,0.777,No,No,1.88,2.336,No,Yes,0.579,1.203
"Linalool, (+/-)-",6549,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(=CCCC(C)(C=C)O)C,C10H18O,154.25,4,1,1,50.44,20.23,2.7,2.97,2.67,2.59,2.66,-2.4,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.774,No,No,1.704,2.024,No,Yes,0.515,1.277
Myrcene,31253,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(=CCCC(=C)C=C)C,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.617,No,No,1.643,2.406,No,No,0.894,0.736
Nonanal,31289,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCC=O,C9H18O,142.24,7,1,0,45.58,17.07,2.44,3.26,2.94,2.39,2.78,-2.31,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.514,No,No,1.613,2.169,No,Yes,0.787,0.648
Octadecane,11635,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCCCCC,C18H38,254.49,15,0,0,88.64,0.0,5.23,9.37,7.27,6.92,7.18,-6.33,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.066,No,Yes,1.544,1.241,No,Yes,1.37,-1.89
o-Cymene,10703,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC=CC=C1C(C)C,C10H14,134.22,1,0,0,45.99,0.0,2.43,4.38,3.12,4.47,3.54,-3.81,Low,Yes,No,No,No,Yes,No,1,1,0.55,0,No,0.884,No,No,1.788,2.319,No,Yes,0.479,0.592
p-CYMENE,7463,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC=C(C=C1)C(C)C,C10H14,134.22,1,0,0,45.99,0.0,2.51,4.1,3.12,4.47,3.5,-3.63,Low,Yes,No,No,No,Yes,No,1,1,0.55,0,No,0.903,No,No,1.827,2.328,No,Yes,0.462,0.869
Pentadecanal,17697,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCC=O,C15H30O,226.4,13,1,0,74.42,17.07,3.84,6.51,5.28,4.06,5.04,-4.49,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.112,No,No,1.499,1.19,No,Yes,2.061,-0.956
Pentadecane,12391,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCCC,C15H32,212.41,12,0,0,74.22,0.0,4.5,7.74,6.1,6.19,6.06,-5.24,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.179,No,No,1.52,1.342,No,Yes,1.989,-1.168
Sativene,11830550,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(C)C1CCC2(C3C1C(C2=C)CC3)C,C15H24,204.35,1,0,0,67.14,0.0,3.26,4.94,4.27,5.65,4.43,-4.15,Low,Yes,Yes,Yes,Yes,No,No,1,0,0.55,0,Yes,-0.35,No,No,1.656,1.432,No,No,1.355,-0.195
"Selina-3,7(11)-diene",6432648,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCCC2(C1CC(=C(C)C)CC2)C,C15H24,204.35,0,0,0,68.78,0.0,3.34,4.44,4.87,4.63,4.31,-3.9,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.142,No,No,1.566,1.436,No,Yes,1.54,0.22
Tetradecane,12389,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCCC,C14H30,198.39,11,0,0,69.41,0.0,4.23,7.2,5.71,5.93,5.68,-4.88,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.221,No,No,1.527,1.377,No,Yes,2.07,-0.927
Torreyol,11990360,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,C15H26O,222.37,1,1,1,70.72,20.23,3.15,3.34,3.78,3.67,3.43,-3.26,High,Yes,No,Yes,No,No,No,0,0,0.55,0,No,0.343,No,No,1.918,1.475,No,Yes,1.49,0.743
trans-Calamenene,6429022,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1CCC(C2=C1C=CC(=C2)C)C(C)C,C15H22,202.34,1,0,0,68.07,0.0,3.19,5.12,4.63,5.45,4.57,-4.55,Low,No,No,No,No,Yes,No,1,0,0.55,0,Yes,0.325,No,No,2.069,1.464,No,Yes,1.879,-0.45
trans-gamma-Cadinene,6429304,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1=CCC(C2C1CCC(=C)C2)C(C)C,C15H24,204.35,1,0,0,69.04,0.0,3.28,4.24,4.58,4.63,4.15,-3.71,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,Yes,-0.142,No,No,1.585,1.462,No,Yes,1.72,-0.104
trans-Sabinene hydrate,12315151,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC(C)C12CCC(C1C2)(C)O,C10H18O,154.25,1,1,1,46.9,20.23,2.47,2.12,2.19,2.45,2.33,-2.07,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.637,No,No,1.703,1.926,No,Yes,0.323,1.337
Tricyclene,79035,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CC1(C2CC3C1(C3C2)C)C,C10H16,136.23,0,0,0,43.32,0.0,2.53,3.24,2.69,4.43,3.14,-2.73,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.135,No,No,1.608,2.103,No,No,0.637,1.397
Tridecane,12388,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCCCC,C13H28,184.36,10,0,0,64.6,0.0,4.03,6.66,5.32,5.67,5.31,-4.52,Low,No,Yes,No,No,No,No,1,0,0.55,0,No,0.269,No,No,1.542,1.413,No,Yes,2.044,-0.674
Undecane,14257,Bhringraj,Eclipta prostrata L.,PMID: 19413125,CCCCCCCCCCC,C11H24,156.31,8,0,0,54.99,0.0,3.59,5.56,4.54,5.11,4.56,-3.78,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,0.389,No,No,1.597,2.698,No,Yes,1.639,-0.134
