Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Caryophyllene oxide ,1742210,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,C15H24,204.35,3,0,0,68.78,0.0,3.41,6.45,4.73,4.63,4.7,-4.97,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.148,No,No,1.548,1.224,No,Yes,1.079,0.955
Cedrenol ,119831,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,C30H44,404.67,2,0,0,131.18,0.0,4.79,6.59,8.5,7.79,7.16,-6.37,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.221,No,No,1.648,1.2,No,Yes,1.436,0.981
cis-beta-Farnesene,5317319,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC(=CCCC(=CCCC(=C)C=C)C)C,C10H16,136.23,3,0,0,48.76,0.0,2.8,4.26,3.48,3.56,3.4,-3.17,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.198,No,No,1.473,1.332,No,Yes,2.151,-0.375
Estragole,8815,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,COC1=CC=C(C=C1)CC=C,C10H16,136.23,0,0,0,45.22,0.0,2.63,3.26,2.85,4.29,3.09,-2.74,Low,Yes,No,No,No,No,No,1,1,0.55,0,Yes,1.057,No,No,1.899,1.976,No,Yes,0.417,1.398
Eucalyptol ,2758,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1(C2CCC(O1)(CC2)C)C,C10H14O,150.22,1,1,0,47.32,17.07,2.27,2.71,2.49,2.1,2.44,-2.41,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.553,No,No,2.01,2.029,No,Yes,0.171,1.735
Limonene,22311,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1=CCC(CC1)C(=C)C,C10H16,136.23,1,0,0,47.12,0.0,2.65,3.44,3.16,3.27,3.07,-2.79,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.777,No,No,1.88,2.336,No,Yes,0.579,1.203
Linalool,6549,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC(=CCCC(C)(C=C)O)C,C10H16,136.23,1,0,0,47.12,0.0,2.72,4.57,3.31,3.27,3.37,-3.5,Low,Yes,No,No,Yes,No,No,0,1,0.55,0,No,0.774,No,No,1.704,2.024,No,Yes,0.515,1.277
Menthol,1254,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1CCC(C(C1)O)C(C)C,C9H18O,142.24,7,1,0,45.58,17.07,2.44,3.26,2.94,2.39,2.78,-2.31,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.94,No,No,1.946,2.017,No,Yes,0.333,1.29
Nonanal,31289,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CCCCCCCCC=O,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.514,No,No,1.613,2.169,No,Yes,0.787,0.648
Terpinen-4-ol,11230,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1=CCC(CC1)(C(C)C)O,C15H24O,220.35,0,1,1,68.04,20.23,2.85,3.56,3.39,3.67,3.35,-3.45,High,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.857,No,No,1.811,2.02,No,Yes,0.189,1.545
Terpinene,53472035,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1=C2CC(C2(C)C)CC1C3(CC4CC(=C3C)C4(C)C)C5CC6CC(=C5C)C6(C)C,C10H16,136.23,0,0,0,45.22,0.0,2.59,4.16,3.0,4.29,3.42,-3.31,Low,Yes,No,No,Yes,No,No,1,1,0.55,0,No,0.977,No,Yes,2.066,1.175,No,No,0.286,-2.134
trans-alpha-Bergamotene,6429302,Indian Hemp,Cannabis indica,DOI: 10.1080/0972060X.2017.1281766,CC1=CCC2CC1C2(C)CCC=C(C)C,C15H24,204.35,0,0,0,68.78,0.0,3.29,4.38,4.73,4.63,4.24,-3.87,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.084,No,No,1.68,1.367,No,Yes,1.562,-0.103
