Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Cembrene,6430770,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1=CCCC(=CCC=C(C=CC(CC1)C(C)C)C)C,C20H32,272.47,1,0,0,94.24,0.0,4.13,6.04,6.62,5.63,5.45,-5.27,Low,No,No,Yes,Yes,No,Yes,1,1,0.55,0,No,0.269,No,No,1.512,1.244,No,Yes,2.031,-0.448
Chlorogenic Acid,1794427,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C16H18O9,354.31,5,9,6,83.5,164.75,0.96,-0.42,-0.75,-1.05,-0.38,-1.62,Low,No,No,No,No,No,No,1,1,0.11,1,No,-0.134,No,No,1.973,2.982,No,No,0.285,5.741
Cianidanol,9064,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
delta-Tocopherol,92094,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1=CC(=CC2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)O,C27H46O2,402.65,12,2,1,129.34,29.46,5.33,9.97,8.22,5.74,7.58,-7.98,Low,No,No,No,No,No,No,1,2,0.55,0,No,0.615,No,Yes,1.984,2.219,No,No,1.175,-3.811
Ellagic Acid,5281855,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,C14H6O8,302.19,0,8,4,75.31,141.34,0.79,1.1,1.31,0.14,1.0,-2.94,High,No,Yes,No,No,No,No,0,0,0.55,1,No,0.476,No,No,2.399,2.698,No,No,0.295,2.11
Epicatechin,72276,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Ethyl brevifolincarboxylate,5487248,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCOC(=O)C1CC(=O)C2=C1C3=C(C(=C(C=C3C(=O)O2)O)O)O,C15H12O8,320.25,3,8,3,77.31,134.27,0.76,0.28,1.14,-0.18,0.74,-2.13,High,No,No,No,No,No,No,0,0,0.55,1,No,-0.173,No,No,1.847,2.248,No,No,0.305,2.871
Gallic Acid,370,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
gamma-Tocopherol,92729,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,C28H48O2,416.68,12,2,1,134.31,29.46,5.76,10.33,8.53,5.94,7.95,-8.29,Low,No,No,No,No,No,No,1,3,0.55,0,No,0.781,No,Yes,2.21,2.052,No,No,0.946,-3.814
Gentisic acid,3469,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=CC(=C(C=C1O)C(=O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.49,1.74,0.8,0.4,0.74,-2.23,High,No,No,No,No,No,Yes,0,3,0.56,0,No,1.261,No,No,2.123,2.301,No,No,0.276,2.451
Gondoic Acid,5282768,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCCCC=CCCCCCCCCCC(=O)O,C20H38O2,310.51,17,2,1,99.55,37.3,4.7,8.72,6.89,5.03,6.43,-6.14,Low,No,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.847,No,No,1.393,3.411,Yes,Yes,0.507,-1.919
Linoleic Acid,5280450,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.827,No,No,1.429,3.187,Yes,Yes,0.701,-1.31
Linolenic Acid,5280934,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCC=CCC=CCC=CCCCCCCCC(=O)O,C18H30O2,278.43,13,2,1,88.99,37.3,3.36,6.46,5.66,4.38,5.09,-4.78,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.84,No,No,1.441,3.115,Yes,Yes,0.722,-1.183
Lupeol,259846,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,C30H50O,426.72,1,1,1,135.14,20.23,4.68,9.87,8.02,6.92,7.26,-8.64,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.502,No,Yes,2.563,0.89,No,No,0.316,-1.696
Luteolin,5280445,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Methyl linoleate,5284421,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCC=CCC=CCCCCCCCC(=O)OC,C19H34O2,294.47,15,2,0,93.78,26.3,4.61,6.82,5.97,4.7,5.69,-4.97,High,No,Yes,No,Yes,No,No,1,1,0.55,0,No,-0.019,No,No,1.617,3.004,No,Yes,1.603,-1.6
Methyl oleate,5364509,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,CCCCCCCCC=CCCCCCCCC(=O)OC,C19H36O2,296.49,16,2,0,94.26,26.3,4.75,7.45,6.2,4.8,5.95,-5.32,High,No,Yes,No,No,No,No,1,1,0.55,0,No,0.04,No,No,1.637,3.075,No,Yes,1.529,-1.727
Methyl palmitate,8181,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,CCCCCCCCCCCCCCCC(=O)OC,C17H34O2,270.45,15,2,0,85.12,26.3,4.41,7.38,5.64,4.44,5.54,-5.18,High,Yes,Yes,No,No,No,No,1,1,0.55,0,No,0.178,No,No,1.635,2.998,No,Yes,1.935,-1.373
Methyl ricinoleate,5354133,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCC(CC=CCCCCCCCC(=O)OC)O,C19H36O3,312.49,16,3,1,95.42,46.53,4.45,5.92,5.17,3.92,5.05,-4.45,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,No,0.199,No,No,1.581,2.852,No,Yes,1.394,-1.23
Methyl Stearate,8201,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,CCCCCCCCCCCCCCCCCC(=O)OC,C19H38O2,298.5,17,2,0,94.73,26.3,4.81,8.35,6.42,4.91,6.24,-5.83,High,No,Yes,No,No,No,No,1,1,0.55,0,No,0.099,No,No,1.656,3.147,No,Yes,1.448,-1.854
Naringin,442428,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C27H32O14,580.53,6,14,8,134.91,225.06,2.38,-0.44,-1.49,-2.77,-0.79,-2.98,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.43,No,Yes,2.495,4.202,No,No,0.285,6.042
Oleic Acid,445639,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCCCC=CCCCCCCCC(=O)O,C18H34O2,282.46,15,2,1,89.94,37.3,4.27,7.64,6.11,4.57,5.71,-5.41,High,No,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.81,No,No,1.417,3.259,No,Yes,0.676,-1.438
Palmitic Acid,985,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,-0.708,No,No,1.44,3.181,No,Yes,0.84,-1.083
p-Coumaric acid,637542,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
Phytol,5280435,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,C20H40O,296.53,13,1,1,98.94,20.23,4.71,8.19,6.36,5.25,6.22,-5.98,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,0.05,No,Yes,1.607,1.043,No,Yes,1.884,-1.504
Quercetin,5280343,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Ricinine,10666,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CN1C=CC(=C(C1=O)C#N)OC,C8H8N2O2,164.16,1,3,0,43.17,55.02,1.63,0.01,0.27,-0.28,0.5,-1.17,High,No,No,No,No,No,No,0,0,0.55,0,No,0.931,No,No,2.256,2.254,No,Yes,0.064,2.302
Ricinoleic acid,643684,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCC(CC=CCCCCCCCC(=O)O)O,C18H34O3,298.46,15,3,2,91.1,57.53,3.97,6.13,5.08,3.69,4.82,-4.56,High,Yes,Yes,No,Yes,Yes,No,0,0,0.85,0,No,-0.739,No,No,1.318,3.054,No,Yes,0.4,-1.224
Rutin,5280805,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2014.02.036,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Sandaracopimaradiene,443469,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1(CCCC2(C1CCC3=CC(CCC32)(C)C=C)C)C,C20H32,272.47,1,0,0,90.18,0.0,3.89,7.03,6.14,5.82,5.68,-5.89,Low,No,No,Yes,Yes,No,No,1,1,0.55,0,No,-0.397,No,Yes,1.66,1.244,Yes,No,1.583,-0.744
Scopoletin,5280460,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,C10H8O4,192.17,1,4,1,51.0,59.67,1.86,1.53,1.51,0.76,1.52,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.614,No,No,1.95,1.378,No,No,0.516,1.614
Stearic Acid,5281,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,5.93,-5.73,High,No,Yes,No,No,No,No,1,1,0.85,0,No,-0.791,No,No,1.406,3.33,No,Yes,0.65,-1.565
Stigmasterol,5280794,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Thujone,261491,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1C2CC2(CC1=O)C(C)C,C10H16O,152.23,1,1,0,45.9,17.07,2.27,2.27,2.26,2.3,2.35,-2.15,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.493,No,No,1.618,1.934,No,Yes,0.48,1.13
Trachylobane,521405,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CC1(CCCC2(C1CCC34C2CC5C(C3)C5(C4)C)C)C,C20H32,272.47,0,0,0,86.64,0.0,3.74,7.07,5.67,6.99,5.72,-5.98,Low,No,Yes,Yes,Yes,No,No,1,1,0.55,0,No,-0.262,No,Yes,2.157,1.279,No,No,0.334,-0.656
Triricinolein,11764524,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,CCCCCCC(CC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC(CCCCCC)O)OC(=O)CCCCCCCC=CCC(CCCCCC)O)O,C57H104O9,933.43,53,9,3,282.03,139.59,10.39,17.81,15.01,7.12,13.83,-13.35,Low,No,No,No,No,No,No,2,4,0.17,0,No,0.453,No,No,2.649,2.305,No,No,0.285,-10.877
Vanillic Acid,8468,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
Vitexin,5280441,Castor,Ricinus communis,DOI: 10.1016/j.indcrop.2016.07.010,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.38,0.21,-0.23,-2.02,-0.07,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.577,No,No,2.595,4.635,No,No,0.285,4.897
