Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Hesperetin,72281,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,C16H14O6,302.28,2,6,3,78.06,96.22,2.24,2.6,2.19,0.41,1.91,-3.62,High,No,Yes,No,No,No,Yes,0,0,0.55,0,No,0.25,No,No,2.042,2.605,No,No,0.39,2.305
Hesperidin,10621,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H34O15,610.56,7,15,8,141.41,234.29,2.6,-0.14,-1.48,-3.04,-0.72,-3.28,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.525,No,Yes,2.506,3.167,No,No,0.285,7.131
Kaempferol,5280863,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
linalool,6549,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC(=CCCC(C)(C=C)O)C,C10H18O,154.25,4,1,1,50.44,20.23,2.7,2.97,2.67,2.59,2.66,-2.4,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.774,No,No,1.704,2.024,No,Yes,0.515,1.277
linalyl acetate,8294,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC(=CCCC(C)(C=C)OC(=O)C)C,C12H20O2,196.29,6,2,0,60.17,26.3,3.08,3.93,3.24,2.95,3.24,-3.14,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.547,No,No,1.729,2.256,No,Yes,1.105,0.951
Naringenin,439246,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,No,-0.176,No,No,1.791,1.944,No,No,0.369,2.136
Naringin,442428,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C27H32O14,580.53,6,14,8,134.91,225.06,2.38,-0.44,-1.49,-2.77,-0.79,-2.98,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.43,No,Yes,2.495,4.202,No,No,0.285,6.042
Narirutin,442431,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,C27H32O14,580.53,6,14,8,134.91,225.06,2.13,-0.99,-1.49,-2.77,-0.95,-2.64,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.467,No,Yes,2.519,3.203,No,No,0.285,6.491
neryl acetate,1549025,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC(=CCCC(=CCOC(=O)C)C)C,C12H20O2,196.29,6,2,0,60.13,26.3,2.83,4.04,3.24,2.95,3.21,-3.21,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.474,No,No,1.683,2.272,No,Yes,1.186,0.604
Rutin,5280805,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
sesquiphellandrene,519764,West Indian lime,Citrus aurantifolia L.,PMID: 37238855,CC(CCC=C(C)C)C1CCC(=C)C=C1,C15H24,204.35,4,0,0,70.68,0.0,3.58,5.41,4.89,4.53,4.56,-4.25,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.273,No,No,1.584,1.314,No,Yes,1.943,0.103
