Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
cis-p-Coumaric acid,1549106,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
Demethylnobiletin,358832,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC,C20H20O8,388.37,6,8,1,102.4,96.59,3.59,3.23,3.21,0.11,2.78,-4.31,High,No,No,No,Yes,No,Yes,0,0,0.55,0,No,0.336,No,No,2.406,1.028,No,No,0.322,1.842
Imperatorin,10212,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,C16H14O4,270.28,3,4,0,77.5,52.58,3.05,3.5,3.88,2.14,3.31,-4.0,High,Yes,Yes,Yes,Yes,No,No,0,0,0.55,0,Yes,-0.593,No,No,2.2,1.794,No,No,0.614,0.25
Loliolide,100332,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,CC1(CC(CC2(C1=CC(=O)O2)C)O)C,C11H16O3,196.24,0,3,1,52.51,46.53,1.88,1.0,1.41,1.49,1.53,-1.69,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.783,No,No,1.94,2.412,No,No,0.037,2.224
Matairesinol,119205,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,C20H22O6,358.39,6,6,2,96.13,85.22,2.47,3.26,2.69,1.9,2.75,-4.06,High,No,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.164,No,Yes,1.935,2.151,No,No,0.454,0.44
Nobiletin,72344,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,C21H22O8,402.39,7,8,0,106.87,85.59,3.96,3.01,3.51,0.34,3.02,-4.18,High,No,No,No,Yes,No,Yes,0,0,0.55,0,No,0.443,No,No,2.459,0.82,No,No,0.315,0.686
p-coumaric acid,637542,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.111,No,No,2.155,2.534,No,No,0.319,1.607
Pelubiprofen,5282203,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,CC(C1=CC=C(C=C1)C=C2CCCCC2=O)C(=O)O,C16H18O3,258.31,3,3,1,75.01,54.37,2.12,3.03,3.29,2.46,2.92,-3.39,High,Yes,No,Yes,No,No,No,0,0,0.85,0,No,0.573,No,No,2.478,1.827,No,No,0.352,1.146
Pterostilbene,5281727,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=CC(=CC(=C1)C=CC2=CC=C(C=C2)O)OC,C16H16O3,256.3,4,3,1,76.82,38.69,3.02,3.78,3.36,2.76,3.31,-4.01,High,Yes,Yes,Yes,Yes,Yes,No,0,0,0.55,0,Yes,0.438,No,No,2.057,1.773,No,No,1.286,0.459
Tangeretin,68077,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,C20H20O7,372.37,6,7,0,100.38,76.36,3.71,3.04,3.5,0.63,3.02,-4.11,High,Yes,No,No,Yes,No,Yes,0,0,0.55,0,No,0.385,No,No,2.368,0.944,No,No,0.355,0.144
Vadimezan,123964,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,CC1=C(C2=C(C=C1)C(=O)C3=CC=CC(=C3O2)CC(=O)O)C,C17H14O4,282.29,2,4,1,81.47,67.51,2.31,3.15,3.19,2.08,2.99,-3.94,High,Yes,Yes,No,No,No,No,0,0,0.85,0,No,1.106,No,No,2.207,1.36,No,No,0.299,0.388
Zapotin,629965,Bermuda Buttercup,Oxalis pes-caprae,PMID: 35756195,COC1=C(C(=CC=C1)OC)C2=CC(=O)C3=C(O2)C=CC(=C3OC)OC,C19H18O6,342.34,5,6,0,93.89,67.13,3.39,3.07,3.49,0.94,3.01,-4.04,High,Yes,Yes,Yes,Yes,Yes,Yes,0,0,0.55,0,No,0.368,No,No,2.48,1.161,No,No,0.385,-0.202
