Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Curlone,196216,Turmeric,Curcuma longa,PMID: 31965918,CC(CC(=O)C=C(C)C)C1CCC(=C)C=C1,C15H22O,218.33,4,1,0,70.88,17.07,3.14,4.01,4.07,3.37,3.7,-3.46,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.506,No,No,1.75,1.107,No,Yes,1.707,0.524
Cyclocurcumin,69879809,Turmeric,Curcuma longa,PMID: 31965918,COC1=C(C=CC(=C1)C=CC2=CC(=O)CC(O2)C3=CC(=C(C=C3)O)OC)O,C21H20O6,368.38,5,6,2,100.78,85.22,3.12,3.0,3.31,1.16,2.82,-4.01,High,No,No,No,Yes,No,Yes,0,0,0.56,0,No,0.046,No,No,2.085,2.091,No,No,0.489,0.793
Demethoxycurcumin,5469424,Turmeric,Curcuma longa,PMID: 31965918,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O,C20H18O5,338.35,7,5,2,96.31,83.83,2.78,3.32,3.14,1.8,3.0,-3.92,High,No,Yes,No,Yes,No,Yes,0,0,0.55,0,No,-0.12,No,Yes,1.973,2.236,No,No,0.593,-0.426
Dihydrocurcumin,10429233,Turmeric,Curcuma longa,PMID: 31965918,COC1=C(C=CC(=C1)CCC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,C21H22O6,370.4,9,6,2,102.48,93.06,2.87,3.01,3.18,1.55,2.97,-3.77,High,No,No,No,Yes,Yes,Yes,0,0,0.55,0,No,0.103,No,Yes,1.813,2.227,No,No,0.487,-0.132
Eucalyptol,2758,Turmeric,Curcuma longa,PMID: 31965918,CC1(C2CCC(O1)(CC2)C)C,C10H18O,154.25,0,1,0,47.12,9.23,2.58,2.74,2.74,2.45,2.67,-2.52,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.553,No,No,2.01,2.029,No,Yes,0.171,1.735
Germacrone,6436348,Turmeric,Curcuma longa,PMID: 31965918,CC1=CCC(=C(C)C)C(=O)CC(=CCC1)C,C15H22O,218.33,0,1,0,70.88,17.07,2.96,3.46,4.36,3.37,3.62,-3.37,High,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.483,No,No,1.768,1.218,No,Yes,1.408,0.872
Hexahydrocurcumin,5318039,Turmeric,Curcuma longa,PMID: 31965918,COC1=C(C=CC(=C1)CCC(CC(=O)CCC2=CC(=C(C=C2)O)OC)O)O,C21H26O6,374.43,10,6,3,103.13,96.22,3.14,2.7,3.0,1.7,2.92,-3.53,High,No,No,No,No,Yes,Yes,0,0,0.55,0,No,0.243,No,No,1.891,2.238,No,No,0.481,0.57
Myrcene,31253,Turmeric,Curcuma longa,PMID: 31965918,CC(=CCCC(=C)C=C)C,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.617,No,No,1.643,2.406,No,No,0.894,0.736
Nicotinic acid,938,Turmeric,Curcuma longa,PMID: 31965918,C1=CC(=CN=C1)C(=O)O,C6H5NO2,123.11,1,3,1,31.2,50.19,0.86,0.36,0.78,-1.13,0.32,-1.26,High,Yes,No,No,No,No,No,0,3,0.85,0,No,0.907,No,No,2.24,2.652,No,No,0.055,2.222
p-Cymen-8-ol,14529,Turmeric,Curcuma longa,PMID: 31965918,CC1=CC=C(C=C1)C(C)(C)O,C10H14O,150.22,1,1,1,47.03,20.23,2.17,1.99,2.11,2.49,2.25,-2.36,High,Yes,Yes,No,No,No,No,0,1,0.55,0,No,0.884,No,No,2.015,1.928,Yes,Yes,0.245,1.513
p-CYMENE,7463,Turmeric,Curcuma longa,PMID: 31965918,CC1=CC=C(C=C1)C(C)C,C10H14,134.22,1,0,0,45.99,0.0,2.51,4.1,3.12,4.47,3.5,-3.63,Low,Yes,No,No,No,Yes,No,1,1,0.55,0,No,0.903,No,No,1.827,2.328,No,Yes,0.462,0.869
Riboflavin,493570,Turmeric,Curcuma longa,PMID: 31965918,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,C17H20N4O6,376.36,5,8,5,96.99,161.56,0.97,-1.46,-1.68,-0.54,-0.32,-1.31,Low,No,No,No,No,No,No,0,1,0.55,0,Yes,0.712,No,No,2.17,3.864,Yes,No,0.285,4.528
Sabinen,18818,Turmeric,Curcuma longa,PMID: 31965918,CC(C)C12CCC(=C)C1C2,C10H16,136.23,1,0,0,45.22,0.0,2.65,3.09,3.0,4.29,3.25,-2.57,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.369,No,No,1.549,2.309,No,No,0.788,0.726
Terpinolene,11463,Turmeric,Curcuma longa,PMID: 31965918,CC1=CCC(=C(C)C)CC1,C10H16,136.23,0,0,0,47.12,0.0,2.71,4.47,3.45,3.27,3.4,-3.5,Low,Yes,No,No,Yes,No,No,0,1,0.55,0,No,0.752,No,No,1.859,2.438,No,Yes,0.52,1.215
Tetrahydrocurcumin,124072,Turmeric,Curcuma longa,PMID: 31965918,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,C21H24O6,372.41,10,6,2,102.17,93.06,3.21,2.81,3.21,1.62,3.05,-3.59,High,No,No,No,No,Yes,Yes,0,0,0.55,0,No,0.125,No,Yes,1.793,2.225,No,No,0.479,-0.183
Thiamine,1130,Turmeric,Curcuma longa,PMID: 31965918,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS+,265.35,4,3,2,73.26,104.15,-1.6,1.02,0.62,0.05,0.53,-2.32,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.251,No,No,2.672,0.802,Yes,No,0.232,2.699
Turmerone,558221,Turmeric,Curcuma longa,PMID: 31965918,CC1=CC=C(C=C1)C(C)CC(=O)C=C(C)C,C15H20O,216.32,4,1,0,69.75,17.07,3.12,3.98,4.02,3.68,3.84,-3.7,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.846,No,No,1.843,1.11,No,Yes,1.945,0.005
Zingiberene,92776,Turmeric,Curcuma longa,PMID: 31965918,CC1=CCC(C=C1)C(C)CCC=C(C)C,C15H24,204.35,4,0,0,70.68,0.0,3.65,5.17,4.89,4.53,4.47,-4.1,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.414,No,No,1.617,1.329,No,Yes,1.958,-0.029
