Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Epigallocatechin Gallate,65064,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,C22H18O11,458.37,4,11,8,112.06,197.37,1.87,1.17,1.91,-0.44,1.01,-3.56,Low,No,No,No,No,No,No,2,0,0.17,1,No,-0.276,No,Yes,2.553,1.232,No,No,0.447,1.671
Fisetin,5281614,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.5,1.97,2.28,-0.03,1.55,-3.35,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Genistein,5280961,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C15H10O5,270.24,1,5,3,73.99,90.9,1.91,2.67,2.58,0.52,2.04,-3.72,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.624,No,No,2.508,1.464,No,No,1.386,1.583
Genistin,5281377,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,C21H20O10,432.38,4,10,6,106.11,170.05,2.11,0.86,0.05,-1.61,0.35,-3.18,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.087,No,Yes,2.29,1.483,No,No,0.508,2.132
Glycitein,5317750,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,C16H12O5,284.26,2,5,2,78.46,79.9,2.36,2.44,2.88,0.77,2.3,-3.57,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.575,No,Yes,2.587,1.467,No,No,1.605,1.429
Glycitin,187808,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,C22H22O10,446.4,5,10,5,110.58,159.05,2.03,0.64,0.35,-1.39,0.5,-3.05,Low,No,No,No,No,No,Yes,0,0,0.55,0,Yes,-0.126,No,Yes,2.358,1.485,No,No,0.529,1.978
Hesperetin,72281,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,C16H14O6,302.28,2,6,3,78.06,96.22,2.24,2.6,2.19,0.41,1.91,-3.62,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.489,No,No,2.609,1.447,No,No,1.448,1.495
Hesperidin,10621,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H34O15,610.56,7,15,8,141.41,234.29,2.6,-0.14,-1.48,-3.04,-0.72,-3.28,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.274,No,Yes,1.833,1.429,No,No,0.295,2.263
Hyperoside,5281643,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O12,464.38,4,12,8,110.16,210.51,2.11,0.36,-0.54,-2.59,-0.25,-3.04,Low,No,No,No,No,No,No,2,1,0.17,1,Yes,-0.075,No,Yes,2.111,1.415,No,No,0.383,2.345
Icariin ,5318997,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O,C33H40O15,676.66,9,15,8,167.28,238.2,3.3,1.66,0.07,-2.35,0.69,-4.73,Low,No,No,No,No,No,No,3,3,0.17,0,No,-0.354,No,Yes,1.822,1.378,No,No,0.29,1.843
Isoliquiritigenin,638278,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,C15H12O4,256.25,3,4,3,72.32,77.76,2.02,3.18,2.59,1.58,2.37,-3.7,High,Yes,Yes,No,Yes,No,Yes,0,0,0.55,0,Yes,0.943,No,No,2.318,1.958,No,No,1.517,1.366
Isorhamnetin ,5281654,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C16H12O7,316.26,2,7,4,82.5,120.36,2.35,1.87,2.29,-0.31,1.65,-3.36,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.415,No,No,2.621,1.398,No,No,1.188,1.642
Kaempferol,5280863,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
L-Epicatechin,72276,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,Yes,0.547,No,No,2.39,1.501,No,No,1.147,1.796
Luteolin ,5280445,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Morin,5281670,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.47,1.54,1.99,-0.56,1.2,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Myricetin,5281672,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O8,318.24,1,8,6,80.06,151.59,1.08,1.18,1.69,-1.08,0.79,-3.01,Low,No,Yes,No,No,No,Yes,1,0,0.55,1,Yes,0.397,No,No,2.515,1.361,No,No,0.864,1.903
Myricitrin,5281673,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,C21H20O12,464.38,3,12,8,111.02,210.51,0.92,0.51,0.19,-2.32,-0.23,-3.2,Low,No,No,No,No,No,No,2,0,0.17,1,No,-0.145,No,Yes,2.235,1.358,No,No,0.393,2.21
Naringenin,439246,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.622,No,No,2.501,1.479,No,No,1.44,1.542
Neohesperidin,442439,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,C28H34O15,610.56,7,15,8,141.41,234.29,2.84,-0.47,-1.48,-3.04,-0.74,-3.07,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.274,No,Yes,1.833,1.429,No,No,0.295,2.263
Phloretin,4788,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,C15H14O5,274.27,4,5,4,74.02,97.99,1.41,2.63,2.32,1.1,1.93,-3.38,High,No,Yes,No,Yes,No,Yes,0,0,0.55,0,Yes,0.876,No,No,2.35,1.472,No,No,1.323,1.422
Procyanidin B2,122738,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,C30H26O12,578.52,3,12,10,146.71,220.76,2.05,2.37,2.35,-0.26,1.53,-5.14,Low,No,No,No,No,No,Yes,3,2,0.17,1,No,-0.827,No,Yes,2.489,1.174,No,No,0.297,1.474
Protocatechualdehyde,8768,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C=O)O)O,C7H6O3,138.12,1,3,2,35.88,57.53,0.79,1.09,0.91,0.18,0.8,-1.76,High,Yes,No,No,No,No,Yes,0,3,0.55,1,No,1.736,No,No,1.891,2.923,No,No,-0.541,1.906
Puerarin,5281807,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O9,416.38,3,9,6,104.59,160.82,1.96,0.01,0.06,-1.52,0.27,-2.62,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.095,No,Yes,2.321,1.502,No,No,0.571,2.074
Quercetin,5280343,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Quercitrin,5280459,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,C21H20O11,448.38,3,11,7,109.0,190.28,1.27,0.86,0.49,-1.84,0.16,-3.33,Low,No,No,No,No,No,No,2,0,0.17,1,Yes,-0.152,No,Yes,2.334,1.392,No,No,0.45,2.103
Rutin,5280805,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.182,No,Yes,1.662,1.378,No,No,0.29,2.564
Silibinin,31553,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,C25H22O10,482.44,4,10,5,120.55,155.14,2.79,1.9,1.71,-0.4,1.59,-4.14,Low,No,No,No,No,No,Yes,0,1,0.55,0,No,-0.523,No,Yes,2.693,1.339,No,No,0.421,1.511
Tangeretin,68077,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,C20H20O7,372.37,6,7,0,100.38,76.36,3.71,3.04,3.5,0.63,3.02,-4.11,High,Yes,No,No,Yes,No,Yes,0,0,0.55,0,No,0.263,No,Yes,2.904,1.21,No,No,1.613,1.026
Taxifolin,439533,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H12O7,304.25,1,7,5,74.76,127.45,1.3,0.95,0.86,-0.64,0.63,-2.66,High,No,No,No,No,No,No,0,0,0.55,1,Yes,0.482,No,No,2.395,1.48,No,No,1.0,1.94
Taxifolin 3- o-rhamnoside,119258,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,C21H22O11,450.39,3,11,7,105.98,186.37,1.78,-0.14,-0.29,-1.91,-0.29,-2.62,Low,No,No,No,No,No,No,2,0,0.17,1,No,-0.135,No,Yes,2.274,1.443,No,No,0.45,2.159
Troxerutin,5486699,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)OCCO)OCCO)O)O)O)O)O)O,C33H42O19,742.68,15,19,10,172.69,297.12,3.22,-1.41,-2.69,-4.91,-1.36,-2.79,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.268,No,Yes,1.112,1.363,No,No,0.285,2.333
Vitexin ,5280441,Chickpea,Cicer arietinum L,DOI: 10.1002/fsn3.3056,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.38,0.21,-0.23,-2.02,-0.07,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,Yes,-0.108,No,Yes,2.258,1.468,No,No,0.483,2.18
