Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
N-methylasimilobine,197017,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC(=C(C3=C2C1CC4=CC=CC=C43)OC)O,C18H19NO2,281.35,1,3,1,87.49,32.7,2.83,2.63,2.45,2.66,2.8,-3.6,High,Yes,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.431,No,Yes,2.446,1.601,Yes,No,1.506,1.237
N-methylcoclaurine,440595,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)O)OC,C18H21NO3,299.36,3,4,2,90.52,52.93,2.78,3.04,2.17,2.08,2.59,-3.82,High,Yes,No,No,No,Yes,No,0,0,0.55,0,No,0.537,No,Yes,2.448,1.522,Yes,No,1.903,1.209
N-methylisococlaurine,21817819,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)OC)O,C18H21NO3,299.36,3,4,2,90.52,52.93,2.76,3.04,2.17,2.08,2.58,-3.82,High,Yes,No,No,No,Yes,No,0,0,0.55,0,No,0.537,No,Yes,2.448,1.522,Yes,No,1.903,1.209
N-norarmepavine,6999736,Lotus,Nelumbo nucifera,PMID: 27057194,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)OC,C18H21NO3,299.36,4,4,2,90.08,50.72,2.78,2.9,2.13,2.08,2.67,-3.66,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,0.551,No,Yes,2.454,1.525,Yes,No,1.9,1.168
Nonadecane,12401,Lotus,Nelumbo nucifera,PMID: 27057194,CCCCCCCCCCCCCCCCCCC,C19H40,268.52,16,0,0,93.45,0.0,5.46,9.91,7.66,7.15,7.54,-6.69,Low,No,Yes,No,No,No,No,1,1,0.55,0,No,1.527,No,No,2.209,3.283,No,Yes,1.784,-0.964
Nornuciferine,41169,Lotus,Nelumbo nucifera,PMID: 27057194,COC1=C(C2=C3C(CC4=CC=CC=C42)NCCC3=C1)OC,C18H19NO2,281.35,2,3,1,87.06,30.49,3.02,2.96,2.41,2.66,3.01,-3.74,High,Yes,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.438,No,Yes,2.46,1.604,Yes,No,1.505,1.195
Nuciferine,10146,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC(=C(C3=C2C1CC4=CC=CC=C43)OC)OC,C19H21NO2,295.38,2,3,0,91.96,21.7,3.33,3.43,2.75,2.9,3.27,-4.1,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,0.387,No,Yes,2.506,1.518,Yes,No,1.569,1.083
Pronuciferine,200480,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC(=C(C3=C2C1CC34C=CC(=O)C=C4)OC)OC,C19H21NO3,311.37,2,4,0,92.38,38.77,2.94,2.54,1.86,2.04,2.45,-3.43,High,Yes,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.296,No,Yes,2.493,1.232,Yes,No,1.476,1.335
Quercetin,5280343,Lotus,Nelumbo nucifera,PMID: 27057194,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Roemerin,119204,Lotus,Nelumbo nucifera,PMID: 27057194,CN1CCC2=CC3=C(C4=C2C1CC5=CC=CC=C54)OCO3,C18H17NO2,279.33,0,3,0,85.04,21.7,3.08,3.3,2.46,3.07,3.13,-4.07,High,Yes,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.308,No,Yes,2.55,1.497,Yes,No,1.019,1.305
Rutin,5280805,Lotus,Nelumbo nucifera,PMID: 27057194,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.182,No,Yes,1.662,1.378,No,No,0.29,2.564
Succinic acid,1110,Lotus,Nelumbo nucifera,PMID: 27057194,C(CC(=O)O)C(=O)O,C4H6O4,118.09,3,4,2,24.89,74.6,0.32,-0.59,-0.06,-0.54,-0.3,0.0,High,No,No,No,No,No,No,0,3,0.85,0,Yes,2.036,No,No,1.773,3.063,No,No,-1.273,2.061
Tartaric acid,875,Lotus,Nelumbo nucifera,PMID: 27057194,C(C(C(=O)O)O)(C(=O)O)O,C4H6O6,150.09,3,6,4,27.21,115.06,-0.83,-1.88,-2.12,-2.18,-1.78,0.61,Low,No,No,No,No,No,No,0,4,0.56,0,Yes,1.899,No,No,1.487,1.707,No,No,-0.944,2.643
