Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Deoxyvasicinone,68261,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CC2=NC3=CC=CC=C3C(=O)N2C1,C11H10N2O,186.21,0,2,0,54.92,34.89,2.09,1.07,1.34,2.04,1.74,-2.2,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.135,No,No,2.139,2.195,No,No,0.634,1.154
Lignoceric acid,11197,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,C24H48O2,368.64,22,2,1,119.25,37.3,5.62,11.46,8.67,6.0,8.1,-7.89,Low,No,Yes,No,No,No,No,1,2,0.85,0,No,-0.739,No,No,1.377,3.796,Yes,Yes,0.324,-3.01
Linoleic Acid,5280450,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.827,No,No,1.429,3.187,Yes,Yes,0.701,-1.31
Lyoniside,14521039,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,COC1=CC(=CC(=C1O)OC)C2C(C(CC3=CC(=C(C(=C23)OC)O)OC)CO)COC4C(C(C(CO4)O)O)O,C27H36O12,552.57,9,12,6,136.73,176.76,4.07,0.46,0.5,-1.06,1.02,-3.19,Low,No,No,No,No,No,No,3,3,0.17,0,No,0.248,No,Yes,2.542,2.776,No,No,0.285,6.245
Peganine,72610,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN2CC3=CC=CC=C3N=C2C1O,C11H12N2O,188.23,0,2,1,62.11,35.83,1.64,0.44,0.38,1.57,1.17,-1.6,High,No,No,No,No,No,No,0,0,0.55,0,Yes,0.204,No,No,2.697,1.427,No,No,0.736,1.86
Scopolamine,11968014,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,C17H21NO4,303.35,5,5,1,83.48,62.3,2.68,0.98,0.54,1.19,1.38,-2.21,High,No,No,No,No,Yes,No,0,0,0.55,0,No,-0.319,No,Yes,2.234,0.736,No,No,0.551,1.913
Scopoline,25084503,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CN1C2CC3CC1C(C2O)O3,C8H13NO2,155.19,0,3,1,43.29,32.7,1.73,-0.2,-0.79,0.02,0.12,-0.68,Low,No,No,No,No,No,No,0,2,0.55,0,No,0.686,No,No,2.034,1.972,Yes,Yes,-0.176,3.086
Taraxerol,92097,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)C)C,C30H50O,426.72,0,1,1,134.88,20.23,4.77,9.3,8.17,6.92,7.22,-8.34,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.623,No,Yes,2.386,0.808,No,No,0.359,-1.511
Vasicine,667496,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN2CC3=CC=CC=C3N=C2C1O,C11H12N2O,188.23,0,2,1,62.11,35.83,1.64,0.44,0.38,1.57,1.17,-1.6,High,No,No,No,No,No,No,0,0,0.55,0,Yes,0.204,No,No,2.697,1.427,No,No,0.736,1.86
Vasicinol,442934,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN2CC3=C(C=CC(=C3)O)N=C2C1O,C11H12N2O2,204.23,0,3,2,64.13,56.06,1.4,0.09,0.09,0.99,0.77,-1.46,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.391,No,No,2.436,0.98,No,No,0.441,2.303
Vasicinolone,158720,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN2C(=NC3=C(C2=O)C=C(C=C3)O)C1O,C11H10N2O3,218.21,0,4,2,58.11,75.35,1.52,0.03,0.21,0.22,0.54,-1.67,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.244,No,No,2.012,2.016,No,No,0.431,1.648
Vasicinone,442935,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN2C(=NC3=CC=CC=C3C2=O)C1O,C11H10N2O2,202.21,0,3,1,56.09,55.12,1.67,0.52,0.51,0.78,0.94,-1.91,High,No,No,No,No,No,No,0,0,0.55,0,No,0.332,No,No,1.91,1.708,No,No,0.619,1.236
Vasicol,642668,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,C1CN(C(=O)C1O)CC2=CC=CC=C2N,C11H14N2O2,206.24,2,2,2,61.1,66.56,1.64,0.05,-0.16,0.32,0.5,-1.31,High,No,No,No,No,No,No,0,0,0.55,0,No,0.039,No,No,2.273,1.466,No,No,0.045,2.036
Vasicoline,626005,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CN(C)C1=CC=CC=C1C2CCN3C2=NC4=CC=CC=C4C3,C19H21N3,291.39,2,1,0,99.64,18.84,2.94,2.81,2.87,3.63,3.13,-3.69,High,Yes,No,Yes,No,Yes,Yes,0,0,0.55,0,Yes,0.088,No,Yes,2.621,0.728,Yes,No,1.992,0.345
Vasicolinone,627712,Malabar Nut,Justicia adhatoda,E-ISSN: 2278-778X,CN(C)C1=CC=CC=C1C2CCN3C2=NC4=CC=CC=C4C3=O,C19H19N3O,305.37,2,2,0,93.62,38.13,2.86,2.76,3.0,2.85,2.87,-3.85,High,Yes,Yes,Yes,Yes,Yes,Yes,0,0,0.55,0,No,-0.164,No,No,2.247,1.304,Yes,No,0.893,0.805
