Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Gallic Acid,370,Jamun,Syzygium cumini,PMID: 30379170,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Kaempferol,5280863,Jamun,Syzygium cumini,PMID: 30379170,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
Lutein,5281243,Jamun,Syzygium cumini,PMID: 30379170,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)C)C,C40H56O2,568.87,10,2,2,186.76,40.46,7.15,11.01,10.4,6.96,9.21,-9.64,Low,No,No,No,No,No,No,2,4,0.17,0,No,-1.068,No,Yes,3.491,2.572,No,No,0.335,-2.213
Lycopene,446925,Jamun,Syzygium cumini,PMID: 30379170,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,C40H56,536.87,16,0,0,188.23,0.0,8.53,15.56,12.94,9.21,11.9,-11.92,Low,No,No,No,No,No,No,2,4,0.17,0,No,-0.613,No,Yes,2.174,0.751,No,No,0.289,-4.868
Myricetin,5281672,Jamun,Syzygium cumini,PMID: 30379170,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O8,318.24,1,8,6,80.06,151.59,1.08,1.18,1.69,-1.08,0.79,-3.01,Low,No,Yes,No,No,No,Yes,1,0,0.55,1,No,0.51,No,No,2.497,2.718,No,No,0.286,5.023
Phytosterols,12303662,Jamun,Syzygium cumini,PMID: 30379170,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H50O,414.71,6,1,1,133.23,20.23,4.79,9.34,8.02,6.73,7.19,-7.9,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.621,No,Yes,2.552,0.855,No,No,0.43,-1.802
Quercetin,5280343,Jamun,Syzygium cumini,PMID: 30379170,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Resin,133110026,Jamun,Syzygium cumini,PMID: 30379170,CC1CCC2C(C2(C)C)C3=C(CCC13)C,C15H24,204.35,0,0,0,67.14,0.0,3.26,4.1,4.42,5.65,4.27,-3.69,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.212,No,No,1.606,1.371,No,No,1.263,0.359
Rutin,5280805,Jamun,Syzygium cumini,PMID: 30379170,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Saponins,6540709,Jamun,Syzygium cumini,PMID: 30379170,CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,C55H86O24,1131.26,16,24,13,271.87,388.04,4.01,0.67,-1.32,-3.24,-0.28,-6.22,Low,No,No,No,No,No,No,3,4,0.11,0,No,-0.458,No,No,2.531,3.71,No,No,0.285,13.265
Zeaxanthin,5280899,Jamun,Syzygium cumini,PMID: 30379170,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C,C40H56O2,568.87,10,2,2,186.76,40.46,7.23,10.91,10.55,6.96,9.31,-9.58,Low,No,No,No,No,No,No,2,4,0.17,0,No,-1.058,No,Yes,3.496,2.603,No,No,0.334,-2.249
