Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Caryophyllene,5281515,Betel Vine ,Piper betle L.,PMID: 27794386,CC1=CCCC(=C)C2CC(C2CC1)(C)C,C15H24,204.35,0,0,0,68.78,0.0,3.29,4.38,4.73,4.63,4.24,-3.87,Low,No,No,Yes,Yes,No,No,1,0,0.55,0,No,0.351,No,No,1.617,1.416,No,Yes,1.401,0.504
Cepharadione A,94577,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CN1C2=CC3=CC=CC=C3C4=C2C(=CC5=C4OCO5)C(=O)C1=O,C18H11NO4,305.28,0,4,0,88.0,57.53,2.26,3.21,2.37,2.02,2.71,-4.3,High,Yes,Yes,No,Yes,No,No,0,0,0.55,0,Yes,-0.047,No,Yes,2.387,1.589,No,No,0.42,0.032
Chavibetol,596375,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,COC1=C(C=C(C=C1)CC=C)O,C10H12O2,164.2,3,2,1,49.06,29.46,2.34,2.27,2.13,2.01,2.25,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.011,No,No,2.062,2.044,No,Yes,0.317,1.84
cis-Sabinene,25086832,Betel Vine ,Piper betle L.,PMID: 27794386,CC(C)C12CCC(=C)C1C2,C10H16,136.23,1,0,0,45.22,0.0,2.65,3.09,3.0,4.29,3.25,-2.57,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.369,No,No,1.549,2.309,No,No,0.788,0.726
Dotriacontanoic acid,19255,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,C32H64O2,480.85,30,2,1,157.71,37.3,7.37,15.79,11.79,7.58,10.97,-10.79,Low,No,No,No,No,No,No,1,4,0.85,0,No,-0.269,No,No,1.605,4.423,Yes,Yes,0.285,-4.937
Estragole,8815,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,COC1=CC=C(C=C1)CC=C,C10H12O,148.2,3,1,0,47.04,9.23,2.47,3.37,2.42,2.67,2.78,-3.09,High,Yes,Yes,No,No,No,No,0,1,0.55,0,Yes,1.057,No,No,1.899,1.976,No,Yes,0.417,1.398
Eugenol,3314,Betel Vine ,Piper betle L.,PMID: 27794386,COC1=C(C=CC(=C1)CC=C)O,C10H12O2,164.2,3,2,1,49.06,29.46,2.37,2.27,2.13,2.01,2.25,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.024,No,No,2.118,2.049,No,Yes,0.3,1.702
Eugenol acetate,7136,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,C12H14O3,206.24,5,3,0,58.54,35.53,2.73,2.3,2.35,2.43,2.55,-2.53,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,1.102,No,No,2.198,2.008,No,Yes,1.003,1.419
Humulene,5281520,Betel Vine ,Piper betle L.,PMID: 27794386,CC1=CCC(C=CCC(=CCC1)C)(C)C,C15H24,204.35,0,0,0,70.42,0.0,3.27,4.55,5.04,4.53,4.26,-3.97,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.551,No,No,1.766,1.336,No,Yes,1.451,0.716
Hydroxychavicol,70775,Betel Vine ,Piper betle L.,PMID: 27794386,C=CCC1=CC(=C(C=C1)O)O,C9H10O2,150.17,2,2,2,44.59,40.46,1.37,0.77,1.83,1.71,1.53,-1.53,High,Yes,No,No,No,No,No,0,1,0.55,1,No,0.087,No,No,2.307,2.274,No,Yes,0.661,1.731
Isoeugenol,853433,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CC=CC1=CC(=C(C=C1)O)OC,C10H12O2,164.2,2,2,1,49.86,29.46,2.38,3.04,2.33,2.01,2.41,-3.01,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.578,No,No,2.128,2.316,Yes,Yes,0.772,1.311
Methyleugenol,7127,Betel Vine ,Piper betle L.,PMID: 27794386,COC1=C(C=C(C=C1)CC=C)OC,C11H14O2,178.23,4,2,0,53.53,18.46,2.65,2.52,2.43,2.3,2.58,-2.61,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,0.959,No,No,1.973,2.119,No,Yes,0.742,1.449
Methylisoeugenol,637776,Betel Vine ,Piper betle L.,PMID: 27794386,CC=CC1=CC(=C(C=C1)OC)OC,C11H14O2,178.23,3,2,0,54.32,18.46,2.75,3.4,2.63,2.3,2.78,-3.23,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,0.776,No,No,1.836,2.242,No,Yes,1.192,0.92
Myrcene,31253,Betel Vine ,Piper betle L.,PMID: 27794386,CC(=CCCC(=C)C=C)C,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.617,No,No,1.643,2.406,No,No,0.894,0.736
Nicotinic acid,938,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,C1=CC(=CN=C1)C(=O)O,C6H5NO2,123.11,1,3,1,31.2,50.19,0.86,0.36,0.78,-1.13,0.32,-1.26,High,Yes,No,No,No,No,No,0,3,0.85,0,No,0.907,No,No,2.24,2.652,No,No,0.055,2.222
Piperbetol,10385474,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CC1C(C2C(C1(C=C(C2=O)OC)CC=C)OC(=O)C)C3=CC(=C(C=C3)O)OC,C22H26O6,386.44,7,6,1,104.35,82.06,2.84,3.55,3.36,1.8,3.0,-4.17,High,No,No,No,Yes,No,Yes,0,0,0.55,0,No,-0.247,No,No,2.292,2.223,No,No,0.581,0.833
Piperine,638024,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,C17H19NO3,285.34,4,3,0,85.47,38.77,3.38,3.46,2.51,2.39,3.03,-3.74,High,Yes,Yes,Yes,Yes,No,No,0,0,0.55,0,No,-0.38,No,No,2.811,1.51,Yes,No,1.879,1.732
Piperitol,10247670,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC5=C(C=C4)OCO5)O,C20H20O6,356.37,3,6,1,92.45,66.38,3.25,2.48,2.56,1.57,2.56,-3.76,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,Yes,-0.07,No,No,2.214,1.659,No,No,0.409,0.74
Piperlonguminine,5320621,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CC(C)CNC(=O)C=CC=CC1=CC2=C(C=C1)OCO2,C16H19NO3,273.33,6,3,1,78.77,47.56,3.27,4.32,2.65,2.14,3.17,-4.08,High,Yes,Yes,Yes,Yes,No,No,0,0,0.55,0,No,-0.021,No,No,2.572,1.888,Yes,No,2.141,1.323
Riboflavin,493570,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,C17H20N4O6,376.36,5,8,5,96.99,161.56,0.97,-1.46,-1.68,-0.54,-0.32,-1.31,Low,No,No,No,No,No,No,0,1,0.55,0,Yes,0.712,No,No,2.17,3.864,Yes,No,0.285,4.528
Sabinen,18818,Betel Vine ,Piper betle L.,PMID: 27794386,CC(C)C12CCC(=C)C1C2,C10H16,136.23,1,0,0,45.22,0.0,2.65,3.09,3.0,4.29,3.25,-2.57,Low,Yes,No,No,No,No,No,1,1,0.55,0,No,0.369,No,No,1.549,2.309,No,No,0.788,0.726
Safrole,5144,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,C=CCC1=CC2=C(C=C1)OCO2,C10H10O2,162.19,2,2,0,46.61,18.46,2.46,2.96,2.14,2.02,2.52,-2.95,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,0.583,No,No,1.844,2.185,Yes,Yes,1.112,1.169
Spathulenol,92231,Betel Vine ,Piper betle L.,PMID: 27794386,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,C15H24O,220.35,0,1,1,68.34,20.23,2.88,3.11,3.39,3.67,3.26,-3.17,High,Yes,No,Yes,No,No,No,0,0,0.55,0,No,0.077,No,No,1.687,1.39,No,Yes,1.153,1.266
Stearic Acid,5281,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,5.93,-5.73,High,No,Yes,No,No,No,No,1,1,0.85,0,No,-0.791,No,No,1.406,3.33,No,Yes,0.65,-1.565
Terpinolene,11463,Betel Vine ,Piper betle L.,PMID: 27794386,CC1=CCC(=C(C)C)CC1,C10H16,136.23,0,0,0,47.12,0.0,2.71,4.47,3.45,3.27,3.4,-3.5,Low,Yes,No,No,Yes,No,No,0,1,0.55,0,No,0.752,No,No,1.859,2.438,No,Yes,0.52,1.215
trans-Nerolidol,5284507,Betel Vine ,Piper betle L.,PMID: 27794386,CC(=CCCC(=CCCC(C)(C=C)O)C)C,C15H26O,222.37,7,1,1,74.0,20.23,3.64,4.83,4.4,3.86,4.19,-3.8,High,Yes,Yes,No,Yes,No,No,0,0,0.55,0,No,0.253,No,No,1.58,1.187,No,Yes,2.284,0.158
Tritriacontane,12411,Betel Vine ,Piper betle L.,DOI: 10.22159/ijcpr.2018v10i2.25884,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C33H68,464.89,30,0,0,160.75,0.0,8.69,17.49,13.12,10.01,12.61,-11.76,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.185,No,Yes,1.915,0.788,No,Yes,0.286,-5.503
