Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Hesperidin,10621,Common Pea,Pisum sativum,PMID: 35052609,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,C28H34O15,610.56,7,15,8,141.41,234.29,2.6,-0.14,-1.48,-3.04,-0.72,-3.28,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.274,No,Yes,1.833,1.429,No,No,0.295,2.263
Isorhamnetin 3-rutinoside,5481663,Common Pea,Pisum sativum,PMID: 35052609,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,C28H32O16,624.54,7,16,9,145.85,258.43,2.62,-0.01,-1.38,-3.69,-0.8,-3.51,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.203,No,Yes,1.7,1.38,No,No,0.29,2.41
Luteolin,5280445,Common Pea,Pisum sativum,PMID: 35052609,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Myricetin,5281672,Common Pea,Pisum sativum,PMID: 35052609,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O8,318.24,1,8,6,80.06,151.59,1.08,1.18,1.69,-1.08,0.79,-3.01,Low,No,Yes,No,No,No,Yes,1,0,0.55,1,Yes,0.397,No,No,2.515,1.361,No,No,0.864,1.903
Naringenin,439246,Common Pea,Pisum sativum,PMID: 35052609,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,C15H12O5,272.25,1,5,3,71.57,86.99,1.75,2.52,2.19,0.71,1.84,-3.49,High,No,Yes,No,No,No,Yes,0,0,0.55,0,Yes,0.622,No,No,2.501,1.479,No,No,1.44,1.542
Naringin,442428,Common Pea,Pisum sativum,PMID: 35052609,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C27H32O14,580.53,6,14,8,134.91,225.06,2.38,-0.44,-1.49,-2.77,-0.79,-2.98,Low,No,No,No,No,No,No,3,4,0.17,0,No,-0.313,No,Yes,1.917,1.461,No,No,0.301,2.311
p-Coumaric acid,637542,Common Pea,Pisum sativum,PMID: 35052609,C1=CC(=CC=C1C=CC(=O)O)O,C9H8O3,164.16,2,3,2,45.13,57.53,0.95,1.46,1.38,1.28,1.26,-2.02,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.624,No,No,1.965,2.882,No,No,0.005,1.696
Protocatechuic acid,72,Common Pea,Pisum sativum,PMID: 35052609,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,Yes,1.666,No,No,1.979,2.957,No,No,-0.451,1.967
Quercetin,5280343,Common Pea,Pisum sativum,PMID: 35052609,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Quinic acid,6508,Common Pea,Pisum sativum,PMID: 35052609,C1C(C(C(CC1(C(=O)O)O)O)O)O,C7H12O6,192.17,1,6,5,40.11,118.22,-0.12,-2.37,-2.32,-2.14,-1.75,0.53,Low,No,No,No,No,No,No,0,1,0.56,0,Yes,1.528,No,No,1.492,1.766,No,No,-0.467,2.743
Rutin,5280805,Common Pea,Pisum sativum,PMID: 35052609,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.182,No,Yes,1.662,1.378,No,No,0.29,2.564
