Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Methyleugenol,7127,Gotu Kola,Centella asiatica,PMID: 31736679,COC1=C(C=C(C=C1)CC=C)OC,C11H14O2,178.23,4,2,0,53.53,18.46,2.65,2.52,2.43,2.3,2.58,-2.61,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,0.959,No,No,1.973,2.119,No,Yes,0.742,1.449
Myrcene,31253,Gotu Kola,Centella asiatica,PMID: 31736679,CC(=CCCC(=C)C=C)C,C10H16,136.23,4,0,0,48.76,0.0,2.89,4.17,3.48,3.56,3.43,-3.05,Low,Yes,No,No,No,No,No,0,1,0.55,0,No,0.617,No,No,1.643,2.406,No,No,0.894,0.736
Myricetin,5281672,Gotu Kola,Centella asiatica,PMID: 31736679,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C15H10O8,318.24,1,8,6,80.06,151.59,1.08,1.18,1.69,-1.08,0.79,-3.01,Low,No,Yes,No,No,No,Yes,1,0,0.55,1,No,0.51,No,No,2.497,2.718,No,No,0.286,5.023
Naringin,442428,Gotu Kola,Centella asiatica,PMID: 31736679,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,C27H32O14,580.53,6,14,8,134.91,225.06,2.38,-0.44,-1.49,-2.77,-0.79,-2.98,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.43,No,Yes,2.495,4.202,No,No,0.285,6.042
Neochlorogenic acid,5280633,Gotu Kola,Centella asiatica,PMID: 31736679,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,C16H18O9,354.31,5,9,6,83.5,164.75,0.96,-0.42,-0.75,-1.05,-0.38,-1.62,Low,No,No,No,No,No,No,1,1,0.11,1,No,-0.134,No,No,1.973,2.982,No,No,0.285,5.741
Patuletin,5281678,Gotu Kola,Centella asiatica,PMID: 31736679,COC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,C16H12O8,332.26,2,8,5,84.53,140.59,2.02,2.14,2.0,-0.83,1.38,-3.61,Low,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.57,No,No,2.508,2.677,No,No,0.29,3.032
Pomolic acid,382831,Gotu Kola,Centella asiatica,PMID: 31736679,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O,C30H48O4,472.7,1,4,3,138.11,77.76,3.6,5.93,6.2,4.97,5.13,-6.44,High,No,No,No,No,No,No,1,3,0.56,0,No,0.189,No,No,2.317,1.785,Yes,No,0.285,0.128
quadranoside IV,10372074,Gotu Kola,Centella asiatica,PMID: 31736679,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O,C36H58O10,650.84,5,10,7,171.21,177.14,3.53,3.9,2.29,1.71,2.67,-6.0,Low,No,No,No,No,No,No,2,3,0.17,0,No,-1.358,No,Yes,2.903,3.502,No,No,0.285,3.3
Quercetin,5280343,Gotu Kola,Centella asiatica,PMID: 31736679,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Rutin,5280805,Gotu Kola,Centella asiatica,PMID: 31736679,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Stigmasterol,5280794,Gotu Kola,Centella asiatica,PMID: 31736679,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Terminolic acid,12314613,Gotu Kola,Centella asiatica,PMID: 31736679,CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1)C)C(=O)O)C,C30H48O6,504.7,2,6,5,140.14,118.22,2.25,4.5,4.15,3.33,3.54,-5.67,High,No,No,No,No,No,No,1,3,0.56,0,No,0.088,No,No,2.622,2.663,No,No,0.285,2.087
Ursolic Acid,64945,Gotu Kola,Centella asiatica,PMID: 31736679,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,C30H48O3,456.7,1,3,2,136.91,57.53,3.71,7.34,7.09,5.82,5.88,-7.23,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.199,No,No,2.346,2.054,Yes,No,0.285,-0.787
