Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Ethyl gallate,13250,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,C9H10O5,198.17,3,5,3,48.6,86.99,1.21,1.3,0.98,0.49,0.92,-2.01,High,No,No,No,No,No,No,0,0,0.55,1,Yes,-0.317,No,No,1.943,2.387,No,No,0.204,2.705
Eugenyl glucoside,3084296,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=C(C=CC(=C1)CC=C)OC2C(C(C(C(O2)CO)O)O)O,C16H22O7,326.34,6,7,4,81.19,108.61,2.79,0.03,-0.4,-0.54,0.49,-1.68,High,No,No,No,No,No,No,0,0,0.55,0,No,0.86,No,No,1.95,3.462,Yes,No,0.286,3.795
Eupatorin,97214,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O,C18H16O7,344.32,4,7,2,91.44,98.36,3.07,3.4,2.9,0.17,2.53,-4.33,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.262,No,No,2.246,1.928,No,No,0.346,1.691
Gallic Acid,370,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Gardenin A,261859,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O,C21H22O9,418.39,7,9,1,108.89,105.82,3.79,3.2,3.22,-0.18,2.77,-4.38,High,No,No,No,Yes,No,Yes,0,0,0.55,0,No,0.379,No,No,2.687,1.025,No,No,0.305,0.769
Isoorientin,114776,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,C21H20O11,448.38,3,11,8,108.63,201.28,2.12,-0.15,-0.53,-2.51,-0.24,-2.7,Low,No,No,No,No,No,No,2,1,0.17,1,No,0.592,No,No,2.55,5.208,No,No,0.285,6.015
Isothymusin,630253,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)O)OC,C17H14O7,330.29,3,7,3,86.97,109.36,2.58,2.61,2.59,-0.07,2.06,-3.83,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.341,No,No,2.304,1.711,No,No,0.322,2.038
Isovitexin,162350,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O10,432.38,3,10,7,106.61,181.05,1.94,0.21,-0.23,-2.02,0.05,-2.84,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.649,No,No,2.558,5.37,No,No,0.285,5.18
Luteolin,5280445,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Luteolin 5-glucoside,5317471,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O)O)O,C21H20O11,448.38,4,11,7,108.13,190.28,1.06,0.91,-0.24,-2.1,-0.1,-3.3,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.616,No,No,2.557,4.662,No,No,0.285,5.73
Methyl gallate,7428,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC(=O)C1=CC(=C(C(=C1)O)O)O,C8H8O5,184.15,2,5,3,43.79,86.99,0.97,0.86,0.59,0.18,0.57,-1.73,High,No,No,No,No,No,No,0,0,0.55,1,Yes,-0.296,No,No,1.898,2.432,No,No,0.195,2.871
Ocimarin,5288573,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCO,C12H12O4,220.22,2,4,2,60.41,70.67,1.76,1.06,1.34,1.06,1.57,-2.2,High,No,No,No,No,No,No,0,0,0.55,0,No,0.389,No,No,1.967,1.473,No,No,0.805,1.453
Oleanolic Acid,10494,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,C30H48O3,456.7,1,3,2,136.65,57.53,3.89,7.49,7.23,5.82,6.06,-7.32,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.203,No,No,2.349,2.085,Yes,No,0.285,-0.823
Orientin,5281675,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O11,448.38,3,11,8,108.63,201.28,1.27,-0.15,-0.53,-2.51,-0.41,-2.7,Low,No,No,No,No,No,No,2,1,0.17,1,No,0.567,No,No,2.572,4.386,No,No,0.285,6.125
Salvigenin,161271,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O,C18H16O6,328.32,4,6,1,89.42,78.13,3.26,3.64,3.19,0.7,2.88,-4.4,High,Yes,Yes,Yes,Yes,Yes,Yes,0,0,0.55,0,No,0.202,No,No,2.229,1.307,No,No,0.481,0.856
Ursolic Acid,64945,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,C30H48O3,456.7,1,3,2,136.91,57.53,3.71,7.34,7.09,5.82,5.88,-7.23,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.199,No,No,2.346,2.054,Yes,No,0.285,-0.787
Vanillic Acid,8468,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
Vicenin 2,442664,Tulsi,Ocimum tenuiflorum L.,DOI: 10.1016/j.indcrop.2018.03.048,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O,C27H30O15,594.52,5,15,11,139.23,271.2,1.27,-2.26,-3.04,-4.51,-2.07,-2.05,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.46,No,Yes,2.484,5.859,No,No,0.285,11.609
