Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
E-15-Heptadecenal,5363097,Bonmadelua,Cassia sophera L.,"Kharat et al., 2013",CC=CCCCCCCCCCCCCCC=O,C17H32O,252.44,14,1,0,83.56,17.07,4.22,6.77,5.83,4.44,5.5,-4.75,High,No,Yes,No,No,No,No,1,1,0.55,0,No,-0.032,No,Yes,1.496,1.139,No,Yes,1.753,-1.311
emodin,3220,Bonmadelua,Cassia sophera L.,"Kharat et al., 2013",CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,C15H10O5,270.24,0,5,3,70.78,94.83,1.8,2.72,1.89,0.36,1.87,-3.67,High,No,Yes,No,No,No,Yes,0,0,0.55,1,No,0.158,No,No,2.116,2.074,No,No,0.536,2.057
Geranyl bromide,5365867,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC(=CCCC(=CCBr)C)C,C10H17Br,217.15,4,0,0,57.11,0.0,3.19,5.0,4.07,4.09,3.97,-4.07,Low,Yes,No,No,Yes,No,No,0,0,0.55,0,No,0.418,No,No,1.911,1.412,No,Yes,1.493,0.21
Germacrene D,5317570,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC1=CCCC(=C)C=CC(CC1)C(C)C,C15H24,204.35,1,0,0,70.68,0.0,3.32,4.74,4.89,4.53,4.3,-4.03,Low,No,No,No,Yes,No,No,1,0,0.55,0,No,0.497,No,No,1.634,1.413,No,Yes,1.671,0.257
Hexadecanoic acid,985,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,-0.708,No,No,1.44,3.181,No,Yes,0.84,-1.083
Isocreosol,14519,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC1=CC(=C(C=C1)OC)O,C8H10O2,138.16,1,2,1,39.92,29.46,2.03,2.07,1.71,1.48,1.82,-2.38,High,Yes,Yes,No,No,No,No,0,2,0.55,0,No,1.018,No,No,2.0,1.976,No,Yes,0.067,1.801
Isoeugenol,853433,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC=CC1=CC(=C(C=C1)O)OC,C10H12O2,164.2,2,2,1,49.86,29.46,2.38,3.04,2.33,2.01,2.41,-3.01,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.578,No,No,2.128,2.316,Yes,Yes,0.772,1.311
Isothujol,55250274,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC1(C=CC=C(C=C1)CO)C,C10H14O,150.22,1,1,1,47.55,20.23,2.15,2.2,2.06,2.1,2.05,-2.09,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.882,No,No,1.849,1.816,No,Yes,-0.007,1.957
Linolenic acid,5280934,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CCC=CCC=CCC=CCCCCCCCC(=O)O,C18H30O2,278.43,13,2,1,88.99,37.3,3.36,6.46,5.66,4.38,5.09,-4.78,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,-0.84,No,No,1.441,3.115,Yes,Yes,0.722,-1.183
Methoprene,5366546,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,C19H34O3,310.47,11,3,0,94.91,35.53,4.77,5.5,5.06,3.82,4.86,-4.5,High,Yes,No,No,Yes,Yes,Yes,0,0,0.55,0,No,0.553,No,No,1.639,2.225,No,Yes,1.96,-1.139
Nerylacetone,1713001,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC(=CCCC(=CCCC(=O)C)C)C,C13H22O,194.31,6,1,0,63.86,17.07,3.21,3.7,4.05,3.34,3.62,-2.98,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.266,No,No,1.559,1.284,No,Yes,1.684,0.269
Octanol,957,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CCCCCCCCO,C8H18O,130.23,6,1,1,41.73,20.23,2.51,3.0,2.34,2.22,2.44,-2.14,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.723,No,No,1.679,1.981,No,Yes,0.207,1.193
Phenylethyl alcohol,6054,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,C1=CC=C(C=C1)CCO,C8H10O,122.16,2,1,1,37.38,20.23,1.7,1.36,1.22,1.87,1.64,-1.82,High,Yes,Yes,No,No,No,No,0,3,0.55,0,No,0.98,No,No,1.881,1.686,No,Yes,-0.385,2.048
physcion,10639,Bonmadelua,Cassia sophera L.,"Kharat et al., 2013",CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC,C16H12O5,284.26,1,5,2,75.25,83.83,2.45,3.04,2.19,0.61,2.27,-3.87,High,No,Yes,No,Yes,No,Yes,0,0,0.55,1,Yes,-0.256,No,No,2.155,1.956,No,No,0.609,1.665
Phytol,5280435,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,C20H40O,296.53,13,1,1,98.94,20.23,4.71,8.19,6.36,5.25,6.22,-5.98,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,0.05,No,Yes,1.607,1.043,No,Yes,1.884,-1.504
Tetradecanoic acid,11005,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CCCCCCCCCCCCCC(=O)O,C14H28O2,228.37,12,2,1,71.18,37.3,3.32,6.11,4.77,3.69,4.45,-4.31,High,Yes,Yes,No,No,No,No,0,0,0.85,0,No,-0.559,No,No,1.477,3.034,No,Yes,0.978,-0.601
Trans-Z-α-bisabolene epoxide,91753504,Bonmadelua,Cassia sophera L.,DOI: 10.1016/j.arabjc.2013.07.045,CC1=CCC(CC1)C2(C(O2)CC=C(C)C)C,C15H24O,220.35,3,1,0,70.17,12.53,3.63,3.81,4.25,3.56,3.91,-3.41,High,Yes,No,Yes,Yes,No,No,0,0,0.55,0,No,0.33,No,No,1.594,1.095,No,Yes,1.312,0.631
