Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Caviunin,6708635,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC(=C(C=C1C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O)OC)OC,C19H18O8,374.34,5,8,2,97.93,107.59,3.42,2.91,2.91,-0.12,2.46,-4.1,High,No,Yes,No,Yes,No,Yes,0,0,0.55,0,No,0.169,No,No,2.237,1.941,No,No,0.32,2.254
Cyclobutanol,76218,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,C1CC(C1)O,C4H8O,72.11,0,1,1,20.39,20.23,1.37,0.45,0.53,0.35,0.76,-0.57,High,No,No,No,No,No,No,0,3,0.55,0,No,1.209,No,No,2.055,1.578,No,No,-1.64,2.785
Dalbergichromene,5316291,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=C(C=C2C(=CCOC2=C1)C3=CC=CC=C3)O,C16H14O3,254.28,2,3,1,73.91,38.69,2.92,3.05,3.22,2.37,2.99,-3.67,High,Yes,Yes,Yes,No,Yes,Yes,0,0,0.55,0,Yes,0.026,No,No,2.188,1.517,No,No,1.082,1.043
Dalbergin,442768,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=C(C=C2C(=CC(=O)OC2=C1)C3=CC=CC=C3)O,C16H12O4,268.26,2,4,1,76.44,59.67,2.63,2.7,3.17,2.14,2.83,-3.66,High,Yes,Yes,No,No,Yes,No,0,0,0.55,0,No,0.097,No,Yes,2.012,0.889,No,No,0.467,0.581
DL-Alaninol,5126,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CC(CO)N,C3H9NO,75.11,1,2,2,20.4,46.25,0.97,-0.97,-0.67,-0.63,-0.42,0.37,High,No,No,No,No,No,No,0,4,0.55,0,Yes,1.454,No,No,1.87,0.987,No,No,-1.403,3.277
Genistein,5280961,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,C15H10O5,270.24,1,5,3,73.99,90.9,1.91,2.67,2.58,0.52,2.04,-3.72,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.478,No,No,2.268,2.189,No,No,0.377,1.941
Guanosine,135398635,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,C10H13N5O5,283.24,2,7,5,65.5,159.51,-0.23,-1.89,-3.0,-2.76,-2.02,-0.61,Low,No,No,No,No,No,No,0,1,0.55,0,No,0.198,No,No,2.375,3.006,Yes,No,0.285,4.994
Irisolidone,5281781,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O,C17H14O6,314.29,3,6,2,84.95,89.13,2.96,2.96,2.89,0.47,2.47,-3.97,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.173,No,No,2.13,1.929,No,No,0.43,0.742
Isocaviunin 7-O-gentiobioside,44257372,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC(=C(C=C1C2=COC3=C(C2=O)C(=CC(=C3OC)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)OC)OC,C31H38O18,698.62,11,18,8,162.44,265.89,3.67,-1.04,-1.8,-4.3,-0.88,-3.03,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.353,No,Yes,2.523,5.028,No,No,0.285,10.749
Isopropyl formate,12257,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CC(C)OC=O,C4H8O2,88.11,2,2,0,23.02,26.3,1.55,0.93,0.57,0.49,0.76,-0.84,High,Yes,No,No,No,No,No,0,3,0.55,0,No,1.153,No,No,1.789,2.456,No,No,-0.851,2.096
Kaempferol 3-O-b-D-glucopyranoside,5282102,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,C21H20O11,448.38,4,11,7,108.13,190.28,0.53,0.72,-0.24,-2.1,-0.25,-3.18,Low,No,No,No,No,No,No,2,0,0.17,0,No,0.582,No,No,2.546,4.53,No,No,0.285,6.735
Methyl L-alaninate,82335,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CC(C(=O)OC)N,C4H9NO2,103.12,2,3,1,25.33,52.32,1.24,-0.39,-0.49,-0.39,-0.12,-0.1,High,No,No,No,No,No,No,0,4,0.55,0,No,0.649,No,No,2.21,2.579,No,No,-0.59,2.833
Muningin,252471,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=C(C(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)OC)O,C17H14O6,314.29,3,6,2,84.95,89.13,2.36,2.41,2.89,0.47,2.24,-3.62,High,No,Yes,No,Yes,Yes,Yes,0,0,0.55,0,No,0.275,No,No,2.142,1.698,No,No,0.406,0.752
Norartocarpetin,5481970,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,C1=CC(=C(C=C1O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.76,2.66,2.28,-0.03,1.74,-3.79,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.432,No,No,2.313,2.233,No,No,0.422,3.849
Propylene,8252,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CC=C,C3H6,42.08,0,0,0,16.06,0.0,1.57,1.44,1.19,2.13,1.35,-1.01,Low,No,No,No,No,No,No,0,3,0.55,0,Yes,1.183,No,No,2.087,1.977,No,No,-0.825,2.194
Prunetin,5281804,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,C16H12O5,284.26,2,5,2,78.46,79.9,2.5,2.99,2.88,0.77,2.43,-3.92,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.131,No,No,2.187,1.894,No,No,0.465,0.406
Prunetin 4'-O-galactoside,44257333,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O,C22H22O10,446.4,5,10,5,110.58,159.05,2.89,1.19,0.35,-1.39,0.79,-3.4,Low,No,No,No,No,No,Yes,0,0,0.55,0,No,0.508,No,Yes,2.757,4.571,No,No,0.285,2.892
Rutin,5280805,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,0.452,No,Yes,2.491,3.673,No,No,0.285,7.677
Sissotrin,5280781,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O,C22H22O10,446.4,5,10,5,110.58,159.05,2.54,1.19,0.35,-1.39,0.72,-3.4,Low,No,No,No,No,No,Yes,0,0,0.55,0,No,0.411,No,No,2.583,3.772,No,No,0.285,3.265
Stigmasterol,5280794,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.664,No,Yes,2.54,0.872,No,No,0.433,-1.675
Valeraldehyde,8063,Shisham,Dalbergia sissoo,DOI: 10.9790/3013-0702015971,CCCCC=O,C5H10O,86.13,3,1,0,26.35,17.07,1.52,1.09,1.38,1.01,1.23,-0.86,High,Yes,No,No,No,No,No,0,3,0.55,0,No,0.943,No,No,1.831,1.854,No,Yes,-0.71,1.782
