Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Cerasidin,14034812,Arjuna,Terminalia arjuna,PMID: 28053890,COC1=CC(=C(C=C1)C=CC(=O)C2=C(C=C(C=C2OC)OC)O)OC,C19H20O6,344.36,7,6,1,94.24,74.22,3.34,3.77,3.21,1.44,3.09,-4.24,High,Yes,No,Yes,Yes,No,Yes,0,0,0.55,0,Yes,1.011,No,No,2.106,2.099,No,No,0.617,0.987
Ellagic Acid,5281855,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,C14H6O8,302.19,0,8,4,75.31,141.34,0.79,1.1,1.31,0.14,1.0,-2.94,High,No,Yes,No,No,No,No,0,0,0.55,1,No,0.476,No,No,2.399,2.698,No,No,0.295,2.11
Epicatechin,72276,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,C15H14O6,290.27,1,6,5,74.33,110.38,1.47,0.36,1.22,0.24,0.85,-2.22,High,No,No,No,No,No,No,0,0,0.55,1,No,0.438,No,No,2.428,2.5,No,No,0.347,3.585
Epigallocatechin,10425234,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,C15H14O7,306.27,1,7,6,76.36,130.61,0.98,0.0,0.93,-0.29,0.42,-2.08,High,No,No,No,No,No,No,1,0,0.55,1,No,0.506,No,No,2.492,2.927,No,No,0.286,4.235
Ethyl gallate,13250,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,C9H10O5,198.17,3,5,3,48.6,86.99,1.21,1.3,0.98,0.49,0.92,-2.01,High,No,No,No,No,No,No,0,0,0.55,1,Yes,-0.317,No,No,1.943,2.387,No,No,0.204,2.705
Friedelin,91472,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,C30H50O,426.72,0,1,0,134.39,17.07,4.52,9.8,8.46,6.92,7.44,-8.66,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.213,No,Yes,2.64,0.909,No,No,0.3,-2.384
Gallic Acid,370,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Hentriacontane,12410,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C31H64,436.84,28,0,0,151.13,0.0,8.25,16.41,12.34,9.64,11.9,-11.04,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.254,No,Yes,1.86,0.848,No,Yes,0.287,-5.021
Kaempferol,5280863,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,No,0.531,No,No,2.449,2.505,No,No,0.312,2.885
Leucocyanidin,71629,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O,C15H14O7,306.27,1,7,6,75.5,130.61,1.19,-0.75,0.39,-0.56,0.07,-1.6,High,No,No,No,No,No,No,1,0,0.55,1,No,0.446,No,No,2.394,3.41,No,No,0.285,5.184
Lupeol,259846,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,C30H50O,426.72,1,1,1,135.14,20.23,4.68,9.87,8.02,6.92,7.26,-8.64,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.502,No,Yes,2.563,0.89,No,No,0.316,-1.696
Luteolin,5280445,Arjuna,Terminalia arjuna,PMID: 28053890,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.86,2.53,2.28,-0.03,1.73,-3.71,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.455,2.409,No,No,0.326,3.169
Oleanolic Acid,10494,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,C30H48O3,456.7,1,3,2,136.65,57.53,3.89,7.49,7.23,5.82,6.06,-7.32,Low,No,No,No,No,No,No,1,3,0.85,0,No,0.203,No,No,2.349,2.085,Yes,No,0.285,-0.823
Pelargonidin,440832,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O,C15H11O5+,271.24,1,5,4,74.15,94.06,-2.44,2.29,3.2,0.86,0.93,-3.49,High,No,Yes,No,No,Yes,No,0,0,0.55,0,No,0.501,No,No,2.432,2.46,No,No,0.311,1.811
Pentagalloylglucose,65238,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,C41H32O26,940.68,16,26,15,214.27,444.18,2.12,3.59,1.69,-2.83,0.59,-7.21,Low,No,No,No,No,No,No,3,3,0.17,1,No,0.438,No,Yes,2.482,11.116,No,No,0.285,11.975
Punicalagin,44584733,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C8C9=C7C(=O)OC2=C(C(=C(C3=C(C(=C(C=C3C(=O)O1)O)O)O)C(=C92)C(=O)O8)O)O)O)O)O)O)O,C48H28O30,1084.72,0,30,17,250.86,518.76,0.72,1.75,1.96,-3.29,0.01,-8.05,Low,No,No,No,No,No,No,3,3,0.17,1,No,0.438,No,Yes,2.482,9.877,No,No,0.285,14.893
Quercetin,5280343,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Stearate,3033836,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,CCCCCCCCCCCCCCCCCC(=O)[O-],C18H35O2-,283.47,16,2,0,88.47,40.13,4.3,8.23,5.0,4.67,5.67,-5.73,High,Yes,Yes,No,No,No,No,1,0,0.85,0,No,-0.819,No,No,1.312,0.803,No,Yes,0.653,-1.283
Terchebulin,16175789,Arjuna,Terminalia arjuna,DOI: 10.1007/s11101-009-9134-8,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C8C9=C7C(=O)OC2=C9C(=CC(=C2O)OC2=C(C(=C(C=C2C(=O)O1)O)O)O)C(=O)O8)O)O)O)O)O,C48H28O30,1084.72,0,30,16,249.92,507.76,0.69,2.0,2.38,-3.02,0.2,-8.2,Low,No,No,No,No,No,No,3,3,0.17,1,No,0.438,No,Yes,2.482,10.134,No,No,0.285,13.679
