Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Brevifolincarboxylic acid,9838995,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C(C2=C(C1=O)OC(=O)C3=CC(=C(C(=C32)O)O)O)C(=O)O,C13H8O8,292.2,1,8,4,68.18,145.27,-0.11,-0.42,0.66,-0.7,0.04,-1.67,Low,No,No,No,No,No,No,0,0,0.56,1,Yes,0.556,No,No,2.382,1.433,No,No,0.786,2.171
Chebulagic acid,250397,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5C(C(C(=O)O3)CC(=O)O)C(C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O,C41H30O27,954.66,5,27,13,210.06,447.09,0.42,0.36,0.0,-2.64,-0.88,-5.92,Low,No,No,No,No,No,No,3,3,0.11,1,No,-0.094,No,Yes,1.325,0.821,No,No,0.285,2.618
Cleistanthol,300554,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1=C(C=C2C(=C1C=C)CCC3C2(CC(C(C3(C)C)O)O)C)O,C20H28O3,316.43,1,3,3,94.44,60.69,2.98,4.22,3.21,3.02,3.49,-4.59,High,Yes,No,No,No,Yes,No,0,0,0.55,0,No,0.431,No,Yes,2.269,1.656,No,No,1.816,1.119
Corilagin,73568,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,C27H22O18,634.45,3,18,11,141.85,310.66,2.03,0.07,-0.3,-2.42,-0.55,-3.92,Low,No,No,No,No,No,No,3,2,0.17,1,No,-0.295,No,Yes,1.688,1.17,No,No,0.287,2.54
Cucurbic acid,5281159,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCC=CCC1C(CCC1O)CC(=O)O,C12H20O3,212.29,5,3,2,60.14,57.53,1.89,1.88,2.2,1.77,1.92,-2.01,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.452,No,No,2.039,2.214,No,No,0.896,1.244
Dehydrochebulic acid trimethyl ester,6444297,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC(=O)C=C(C1C(OC(=O)C2=CC(=C(C(=C12)O)O)O)C(=O)OC)C(=O)OC,C17H16O11,396.3,7,11,3,88.48,165.89,2.5,0.45,-0.13,-0.34,0.57,-2.28,Low,No,No,No,No,No,No,1,0,0.55,1,Yes,0.481,No,No,2.253,1.485,No,No,0.733,2.168
Dendranthemoside B,21603117,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1CC(CC(C1(C=CC(=O)C)O)(C)C)OC2C(C(C(C(O2)CO)O)O)O,C19H32O8,388.45,5,8,5,96.7,136.68,1.86,-0.36,-0.5,-0.96,0.05,-1.69,High,No,No,No,No,No,No,0,1,0.55,0,Yes,0.523,No,No,1.983,1.665,No,No,0.922,1.962
Dihydrocubebin,193042,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1OC2=C(O1)C=C(C=C2)CC(CO)C(CC3=CC4=C(C=C3)OCO4)CO,C20H22O6,358.39,7,6,2,94.38,77.38,3.19,2.91,2.15,1.98,2.83,-3.77,High,No,No,No,Yes,Yes,Yes,0,0,0.55,0,Yes,0.136,No,Yes,2.611,1.502,No,No,1.106,1.261
Ellagic acid,5281855,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,C14H6O8,302.19,0,8,4,75.31,141.34,0.79,1.1,1.31,0.14,1.0,-2.94,High,No,Yes,No,No,No,No,0,0,0.55,1,Yes,0.282,No,No,2.232,1.376,No,No,0.454,2.131
Episyringaresinol,101663451,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,C22H26O8,418.44,6,8,2,107.89,95.84,3.52,2.23,2.56,0.56,2.33,-3.74,High,No,No,No,No,Yes,No,0,0,0.55,0,No,-0.117,No,Yes,2.903,1.377,No,No,0.926,1.049
Ethyl gallate,13250,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,C9H10O5,198.17,3,5,3,48.6,86.99,1.21,1.3,0.98,0.49,0.92,-2.01,High,No,No,No,No,No,No,0,0,0.55,1,Yes,1.478,No,No,2.117,1.567,No,Yes,0.326,1.856
Evofolin B,5317306,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=C(C=CC(=C1)C(CO)C(=O)C2=CC(=C(C=C2)O)OC)O,C17H18O6,318.32,6,6,3,84.12,96.22,2.24,1.78,2.07,0.78,1.87,-2.93,High,No,No,No,No,No,Yes,0,0,0.55,0,Yes,0.726,No,Yes,2.417,1.495,No,No,1.585,1.361
Ferulic acid,445858,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,Yes,1.502,No,No,2.105,2.753,No,No,0.548,1.649
Furosin,10416810,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C3C(C(C(O2)CO)OC(=O)C4=CC(=O)C(C5(C4C6=C(O5)C(=C(C=C6C(=O)O3)O)O)O)(O)O)O,C27H22O19,650.45,4,19,10,137.69,316.73,0.57,-2.63,-3.04,-3.06,-2.23,-2.14,Low,No,No,No,No,No,No,3,3,0.17,1,No,-0.175,No,Yes,1.427,1.349,No,No,0.285,3.21
Gallic acid,370,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,Yes,1.591,No,No,2.014,1.562,No,No,-0.343,2.074
Geraniin,3001497,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5C7C(=CC(=O)C(C7(O)O)(O6)O)C(=O)O3)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O,C41H28O27,952.64,3,27,14,208.1,450.25,-0.34,-0.59,-1.1,-3.45,-1.7,-5.44,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.12,No,Yes,1.386,0.906,No,No,0.285,3.026
Glochidiol,13969554,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C(CC(C5(C)C)O)O)C)C)C,C30H50O2,442.72,1,2,2,136.3,40.46,4.54,8.9,7.0,6.0,6.47,-8.13,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.344,No,Yes,2.626,1.604,No,No,0.71,-0.034
Hippomanin A,323958,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2C(C(C(C(O2)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O,C27H22O18,634.45,3,18,11,141.85,310.66,1.73,0.07,-0.3,-2.42,-0.61,-3.92,Low,No,No,No,No,No,No,3,2,0.17,1,No,-0.295,No,Yes,1.688,1.17,No,No,0.287,2.54
Hypophyllanthin,182140,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC(=C3C(=C2C(C1COC)C4=CC(=C(C=C4)OC)OC)OCO3)OC,C24H30O7,430.49,8,7,0,115.3,64.61,4.23,3.62,3.65,1.91,3.59,-4.55,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.104,No,Yes,2.903,1.207,No,No,1.002,0.758
Isolintetralin,101241675,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC3=C(C=C2C(C1COC)C4=CC(=C(C=C4)OC)OC)OCO3,C23H28O6,400.46,7,6,0,108.81,55.38,3.95,3.65,3.65,2.23,3.58,-4.47,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.019,No,Yes,2.849,1.235,No,No,1.179,0.806
Isostrictinin,13917513,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C3C(C(C(O2)CO)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O,C27H22O18,634.45,4,18,11,141.85,310.66,1.79,0.62,-0.3,-2.42,-0.46,-4.2,Low,No,No,No,No,No,No,3,2,0.17,1,No,-0.265,No,Yes,1.669,1.158,No,No,0.287,2.492
Kaempferol,5280863,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C15H10O6,286.24,1,6,4,76.01,111.13,1.7,1.9,2.28,-0.03,1.58,-3.31,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.54,No,No,2.534,1.43,No,No,1.209,1.689
Lacceroic acid,19255,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,C32H64O2,480.85,30,2,1,157.71,37.3,7.37,15.79,11.79,7.58,10.97,-10.79,Low,No,No,No,No,No,No,1,4,0.85,0,No,1.012,No,Yes,2.223,3.23,No,Yes,0.375,-2.84
Lintetralin,11361584,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC(=C(C=C2C(C1COC)C3=CC4=C(C=C3)OCO4)OC)OC,C23H28O6,400.46,7,6,0,108.81,55.38,4.18,3.65,3.65,2.23,3.63,-4.47,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.019,No,Yes,2.849,1.235,No,No,1.179,0.806
Loliolide,100332,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1(CC(CC2(C1=CC(=O)O2)C)O)C,C11H16O3,196.24,0,3,1,52.51,46.53,1.88,1.0,1.41,1.49,1.53,-1.69,High,Yes,No,No,No,No,No,0,0,0.55,0,No,1.26,No,No,2.019,2.569,No,No,1.035,1.726
Methyl brevifolincarboxylate,5319518,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC(=O)C1CC(=O)C2=C1C3=C(C(=C(C=C3C(=O)O2)O)O)O,C14H10O8,306.22,2,8,3,72.5,134.27,0.6,-0.09,0.75,-0.44,0.43,-1.89,High,No,No,No,No,No,No,0,0,0.55,1,Yes,0.495,No,No,2.425,1.468,No,No,0.92,2.119
Methyl cucurbate,11009664,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCC=CCC1C(CCC1O)CC(=O)OC,C13H22O3,226.31,6,3,1,64.46,46.53,2.35,2.2,2.29,2.04,2.25,-2.23,High,Yes,No,No,No,No,No,0,0,0.55,0,No,1.391,No,No,2.067,2.056,No,Yes,1.432,1.192
Methylgallate,7428,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC(=O)C1=CC(=C(C(=C1)O)O)O,C8H8O5,184.15,2,5,3,43.79,86.99,0.97,0.86,0.59,0.18,0.57,-1.73,High,No,No,No,No,No,No,0,0,0.55,1,Yes,1.532,No,No,2.051,1.597,No,No,0.107,2.022
Niranthin,13989915,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC3=C(C(=C2)OC)OCO3)COC,C24H32O7,432.51,12,7,0,117.25,64.61,4.32,4.08,3.75,1.91,3.89,-4.59,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,0.212,No,Yes,2.785,1.169,No,No,1.21,0.508
Nirtetralin,182644,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC3=C(C(=C2C(C1COC)C4=CC(=C(C=C4)OC)OC)OC)OCO3,C24H30O7,430.49,8,7,0,115.3,64.61,4.09,3.62,3.65,1.91,3.56,-4.55,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.104,No,Yes,2.903,1.207,No,No,1.002,0.758
Oleanolic acid,10494,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,C30H48O3,456.7,1,3,2,136.65,57.53,3.89,7.49,7.23,5.82,6.06,-7.32,Low,No,No,No,No,No,No,1,3,0.85,0,No,-0.44,No,Yes,2.783,1.565,No,No,0.668,-0.04
p-hydroxybenzaldehyde,126,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=CC(=CC=C1C=O)O,C7H6O2,122.12,1,2,1,33.85,37.3,0.99,1.35,1.2,0.79,1.17,-1.87,High,Yes,No,No,No,No,No,0,3,0.55,0,No,1.797,No,No,1.825,2.796,No,Yes,-0.544,1.799
Phyllanthin,358901,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC(=C(C=C2)OC)OC)COC,C24H34O6,418.52,13,6,0,117.68,55.38,4.26,4.24,4.03,2.43,4.11,-4.54,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,0.514,No,Yes,2.636,1.155,No,No,1.627,0.334
Phyllanthurinolactone,10957981,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C(C=CC2=CC(=O)OC21)OC3C(C(C(C(O3)CO)O)O)O,C14H18O8,314.29,3,8,4,70.22,125.68,1.12,-1.72,-2.02,-1.46,-1.15,-0.51,Low,No,No,No,No,No,No,0,1,0.55,0,Yes,0.599,No,No,1.92,1.723,No,No,0.684,2.582
Phyllanthusiin C,73989113,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C(C2(C3C1(C(=O)OC4C5COC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)OC4C(C(O5)OC(=O)C8=CC(=C(C(=C8)O)O)O)OC(=O)C9=CC(=C(C(=C39)O2)O)O)O)O)O)O)O)O)O)O)O,C40H30O26,926.65,3,26,14,203.57,433.18,1.18,-0.25,-0.8,-3.2,-1.2,-5.5,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.187,No,Yes,1.383,0.913,No,No,0.285,2.891
Phyllanthusiin E,15742123,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2=C(C(=O)OC3=C2C(=CC(=C3O)O)C(=O)O1)CC(=O)O,C13H8O8,292.2,2,8,3,67.4,134.27,0.55,-0.35,0.35,0.11,0.42,-1.65,High,No,No,No,No,No,No,0,0,0.56,1,Yes,0.58,No,No,2.402,1.46,No,No,0.849,2.153
Phyltetralin,11223782,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC(=C(C=C2C(C1COC)C3=CC(=C(C=C3)OC)OC)OC)OC,C24H32O6,416.51,9,6,0,115.73,55.38,4.1,3.77,3.93,2.03,3.71,-4.5,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,0.171,No,Yes,2.769,1.193,No,No,1.515,0.584
Protocatechuic acid,72,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=CC(=C(C=C1C(=O)O)O)O,C7H6O4,154.12,1,4,3,37.45,77.76,0.66,1.15,0.8,0.4,0.65,-1.86,High,No,No,No,No,No,Yes,0,3,0.56,1,Yes,1.666,No,No,1.979,2.957,No,No,-0.451,1.967
Quercetin 7-methyl ether,5281691,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,C16H12O7,316.26,2,7,4,82.5,120.36,2.23,1.87,2.29,-0.31,1.63,-3.36,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.415,No,No,2.621,1.398,No,No,1.188,1.642
Quercitin,5280343,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,Yes,0.464,No,No,2.536,1.396,No,No,1.03,1.796
Repandusinic acid A,147900,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)OC(=O)C(=CC(=O)O)C6C(OC(=O)C7=CC(=C(C(=C67)O)O)O)C(=O)O,C41H30O28,970.66,9,28,15,213.61,478.32,-0.49,0.32,-0.21,-3.39,-1.36,-5.72,Low,No,No,No,No,No,No,3,3,0.11,1,No,0.089,No,Yes,1.251,0.754,No,No,0.285,2.559
Rhamnocitrin,5320946,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,C16H12O6,300.26,2,6,3,80.48,100.13,2.31,2.22,2.59,0.22,1.98,-3.51,High,No,Yes,No,No,Yes,Yes,0,0,0.55,0,Yes,0.491,No,No,2.616,1.432,No,No,1.401,1.535
Rutin,5280805,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C27H30O16,610.52,6,16,10,141.38,269.43,1.58,-0.33,-1.69,-3.89,-1.29,-3.3,Low,No,No,No,No,No,No,3,4,0.17,1,No,-0.182,No,Yes,1.662,1.378,No,No,0.29,2.564
Spruceanol,155764,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CC1=C(C=C2C(=C1C=C)CCC3C2(CCC(C3(C)C)O)C)O,C20H28O2,300.44,1,2,2,93.27,40.46,3.21,5.2,4.24,3.9,4.29,-5.11,High,Yes,No,No,Yes,Yes,No,0,0,0.55,0,No,0.527,No,Yes,2.3,1.948,No,No,1.982,0.828
Stigmasterol,5280794,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.007,No,Yes,2.581,2.052,No,No,1.123,-0.452
Succinic acid,1110,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C(CC(=O)O)C(=O)O,C4H6O4,118.09,3,4,2,24.89,74.6,0.32,-0.59,-0.06,-0.54,-0.3,0.0,High,No,No,No,No,No,No,0,3,0.85,0,Yes,2.036,No,No,1.773,3.063,No,No,-1.273,2.061
Syringaresinol,11604108,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,C22H26O8,418.44,6,8,2,107.89,95.84,3.52,2.23,2.56,0.56,2.33,-3.74,High,No,No,No,No,Yes,No,0,0,0.55,0,No,-0.117,No,Yes,2.903,1.377,No,No,0.926,1.049
Syringin,5316860,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO,C17H24O9,372.37,7,9,5,89.63,138.07,0.88,-1.31,-1.22,-1.59,-0.67,-1.03,Low,No,No,No,No,No,No,0,1,0.55,0,Yes,0.664,No,No,1.979,1.638,Yes,No,0.816,2.12
Terephthalic acid mono-[2-(4-carboxy-phenoxycarbonyl)-vinyl] ester,129820049,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,C1=CC(=CC=C1C(=O)O)C(=O)OC=CC(=O)OC2=CC=C(C=C2)C(=O)O,C18H12O8,356.28,8,8,2,86.99,127.2,1.76,2.38,2.36,2.38,2.15,-3.36,High,No,No,No,No,No,No,0,0,0.56,0,Yes,0.548,No,No,4.036,1.384,No,No,1.271,1.422
Triacontanol,68972,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,C30H62O,438.81,28,1,1,147.49,20.23,7.67,14.7,10.92,7.46,10.52,-9.97,Low,No,No,No,No,No,No,1,3,0.55,0,No,1.083,No,Yes,2.154,3.256,No,Yes,0.468,-2.54
Urinaligran,637287,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1C(C(OC1C2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)OCO5)COC,C22H24O7,400.42,6,7,0,102.81,64.61,3.89,2.76,2.83,1.62,2.94,-3.97,High,Yes,No,No,No,Yes,Yes,0,0,0.55,0,No,-0.198,No,Yes,3.022,1.2,No,No,0.752,0.97
Urinatetralin,11760779,Chamber bitter,Phyllanthuse urinaria,PMID: 30327602,COCC1CC2=CC3=C(C=C2C(C1COC)C4=CC5=C(C=C4)OCO5)OCO3,C22H24O6,384.42,5,6,0,101.88,55.38,3.98,3.52,3.36,2.42,3.49,-4.43,High,Yes,No,Yes,Yes,Yes,Yes,0,0,0.55,0,No,-0.148,No,Yes,2.914,1.278,No,No,0.825,1.027
