Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Beta-Carotene,5280489,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C,C40H56,536.87,10,0,0,184.43,0.0,7.79,13.54,12.61,8.96,11.11,-11.04,Low,No,No,No,No,No,No,2,4,0.17,0,Yes,-0.379,No,Yes,2.073,0.65,No,No,0.326,-4.028
Beta-Sitosterol,222284,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H50O,414.71,6,1,1,133.23,20.23,4.79,9.34,8.02,6.73,7.19,-7.9,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.621,No,Yes,2.552,0.855,No,No,0.43,-1.802
Citric Acid,311,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C6H8O7,192.12,5,7,4,37.47,132.13,-1.49,-1.72,-1.25,-1.48,-1.51,0.38,Low,No,No,No,No,No,No,0,2,0.56,0,No,0.749,No,No,2.148,3.698,No,No,0.285,4.251
cyclomusalenone,91886690,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1C2CCC3C4(CCC(C4(CCC35C2(C5)CCC1=O)C)C(C)CCC(C)C(=C)C)C,C30H48O,424.7,5,1,0,134.44,17.07,4.78,9.74,8.23,6.82,7.51,-8.28,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.283,No,Yes,2.57,0.774,No,No,0.302,-2.684
Damascenone,5366074,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC=CC(=O)C1=C(C=CCC1(C)C)C,C13H18O,190.28,2,1,0,61.01,17.07,2.74,3.18,3.43,2.85,3.12,-2.89,High,Yes,Yes,No,No,No,No,0,0,0.55,0,No,0.593,No,No,1.772,1.232,No,Yes,1.136,0.97
Dopamine,681,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=C(C=C1CCN)O)O,C8H11NO2,153.18,2,3,3,42.97,66.48,1.27,-0.98,0.6,0.6,0.46,-0.44,High,No,No,No,No,No,No,0,1,0.55,1,Yes,0.727,No,No,2.579,1.679,No,Yes,-0.229,2.825
Elemicin,10248,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,COC1=CC(=CC(=C1OC)OC)CC=C,C12H16O3,208.25,5,3,0,60.02,27.69,2.89,2.53,2.44,1.97,2.58,-2.69,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.233,No,No,2.032,2.019,No,Yes,1.098,0.985
Ethanol,702,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCO,C2H6O,46.07,0,1,1,12.89,20.23,1.1,-0.09,0.0,-0.23,0.09,-0.07,Low,No,No,No,No,No,No,0,3,0.55,0,No,1.385,No,No,2.028,1.495,No,No,-1.772,2.924
Ethyl 2-hydroxy-3-methylbutanoate,520125,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCOC(=O)C(C(C)C)O,C7H14O3,146.18,4,3,1,38.21,46.53,2.08,1.19,0.57,0.75,1.04,-1.23,High,Yes,No,No,No,No,No,0,2,0.55,0,No,1.152,No,No,1.775,2.522,No,No,-0.288,2.499
Ethyl 3-hydroxyhexanoate,61293,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCCC(CC(=O)OCC)O,C8H16O3,160.21,6,3,1,43.02,46.53,2.17,1.05,1.1,1.08,1.33,-1.1,High,Yes,No,No,No,No,No,0,0,0.55,0,No,0.991,No,No,1.805,2.686,No,No,-0.162,1.941
Ethyl Acetate,8857,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCOC(=O)C,C4H8O2,88.11,2,2,0,22.63,26.3,1.7,0.73,0.57,0.49,0.75,-0.71,High,Yes,No,No,No,No,No,0,3,0.55,0,No,1.173,No,No,1.992,2.274,No,Yes,-1.045,2.315
Ethyl butyrate,7762,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCCC(=O)OCC,C6H12O2,116.16,4,2,0,32.24,26.3,1.9,1.65,1.35,1.27,1.45,-1.34,High,Yes,No,No,No,No,No,0,2,0.55,0,No,0.936,No,No,1.998,2.379,No,Yes,-0.552,1.694
Ethyl crotonate,429065,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCOC(=O)C=CC,C6H10O2,114.14,3,2,0,31.77,26.3,2.14,1.31,1.13,1.17,1.33,-1.17,High,Yes,No,No,No,No,No,0,3,0.55,0,No,1.106,No,No,1.958,2.206,No,Yes,-0.53,1.988
Eugenol,3314,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,COC1=C(C=CC(=C1)CC=C)O,C10H12O2,164.2,3,2,1,49.06,29.46,2.37,2.27,2.13,2.01,2.25,-2.46,High,Yes,Yes,No,No,No,No,0,0,0.55,0,Yes,1.024,No,No,2.118,2.049,No,Yes,0.3,1.702
Fenchol,15406,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1(C2CCC(C2)(C1O)C)C,C10H18O,154.25,0,1,1,46.6,20.23,2.42,3.17,2.19,2.45,2.5,-2.79,High,Yes,No,No,No,No,No,0,1,0.55,0,No,0.5,No,No,1.662,1.89,No,Yes,0.303,1.634
Folic Acid,135398658,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,C19H19N7O6,441.4,10,9,6,111.92,213.28,0.02,-1.08,-0.38,-0.62,-0.36,-1.61,Low,No,No,No,No,No,No,2,0,0.11,0,No,-0.586,No,No,2.67,3.153,Yes,No,0.285,4.009
Gallic Acid,370,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,5,4,39.47,97.99,0.21,0.7,0.5,-0.16,0.21,-1.64,High,No,No,No,No,No,Yes,0,2,0.56,1,No,0.7,No,No,2.218,3.06,No,No,0.285,3.188
Hyperoside,5281643,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H20O12,464.38,4,12,8,110.16,210.51,2.11,0.36,-0.54,-2.59,-0.25,-3.04,Low,No,No,No,No,No,No,2,1,0.17,1,No,0.569,No,Yes,2.541,4.417,No,No,0.285,8.061
Lanosterol,246983,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,C30H50O,426.72,4,1,1,137.04,20.23,5.09,8.91,8.48,6.82,7.42,-7.83,Low,No,No,No,No,No,No,1,3,0.55,0,No,-0.568,No,Yes,1.906,0.788,No,No,0.736,-1.757
Leucocyanidin,71629,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O,C15H14O7,306.27,1,7,6,75.5,130.61,1.19,-0.75,0.39,-0.56,0.07,-1.6,High,No,No,No,No,No,No,1,0,0.55,1,No,0.446,No,No,2.394,3.41,No,No,0.285,5.184
Malic Acid,525,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C(C(C(=O)O)O)C(=O)O,C4H6O5,134.09,3,5,3,26.05,94.83,-0.01,-1.26,-1.09,-1.37,-1.0,0.32,High,No,No,No,No,No,No,0,4,0.56,0,No,1.212,No,No,1.818,3.104,No,No,0.285,3.348
Nicotinic acid,938,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=CN=C1)C(=O)O,C6H5NO2,123.11,1,3,1,31.2,50.19,0.86,0.36,0.78,-1.13,0.32,-1.26,High,Yes,No,No,No,No,No,0,3,0.85,0,No,0.907,No,No,2.24,2.652,No,No,0.055,2.222
Norepinephrine,439260,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=C(C=C1C(CN)O)O)O,C8H11NO3,169.18,2,4,4,44.13,86.71,0.87,-1.24,-0.23,-0.25,-0.17,-0.35,High,No,No,No,No,No,No,0,0,0.55,1,No,0.815,No,No,2.221,1.465,No,Yes,0.037,3.313
Oxalic Acid,971,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C(=O)(C(=O)O)O,C2H2O4,90.03,1,4,2,15.27,74.6,-0.35,-0.25,-0.84,-1.51,-0.79,-0.17,High,No,No,No,No,No,No,0,4,0.85,0,No,1.403,No,No,1.68,2.96,No,No,0.281,2.403
Phytonadione,5284607,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,C31H46O2,450.7,14,2,0,144.72,34.14,6.01,10.91,9.16,5.64,8.34,-8.72,Low,No,Yes,No,No,No,No,1,3,0.55,1,No,0.775,No,Yes,1.72,3.174,No,No,0.38,-5.269
Pyridoxine,1054,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3,169.18,2,4,3,43.48,73.58,0.8,-0.77,-0.22,-0.91,-0.02,-0.64,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.18,No,No,1.852,2.332,No,No,0.065,2.796
Quercetin,5280343,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C15H10O7,302.24,1,7,5,78.03,131.36,1.63,1.54,1.99,-0.56,1.23,-3.16,High,No,Yes,No,No,Yes,Yes,0,0,0.55,1,No,0.499,No,No,2.471,2.612,No,No,0.288,3.721
Retinol,445354,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,C20H30O,286.45,5,1,1,94.67,20.23,3.89,5.68,5.51,4.48,5.04,-4.86,High,Yes,Yes,No,Yes,No,No,1,0,0.55,0,No,-0.339,No,Yes,1.61,1.049,Yes,Yes,2.584,-0.292
Riboflavin,493570,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,C17H20N4O6,376.36,5,8,5,96.99,161.56,0.97,-1.46,-1.68,-0.54,-0.32,-1.31,Low,No,No,No,No,No,No,0,1,0.55,0,Yes,0.712,No,No,2.17,3.864,Yes,No,0.285,4.528
Roseoside,9930064,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C,C19H30O8,386.44,5,8,5,96.23,136.68,2.28,-1.05,-0.58,-1.06,0.01,-1.24,Low,No,No,No,No,No,No,0,1,0.55,0,No,1.095,No,No,2.2,3.505,No,No,0.285,4.926
Serotonin,5202,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C1=CC2=C(C=C1O)C(=CN2)CCN,C10H12N2O,176.22,2,2,3,52.8,62.04,1.18,1.49,1.37,0.65,1.33,-2.25,High,Yes,No,No,No,No,No,0,0,0.55,0,No,-0.243,No,No,2.932,1.466,No,No,0.19,1.816
Sitoindoside I,9832350,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCCCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(C4CC=C3C2)CCC5C(C)CCC(CC)C(C)C)C)C)O)O)O,C51H90O7,815.26,25,7,3,242.65,105.45,8.43,15.09,11.88,6.52,10.69,-12.75,Low,No,No,No,No,No,Yes,2,4,0.17,0,No,0.069,No,No,2.669,2.13,No,No,0.285,-6.156
Sitoindoside II,6438482,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCCCCCCCC=CCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(C4CC=C3C2)CCC5C(C)CCC(CC)C(C)C)C)C)O)O)O,C53H92O7,841.29,26,7,3,251.79,105.45,8.88,15.24,12.44,6.74,11.1,-12.94,Low,No,No,No,No,No,Yes,2,4,0.17,0,No,0.147,No,No,2.637,2.153,No,No,0.285,-6.511
Sitoindoside IV,127197,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CCCCCCCCCCCCCCCC(=O)OC1C(C(C(C(C1OCC2C(C(C(C(O2)OC3CCC4(C5CCC6(C(C5CC=C4C3)CCC6C(C)CCC(CC)C(C)C)C)C)O)O)O)O)O)O)O,C53H92O7,841.29,26,7,3,251.79,105.45,8.88,15.24,12.44,6.74,11.1,-12.94,Low,No,No,No,No,No,Yes,2,4,0.17,0,No,0.222,No,No,2.808,2.286,No,No,0.285,-0.781
Spermidine,1102,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,C(CCNCCCN)CN,C7H19N3,145.25,7,3,3,43.98,64.07,1.85,-1.01,-0.34,0.08,0.12,0.36,High,No,No,No,No,No,No,0,1,0.55,0,No,1.281,No,No,2.062,0.556,No,Yes,-0.101,2.498
syringin,5316860,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO,C17H24O9,372.37,7,9,5,89.63,138.07,0.88,-1.31,-1.22,-1.59,-0.67,-1.03,Low,No,No,No,No,No,No,0,1,0.55,0,No,0.89,No,No,1.83,3.718,No,No,0.285,5.982
Thiamine,1130,Banana,Musa sapientum L.,DOI: 10.1016/B978-0-12-408117-8.00003-9,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS+,265.35,4,3,2,73.26,104.15,-1.6,1.02,0.62,0.05,0.53,-2.32,High,No,No,No,No,No,No,0,0,0.55,0,No,-0.251,No,No,2.672,0.802,Yes,No,0.232,2.699
