Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Linoleic acid,5280450,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCC=CCC=CCCCCCCCC(=O)O,C18H32O2,280.45,14,2,1,89.46,37.3,4.14,6.98,5.88,4.47,5.45,-5.05,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,1.477,No,Yes,2.297,2.786,No,Yes,2.082,-0.271
Loliolide,100332,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CC1(CC(CC2(C1=CC(=O)O2)C)O)C,C11H16O3,196.24,0,3,1,52.51,46.53,1.88,1.0,1.41,1.49,1.53,-1.69,High,Yes,No,No,No,No,No,0,0,0.55,0,No,1.26,No,No,2.019,2.569,No,No,1.035,1.726
Margaric acid,10465,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCC(=O)O,C17H34O2,270.45,15,2,1,85.6,37.3,4.11,7.69,5.94,4.44,5.57,-5.37,High,Yes,Yes,No,Yes,No,No,1,1,0.85,0,No,1.528,No,No,2.309,2.908,No,Yes,1.97,-0.361
Methyl elaidate,5280590,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCC=CCCCCCCCC(=O)OC,C19H36O2,296.49,16,2,0,94.26,26.3,4.75,7.45,6.2,4.8,5.95,-5.32,High,No,Yes,No,No,No,No,1,1,0.55,0,No,1.436,No,Yes,2.335,2.7,No,Yes,2.107,-0.451
Myristic acid,11005,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCC(=O)O,C14H28O2,228.37,12,2,1,71.18,37.3,3.32,6.11,4.77,3.69,4.45,-4.31,High,Yes,Yes,No,No,No,No,0,0,0.85,0,No,1.664,No,No,2.213,2.844,No,Yes,1.767,0.135
n-Cetyl alcohol,2682,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCO,C16H34O,242.44,14,1,1,80.19,20.23,4.41,7.11,5.46,4.45,5.42,-4.9,High,Yes,Yes,No,No,No,No,1,0,0.55,0,No,1.609,No,No,2.086,2.956,No,Yes,1.937,-0.226
Neophytadiene,10446,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CC(C)CCCC(C)CCCC(C)CCCC(=C)C=C,C20H38,278.52,13,0,0,97.31,0.0,5.05,9.62,7.17,6.21,7.07,-6.77,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,1.47,No,Yes,2.145,3.01,No,Yes,2.062,-0.671
Nerolidol,5284507,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CC(=CCCC(=CCCC(C)(C=C)O)C)C,C15H26O,222.37,7,1,1,74.0,20.23,3.64,4.83,4.4,3.86,4.19,-3.8,High,Yes,Yes,No,Yes,No,No,0,0,0.55,0,No,1.631,No,No,1.978,2.632,No,Yes,1.773,0.466
Nonacosane,12409,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C29H60,408.79,26,0,0,141.52,0.0,7.79,15.32,11.56,9.25,11.18,-10.31,Low,No,No,No,No,No,No,1,3,0.55,0,No,1.138,No,Yes,2.226,3.498,No,Yes,0.537,-2.617
Nonacosene,156989,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCCCCCCCCCCCCC=C,C29H58,406.77,26,0,0,141.04,0.0,7.66,15.99,11.33,9.11,11.21,-10.72,Low,No,No,No,No,No,No,1,3,0.55,0,No,1.139,No,Yes,2.198,3.455,No,Yes,0.545,-2.538
Palmitic acid,985,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,14,2,1,80.8,37.3,3.85,7.17,5.55,4.19,5.2,-5.02,High,Yes,Yes,No,Yes,No,No,1,0,0.85,0,No,1.572,No,No,2.281,2.887,No,Yes,1.967,-0.195
Palmitoleic acid,445638,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCC=CCCCCCCCC(=O)O,C16H30O2,254.41,13,2,1,80.32,37.3,3.53,6.58,5.33,4.09,4.92,-4.7,High,Yes,Yes,No,Yes,No,No,0,0,0.85,0,No,1.569,No,No,2.258,2.815,No,Yes,2.004,-0.068
Phytol,5280435,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,C20H40O,296.53,13,1,1,98.94,20.23,4.71,8.19,6.36,5.25,6.22,-5.98,Low,No,No,No,Yes,No,No,1,1,0.55,0,No,1.412,No,Yes,2.173,2.761,No,Yes,2.19,-0.459
Sitosterol,222284,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H50O,414.71,6,1,1,133.23,20.23,4.79,9.34,8.02,6.73,7.19,-7.9,Low,No,No,No,No,No,No,1,3,0.55,0,No,0.011,No,Yes,2.615,2.124,No,No,1.097,-0.579
Squalene,638072,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,C30H50,410.72,15,0,0,143.48,0.0,6.37,11.58,10.6,7.93,9.38,-8.69,Low,No,No,No,No,No,No,1,3,0.55,0,No,1.032,No,Yes,2.388,2.914,No,No,1.164,-1.731
Stearic acid,5281,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,284.48,16,2,1,90.41,37.3,4.3,8.23,6.33,4.67,5.93,-5.73,High,No,Yes,No,No,No,No,1,1,0.85,0,No,1.485,No,Yes,2.333,2.93,No,Yes,1.918,-0.526
Stigmasterol,5280794,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,C29H48O,412.69,5,1,1,132.75,20.23,5.01,8.56,7.8,6.62,6.97,-7.46,Low,No,No,No,Yes,No,No,1,3,0.55,0,No,-0.007,No,Yes,2.581,2.052,No,No,1.123,-0.452
Tricosane,12534,Levant cotton,Gossypium herbaceum,DOI: 10.1016/j.ccmp.2021.100008,CCCCCCCCCCCCCCCCCCCCCCC,C23H48,324.63,20,0,0,112.67,0.0,6.35,12.07,9.22,8.03,9.0,-8.14,Low,No,Yes,No,No,No,No,1,2,0.55,0,No,1.36,No,Yes,2.261,3.369,No,Yes,1.238,-1.625
