Compound Name,PubChem Id,Common Name,Scientific Name,References,SMILES,Formula,MW,Rotatable bonds,H-bond acceptors,H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Consensus Log P,Log S,GI absorption,BBB permeant,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Lipinski violations,Ghose violations,Bioavailability Score,PAINS alerts,AMES Toxicity,Max. Tolerated Dose(human),hERG I Inhibitor,hERG II Inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis Toxicity,Minnow Toxicity
Delphinidin,68245,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-],C15H11ClO7,338.7,1,7,6,84.05,134.52,-5.53,1.22,-0.38,0.03,-0.98,-3.16,High,No,No,No,No,No,No,1,0,0.55,1,No,0.503,No,No,2.548,3.09,No,No,0.286,3.85
Delphinidin 3-O-glucoside,443650,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O,C21H21O12+,465.38,4,12,9,110.32,213.67,-2.99,-0.22,0.09,-2.25,-1.55,-2.68,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.507,No,Yes,2.586,4.085,No,No,0.285,7.652
Ferulic acid,445858,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=C(C=CC(=C1)C=CC(=O)O)O,C10H10O4,194.18,3,4,2,51.63,66.76,1.62,1.51,1.39,1.0,1.36,-2.11,High,Yes,No,No,No,No,No,0,0,0.85,0,No,1.082,No,No,2.282,2.065,No,No,0.271,1.825
Formononetin 7-O-glucoside,442813,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,C22H22O9,430.4,5,9,4,108.56,138.82,2.77,0.99,0.65,-0.89,0.98,-3.18,High,No,No,No,No,No,Yes,0,0,0.55,0,No,0.476,No,No,2.691,4.011,Yes,No,0.285,2.134
Galactomanans,439336,Rajma,Phaseolus vulgaris,PMID: 31965918,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O,C18H32O16,504.44,7,16,11,100.5,268.68,0.13,-6.33,-7.57,-6.15,-5.28,1.48,Low,No,No,No,No,No,No,3,2,0.17,0,No,0.741,No,Yes,2.742,3.946,No,No,0.285,15.454
Isolariciresinol,160521,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=C(C=C2C(C(C(CC2=C1)CO)CO)C3=CC(=C(C=C3)O)OC)O,C20H24O6,360.4,5,6,4,97.33,99.38,2.35,2.05,2.02,1.17,2.02,-3.38,High,No,No,No,No,Yes,No,0,0,0.55,0,No,0.134,No,Yes,2.047,2.341,No,No,0.336,2.026
Isorhamnetin 3-glucuronide,44259406,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OS(=O)(=O)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O,C22H20O16S,572.45,7,16,7,125.43,268.33,1.8,0.34,0.41,-2.71,-0.44,-3.44,Low,No,No,No,No,No,No,3,1,0.11,0,No,0.558,No,No,2.484,5.552,No,No,0.285,7.238
Isosakuranetin,160481,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O,C16H14O5,286.28,2,5,2,76.04,75.99,2.39,2.85,2.49,0.96,2.25,-3.7,High,Yes,Yes,Yes,No,No,Yes,0,0,0.55,0,No,0.524,No,No,1.843,2.148,No,No,0.721,1.47
Isosakuranetin 7-O-neohesperidoside,442456,Rajma,Phaseolus vulgaris,PMID: 31965918,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O,C28H34O14,594.56,7,14,7,139.38,214.06,3.02,-0.11,-1.19,-2.57,-0.39,-3.21,Low,No,No,No,No,No,No,3,4,0.17,0,No,0.259,No,Yes,2.545,4.096,No,No,0.285,5.65
Malvidin,159287,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O,C17H15O7+,331.3,3,7,4,87.13,112.52,-1.96,2.24,3.22,0.28,0.92,-3.6,High,No,Yes,No,No,No,No,0,0,0.55,0,No,0.554,No,No,2.346,2.412,No,No,0.327,1.224
Malvidin 3-O-glucoside,443652,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O,C23H25O12+,493.44,6,12,7,119.26,191.67,-1.73,0.43,0.69,-1.82,-0.74,-3.11,Low,No,No,No,No,No,Yes,2,1,0.17,0,No,0.432,No,Yes,2.569,4.059,No,No,0.285,5.565
Naringenin-6-C-glucoside,160711,Rajma,Phaseolus vulgaris,PMID: 31965918,C1C(OC2=C(C1=O)C(=C(C(=C2)O)C3C(C(C(C(O3)CO)O)O)O)O)C4=CC=C(C=C4)O,C21H22O10,434.39,3,10,7,104.19,177.14,1.4,-0.07,-0.62,-1.83,-0.25,-2.58,Low,No,No,No,No,No,No,1,1,0.55,0,Yes,0.532,No,Yes,2.826,4.898,No,No,0.285,6.578
p-Coumaroylglucose,21039417,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=CC(=CC=C1C=CC(=O)C(=O)C(C(C(C(CO)O)O)O)O)O,C15H18O8,326.3,8,8,6,78.41,155.52,0.01,-1.83,-2.13,-2.02,-1.18,-0.38,Low,No,No,No,No,No,No,1,1,0.55,1,Yes,1.538,No,No,2.103,5.083,No,No,0.285,5.389
Pelargonidin,440832,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O,C15H11O5+,271.24,1,5,4,74.15,94.06,-2.44,2.29,3.2,0.86,0.93,-3.49,High,No,Yes,No,No,Yes,No,0,0,0.55,0,No,0.501,No,No,2.432,2.46,No,No,0.311,1.811
Pelargonidin 3-glucoside,443648,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O,C21H21O10+,433.39,4,10,7,106.27,173.21,-2.09,0.49,0.68,-1.27,-0.73,-2.95,Low,No,No,No,No,No,No,1,0,0.55,0,No,0.526,No,Yes,2.572,4.498,No,No,0.285,5.17
Petunidin 3-O-glucoside,443651,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=CC(=CC(=C1O)O)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O,C22H23O12+,479.41,5,12,8,114.79,202.67,-5.79,0.11,0.39,-2.03,-1.83,-2.9,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.496,No,Yes,2.6,4.092,No,No,0.285,6.804
Piscidic acid,120693,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=CC(=CC=C1CC(C(C(=O)O)O)(C(=O)O)O)O,C11H12O7,256.21,5,7,5,58.56,135.29,0.27,-0.46,-0.8,-0.6,-0.43,-1.06,Low,No,No,No,No,No,No,0,1,0.56,0,No,0.845,No,No,2.223,4.635,No,No,0.285,3.622
Quercetin 3-glucuronide-7-glucoside,44259245,Rajma,Phaseolus vulgaris,PMID: 31965918,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O,C27H28O18,640.5,7,18,11,142.89,306.73,1.94,-1.2,-2.97,-4.6,-2.0,-2.86,Low,No,No,No,No,No,No,3,4,0.11,1,No,0.383,No,No,2.482,6.48,No,No,0.285,10.808
Quercetin 3-vicianoside,44259139,Rajma,Phaseolus vulgaris,PMID: 31965918,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C26H28O16,596.49,6,16,10,136.57,269.43,2.06,-1.72,-2.08,-4.09,-1.61,-2.34,Low,No,No,No,No,No,No,3,3,0.17,1,No,0.452,No,Yes,2.491,3.71,No,No,0.285,7.793
Schaftoside,442658,Rajma,Phaseolus vulgaris,PMID: 31965918,C1C(C(C(C(O1)C2=C3C(=C(C(=C2O)C4C(C(C(C(O4)CO)O)O)O)O)C(=O)C=C(O3)C5=CC=C(C=C5)O)O)O)O,C26H28O14,564.49,4,14,10,133.26,250.97,1.63,-2.19,-2.4,-3.97,-1.65,-1.99,Low,No,No,No,No,No,No,3,3,0.17,0,No,0.497,No,Yes,2.523,5.151,No,No,0.285,9.515
Taxifolin 3-O-rhamnoside,119258,Rajma,Phaseolus vulgaris,PMID: 31965918,CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,C21H22O11,450.39,3,11,7,105.98,186.37,1.78,-0.14,-0.29,-1.91,-0.29,-2.62,Low,No,No,No,No,No,No,2,0,0.17,1,No,0.448,No,Yes,2.589,3.354,No,No,0.285,6.415
Vanillic acid,8468,Rajma,Phaseolus vulgaris,PMID: 31965918,COC1=C(C=CC(=C1)C(=O)O)O,C8H8O4,168.15,2,4,2,41.92,66.76,1.4,1.43,1.1,0.74,1.08,-2.02,High,No,No,No,No,No,No,0,0,0.85,0,No,0.719,No,No,2.454,2.032,No,No,0.265,1.926
